area,promotion_bureau,commune,type,april,may,june,july,august,september,october,november,december,january,february,march,sum,previous_year,comparison_with_previous_year
道南,渡島,知内町,内日帰客,8.8,22.4,6.0,7.2,13.9,7.2,6.1,4.4,3.7,4.2,5.6,3.9,93.4,114.0,81.92982456140352
道南,渡島,知内町,内宿泊客,1.2,2.5,0.7,0.8,0.9,0.8,0.7,0.5,0.2,0.2,1.0,0.4,9.9,12.0,82.5
道南,渡島,知内町,宿泊客延数,1.3,2.7,0.7,0.8,1.1,0.9,0.7,0.5,0.2,0.2,1.1,0.4,10.6,13.0,81.53846153846153
道南,渡島,木古内町,入込総数,0.8,13.6,3.3,1.6,5.0,3.7,2.7,1.7,0.5,3.6,0.6,0.6,37.7,33.0,114.24242424242425
道南,渡島,木古内町,内道外客,0.0,0.6,0.3,0.1,0.6,0.1,0.0,0.1,0.0,0.0,0.0,0.0,1.8,1.9,94.73684210526316
道南,渡島,木古内町,内道内客,0.8,13.0,3.0,1.5,4.4,3.6,2.7,1.6,0.5,3.6,0.6,0.6,35.9,31.1,115.43408360128618
道南,渡島,木古内町,内日帰客,0.6,13.0,2.8,1.2,4.6,3.4,2.4,1.5,0.4,3.4,0.3,0.4,34.0,29.2,116.43835616438356
道南,渡島,木古内町,内宿泊客,0.2,0.6,0.5,0.4,0.4,0.3,0.3,0.2,0.1,0.2,0.3,0.2,3.7,3.8,97.36842105263159
道南,渡島,木古内町,宿泊客延数,0.2,0.7,0.6,0.4,0.4,0.3,0.4,0.2,0.2,0.2,0.3,0.2,4.1,4.0,102.5
道南,渡島,北斗市,入込総数,56.6,81.2,68.7,97.4,88.8,81.1,65.0,55.5,47.0,53.2,43.4,47.2,785.1,718.9,109.20851300598137
道南,渡島,北斗市,内道外客,2.7,6.8,5.0,5.9,7.9,6.5,6.2,3.3,1.4,0.6,0.6,1.5,48.4,46.8,103.41880341880344
道南,渡島,北斗市,内道内客,53.9,74.4,63.7,91.5,80.9,74.6,58.8,52.2,45.6,52.6,42.8,45.7,736.7,672.1,109.61166493081387
道南,渡島,北斗市,内日帰客,55.5,79.3,67.2,95.0,84.7,79.4,63.5,54.6,45.9,52.5,42.8,46.7,767.1,691.0,111.01302460202605
道南,渡島,北斗市,内宿泊客,1.1,1.9,1.5,2.4,4.1,1.7,1.5,0.9,1.1,0.7,0.6,0.5,18.0,27.9,64.51612903225806
道南,渡島,北斗市,宿泊客延数,1.3,2.3,1.8,2.9,5.0,2.0,1.8,1.1,1.3,0.9,0.7,0.6,21.7,33.7,64.39169139465875
道南,渡島,七飯町,入込総数,114.7,206.9,186.0,200.5,243.2,216.0,269.3,165.3,129.7,118.2,138.6,95.4,2083.8,2089.3,99.73675393672522
道南,渡島,七飯町,内道外客,69.4,126.0,116.6,129.4,157.3,140.7,167.2,115.0,87.8,63.8,82.1,65.7,1321.0,1310.1,100.83199755743837
道南,渡島,七飯町,内道内客,45.3,80.9,69.4,71.1,85.9,75.3,102.1,50.3,41.9,54.4,56.5,29.7,762.8,779.2,97.89527720739218
道南,渡島,七飯町,内日帰客,110.1,196.9,177.2,189.9,225.2,203.6,257.8,160.3,124.9,114.2,134.2,91.8,1986.1,1991.0,99.75389251632345
道南,渡島,七飯町,内宿泊客,4.6,10.0,8.8,10.6,18.0,12.4,11.5,5.0,4.8,4.0,4.4,3.6,97.7,98.3,99.38962360122076
道南,渡島,七飯町,宿泊客延数,4.6,10.0,8.8,10.6,18.0,12.4,11.5,5.0,4.8,4.0,4.4,3.6,97.7,98.3,99.38962360122076
道南,渡島,鹿部町,入込総数,14.6,26.8,23.9,24.0,58.7,27.6,26.2,13.2,8.3,3.8,4.2,7.0,238.3,252.8,94.26424050632912
道南,渡島,鹿部町,内道外客,3.9,4.7,6.9,7.4,9.6,9.4,6.6,3.9,3.2,0.6,1.2,0.7,58.1,60.8,95.5592105263158
道南,渡島,鹿部町,内道内客,10.7,22.1,17.0,16.6,49.1,18.2,19.6,9.3,5.1,3.2,3.0,6.3,180.2,192.0,93.85416666666666
道南,渡島,鹿部町,内日帰客,10.4,19.0,16.3,15.8,46.4,16.6,15.6,7.5,3.2,2.1,1.6,5.1,159.6,168.9,94.49378330373001
道南,渡島,鹿部町,内宿泊客,4.2,7.8,7.6,8.2,12.3,11.0,10.6,5.7,5.1,1.7,2.6,1.9,78.7,83.9,93.80214541120381
道南,渡島,鹿部町,宿泊客延数,4.2,7.9,7.6,8.2,12.3,11.0,10.7,5.7,5.2,1.7,2.6,1.9,79.0,83.9,94.15971394517283
道南,渡島,森町,入込総数,44.1,194.4,55.2,59.2,91.4,73.9,53.3,32.5,25.6,29.5,26.6,27.3,713.0,719.7,99.06905655134082
道南,渡島,森町,内道外客,4.4,10.2,5.1,10.3,26.4,9.9,8.8,5.0,3.2,3.8,2.7,2.3,92.1,46.8,196.7948717948718
道南,渡島,森町,内道内客,39.7,184.2,50.1,48.9,65.0,64.0,44.5,27.5,22.4,25.7,23.9,25.0,620.9,672.9,92.27225442116213
道南,渡島,森町,内日帰客,39.1,185.4,48.0,51.2,79.7,65.7,48.2,29.3,22.9,24.7,22.8,24.3,641.3,650.8,98.540258143823
道南,渡島,森町,内宿泊客,5.0,9.0,7.2,8.0,11.7,8.2,5.1,3.2,2.7,4.8,3.8,3.0,71.7,68.9,104.06386066763424
道南,渡島,森町,宿泊客延数,5.5,9.8,7.8,8.9,13.3,8.6,5.7,3.4,3.0,5.3,4.3,3.4,79.0,78.2,101.0230179028133
道南,渡島,八雲町,入込総数,29.6,82.8,41.6,57.1,69.1,44.6,39.8,18.7,12.4,13.3,15.6,18.2,442.8,442.7,100.02258866049243
道南,渡島,八雲町,内道外客,8.1,14.5,11.5,12.6,16.0,13.1,10.2,4.3,2.6,2.3,2.1,4.9,102.2,105.9,96.50613786591123
道南,渡島,八雲町,内道内客,21.5,68.3,30.1,44.5,53.1,31.5,29.6,14.4,9.8,11.0,13.5,13.3,340.6,336.8,101.12826603325415
道南,渡島,八雲町,内日帰客,28.1,79.1,39.2,53.8,64.6,41.9,36.5,16.5,11.0,11.6,14.5,16.8,413.6,409.6,100.9765625
道南,渡島,八雲町,内宿泊客,1.5,3.7,2.4,3.3,4.5,2.7,3.3,2.2,1.4,1.7,1.1,1.4,29.2,33.1,88.21752265861026
道南,渡島,八雲町,宿泊客延数,1.8,4.1,2.8,4.3,5.9,3.3,3.9,2.6,1.6,1.9,1.4,1.7,35.3,39.7,88.9168765743073
道南,渡島,長万部町,入込総数,38.7,96.4,81.3,58.3,73.4,90.3,79.0,54.2,42.3,24.0,25.3,34.7,697.9,711.9,98.03343166175024
道南,渡島,長万部町,内道外客,13.8,33.6,25.7,21.0,25.6,34.1,30.5,19.8,12.4,6.4,9.3,10.7,242.9,248.0,97.94354838709678
道南,渡島,長万部町,内道内客,24.9,62.8,55.6,37.3,47.8,56.2,48.5,34.4,29.9,17.6,16.0,24.0,455.0,463.9,98.08148307824963
道南,渡島,長万部町,内日帰客,37.6,93.6,78.8,56.3,70.9,88.2,76.9,52.6,40.2,22.4,23.8,32.7,674.0,686.5,98.17916970138383
道南,渡島,長万部町,内宿泊客,1.1,2.8,2.5,2.0,2.5,2.1,2.1,1.6,2.1,1.6,1.5,2.0,23.9,25.4,94.09448818897637
道南,渡島,長万部町,宿泊客延数,2.3,5.9,5.3,2.2,7.5,4.4,4.4,2.9,4.5,3.5,3.2,4.6,50.7,82.1,61.75395858708892
道南,檜山,江差町,入込総数,21.8,45.8,35.9,107.6,149.1,55.2,10.2,4.2,2.7,1.9,5.1,3.2,442.7,464.7,95.2657628577577
道南,檜山,江差町,内道外客,9.4,18.0,14.7,43.4,58.2,21.8,3.8,1.4,0.9,0.6,1.1,1.0,174.3,174.2,100.05740528128588
道南,檜山,江差町,内道内客,12.4,27.8,21.2,64.2,90.9,33.4,6.4,2.8,1.8,1.3,4.0,2.2,268.4,290.5,92.39242685025818
道南,檜山,江差町,内日帰客,17.9,40.8,31.7,101.4,141.6,49.0,8.6,3.0,1.7,1.1,4.0,2.4,403.2,422.2,95.4997631454287
道南,檜山,江差町,内宿泊客,3.9,5.0,4.2,6.2,7.5,6.2,1.6,1.2,1.0,0.8,1.1,0.8,39.5,42.5,92.94117647058823
道南,檜山,江差町,宿泊客延数,3.9,5.0,4.2,6.2,7.5,6.2,1.6,1.2,1.0,0.8,1.1,0.8,39.5,42.5,92.94117647058823
道南,檜山,上ノ国町,入込総数,6.2,23.0,10.4,9.9,19.6,8.0,6.5,4.3,3.5,3.0,2.7,3.3,100.4,105.0,95.61904761904762
道南,檜山,上ノ国町,内道外客,0.9,6.9,2.1,2.0,5.9,1.6,0.6,0.2,0.2,0.1,0.1,0.2,20.8,21.0,99.04761904761905
道南,檜山,上ノ国町,内道内客,5.3,16.1,8.3,7.9,13.7,6.4,5.9,4.1,3.3,2.9,2.6,3.1,79.6,84.0,94.76190476190476
道南,檜山,上ノ国町,内日帰客,6.1,22.7,10.1,9.6,19.3,7.8,6.2,4.1,3.3,2.8,2.6,3.2,97.8,102.5,95.41463414634146
道南,檜山,上ノ国町,内宿泊客,0.1,0.3,0.3,0.3,0.3,0.2,0.3,0.2,0.2,0.2,0.1,0.1,2.6,2.5,104.0
道南,檜山,上ノ国町,宿泊客延数,0.1,0.4,0.3,0.4,0.3,0.4,0.7,0.5,0.5,0.4,0.2,0.2,4.4,4.7,93.61702127659575
道南,檜山,厚沢部町,入込総数,10.3,18.1,10.9,13.8,18.1,11.9,13.7,10.4,6.9,6.6,6.2,8.1,135.0,141.7,95.27170077628794
道南,檜山,厚沢部町,内道外客,0.4,0.9,0.5,0.7,1.3,0.5,0.3,0.1,0.1,0.1,0.1,0.1,5.1,5.1,100.0
道南,檜山,厚沢部町,内道内客,9.9,17.2,10.4,13.1,16.8,11.4,13.4,10.3,6.8,6.5,6.1,8.0,129.9,136.6,95.09516837481699
道南,檜山,厚沢部町,内日帰客,9.7,16.9,10.1,12.3,15.1,10.8,12.2,9.3,6.1,6.1,5.8,7.5,121.9,129.2,94.34984520123841
道南,檜山,厚沢部町,内宿泊客,0.6,1.2,0.8,1.5,3.0,1.1,1.5,1.1,0.8,0.5,0.4,0.6,13.1,12.5,104.8
道南,檜山,厚沢部町,宿泊客延数,0.9,1.7,1.1,2.0,4.0,1.4,2.2,1.8,1.3,0.8,0.7,0.9,18.8,20.6,91.26213592233009
道南,檜山,乙部町,入込総数,11.6,19.7,12.8,25.9,49.3,13.5,11.4,7.5,5.7,4.9,4.7,5.8,172.8,177.5,97.35211267605635
道南,檜山,乙部町,内道外客,2.7,4.6,3.0,6.1,11.6,3.2,2.7,1.8,1.3,1.2,1.1,1.4,40.7,41.8,97.36842105263159
道南,檜山,乙部町,内道内客,8.9,15.1,9.8,19.8,37.7,10.3,8.7,5.7,4.4,3.7,3.6,4.4,132.1,135.7,97.34708916728077
道南,檜山,乙部町,内日帰客,10.9,18.7,12.0,24.8,48.0,12.6,10.4,6.5,5.1,4.5,4.3,5.5,163.3,167.8,97.31823599523241
道南,檜山,乙部町,内宿泊客,0.7,1.0,0.8,1.1,1.3,0.9,1.0,1.0,0.6,0.4,0.4,0.3,9.5,9.7,97.93814432989691
道南,檜山,乙部町,宿泊客延数,0.9,1.1,0.9,1.2,1.5,1.2,1.2,1.2,0.7,0.5,0.5,0.4,11.3,11.1,101.8018018018018
道南,檜山,奥尻町,入込総数,2.3,5.7,5.7,8.3,10.0,4.6,3.9,1.3,1.2,0.9,0.7,1.1,45.7,50.5,90.4950495049505
道南,檜山,奥尻町,内道外客,0.4,1.9,2.3,1.2,1.6,1.5,0.9,0.1,0.1,0.1,0.1,0.1,10.3,11.4,90.35087719298247
道南,檜山,奥尻町,内道内客,1.9,3.8,3.4,7.1,8.4,3.1,3.0,1.2,1.1,0.8,0.6,1.0,35.4,39.1,90.53708439897697
道南,檜山,奥尻町,内日帰客,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.9,0.9,100.0
道南,檜山,奥尻町,内宿泊客,2.2,5.6,5.6,8.2,9.8,4.5,3.8,1.2,1.2,0.9,0.7,1.1,44.8,49.6,90.32258064516128
道南,檜山,奥尻町,宿泊客延数,2.5,6.1,6.1,8.7,10.4,4.8,4.0,1.4,1.3,1.0,0.8,1.1,48.2,53.2,90.6015037593985
道南,檜山,せたな町,入込総数,15.0,47.1,24.7,42.1,59.9,25.6,13.7,9.1,10.0,8.8,8.4,10.2,274.6,304.0,90.32894736842107
道南,檜山,せたな町,内道外客,0.8,2.2,1.4,1.7,2.6,1.3,0.7,0.4,0.3,0.2,0.2,0.3,12.1,13.4,90.29850746268656
道南,檜山,せたな町,内道内客,14.2,44.9,23.3,40.4,57.3,24.3,13.0,8.7,9.7,8.6,8.2,9.9,262.5,290.6,90.3303509979353
道南,檜山,せたな町,内日帰客,10.7,42.5,19.0,33.2,45.3,20.0,8.8,4.4,6.4,5.6,4.8,6.2,206.9,228.5,90.54704595185996
道南,檜山,せたな町,内宿泊客,4.3,4.6,5.7,8.9,14.6,5.6,4.9,4.7,3.6,3.2,3.6,4.0,67.7,75.5,89.66887417218543
道南,檜山,せたな町,宿泊客延数,5.1,6.9,7.2,12.3,17.6,7.2,8.8,6.6,6.2,6.1,6.7,7.3,98.0,80.5,121.73913043478262
道南,檜山,今金町,入込総数,2.2,4.3,3.5,6.6,8.6,10.7,4.1,1.8,1.9,12.3,25.5,3.4,84.9,82.4,103.03398058252426
道南,檜山,今金町,内道外客,0.0,0.0,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.1,0.2,0.0,0.7,0.7,100.0
道南,檜山,今金町,内道内客,2.2,4.3,3.5,6.5,8.4,10.6,4.1,1.8,1.9,12.2,25.3,3.4,84.2,81.7,103.05997552019583
道南,檜山,今金町,内日帰客,2.1,4.0,3.2,6.2,8.0,10.3,3.7,1.7,1.8,12.0,25.2,3.3,81.5,78.6,103.68956743002545
道南,檜山,今金町,内宿泊客,0.1,0.3,0.3,0.4,0.6,0.4,0.4,0.1,0.1,0.3,0.3,0.1,3.4,3.8,89.47368421052632
道南,檜山,今金町,宿泊客延数,0.2,0.4,0.4,0.5,0.7,0.5,0.5,0.2,0.2,0.4,0.4,0.2,4.6,5.0,92.0
道央,石狩,札幌市,入込総数,919.0,1153.9,1310.2,1452.2,1459.4,1390.2,1326.5,1097.8,918.4,878.4,928.3,946.8,13781.1,14104.2,97.70919300633854
道央,石狩,札幌市,内道外客,297.8,431.8,606.4,753.6,750.0,657.4,594.3,471.2,383.6,365.6,415.0,376.9,6103.6,6397.8,95.40154428084654
道央,石狩,札幌市,内道内客,621.2,722.1,703.8,698.6,709.4,732.8,732.2,626.6,534.8,512.8,513.3,569.9,7677.5,7706.4,99.62498702377245
道央,石狩,札幌市,内日帰客,552.0,613.3,654.0,724.6,670.9,670.1,797.6,671.6,504.3,477.5,437.3,530.3,7303.5,6986.5,104.53732197810062
道央,石狩,札幌市,内宿泊客,367.0,540.6,656.2,727.6,788.5,720.1,528.9,426.2,414.1,400.9,491.0,416.5,6477.6,7117.7,91.00692639476236
道央,石狩,札幌市,宿泊客延数,549.6,761.6,863.0,952.1,1086.2,989.0,747.7,624.9,654.0,626.1,723.0,665.2,9242.4,10215.3,90.47605062993746
道央,石狩,江別市,入込総数,53.0,108.2,120.8,191.1,102.7,133.9,93.3,36.7,41.0,25.8,26.5,25.1,958.1,778.2,123.11745052685686
道央,石狩,江別市,内道外客,0.8,1.5,1.9,2.4,1.7,1.7,1.1,0.5,0.5,0.4,0.4,0.4,13.3,11.8,112.71186440677965
道央,石狩,江別市,内道内客,52.2,106.7,118.9,188.7,101.0,132.2,92.2,36.2,40.5,25.4,26.1,24.7,944.8,766.4,123.27766179540708
道央,石狩,江別市,内日帰客,52.5,107.9,120.5,190.3,102.3,133.6,93.2,36.6,40.8,25.6,26.4,24.9,954.6,775.2,123.14241486068111
道央,石狩,江別市,内宿泊客,0.5,0.3,0.3,0.8,0.4,0.3,0.1,0.1,0.2,0.2,0.1,0.2,3.5,3.0,116.66666666666667
道央,石狩,江別市,宿泊客延数,0.7,0.5,0.5,1.3,0.6,0.4,0.1,0.2,0.3,0.3,0.1,0.3,5.3,4.6,115.21739130434783
道央,石狩,千歳市,入込総数,499.3,611.3,511.6,651.7,661.6,552.3,466.7,307.7,250.3,371.3,380.4,330.7,5594.9,4297.4,130.1926746404803
道央,石狩,千歳市,内道外客,46.7,70.0,73.8,93.7,101.9,104.4,92.8,40.4,25.1,35.0,44.0,33.1,760.9,732.4,103.89131622064444
道央,石狩,千歳市,内道内客,452.6,541.3,437.8,558.0,559.7,447.9,373.9,267.3,225.2,336.3,336.4,297.6,4834.0,3565.0,135.5960729312763
道央,石狩,千歳市,内日帰客,491.2,599.4,495.1,630.6,633.4,532.8,451.2,297.6,241.7,362.7,370.8,322.4,5428.9,4128.4,131.50130801278945
道央,石狩,千歳市,内宿泊客,8.1,11.9,16.5,21.1,28.2,19.5,15.5,10.1,8.6,8.6,9.6,8.3,166.0,169.0,98.22485207100591
道央,石狩,千歳市,宿泊客延数,9.3,13.8,18.8,23.7,30.7,21.8,18.2,12.1,10.5,10.6,11.5,9.9,190.9,199.8,95.54554554554554
道央,石狩,恵庭市,入込総数,94.1,163.2,138.3,145.4,137.0,114.9,146.8,67.0,46.4,46.7,44.7,55.6,1200.1,965.7,124.27254841047943
道央,石狩,恵庭市,内道外客,6.3,12.0,23.0,24.0,22.3,19.4,14.8,5.4,4.7,4.8,4.0,3.8,144.5,117.6,122.87414965986395
道央,石狩,恵庭市,内道内客,87.8,151.2,115.3,121.4,114.7,95.5,132.0,61.6,41.7,41.9,40.7,51.8,1055.6,848.1,124.46645442754391
道央,石狩,恵庭市,内日帰客,92.5,161.5,136.4,143.0,134.5,112.7,145.0,65.5,44.9,45.2,43.2,53.8,1178.2,945.0,124.67724867724867
道央,石狩,恵庭市,内宿泊客,1.6,1.7,1.9,2.4,2.5,2.2,1.8,1.5,1.5,1.5,1.5,1.8,21.9,20.7,105.79710144927536
道央,石狩,恵庭市,宿泊客延数,1.7,1.9,2.1,2.8,2.8,2.7,2.5,2.2,1.9,2.1,2.0,2.1,26.8,23.1,116.01731601731602
道央,石狩,北広島市,入込総数,25.0,61.0,72.1,76.0,69.2,72.1,62.7,24.3,7.6,38.8,22.8,8.2,539.8,593.1,91.01331984488282
道央,石狩,北広島市,内道外客,0.4,3.4,8.4,8.4,5.6,7.2,4.0,0.7,0.0,0.0,0.0,0.0,38.1,71.5,53.286713286713294
道央,石狩,北広島市,内道内客,24.6,57.6,63.7,67.6,63.6,64.9,58.7,23.6,7.6,38.8,22.8,8.2,501.7,521.6,96.18481595092024
道央,石狩,北広島市,内日帰客,24.9,60.8,71.6,75.1,67.5,71.3,62.5,24.2,7.5,38.6,22.7,8.1,534.8,555.2,96.32564841498558
道央,石狩,北広島市,内宿泊客,0.1,0.2,0.5,0.9,1.7,0.8,0.2,0.1,0.1,0.2,0.1,0.1,5.0,37.9,13.192612137203167
道央,石狩,北広島市,宿泊客延数,0.2,0.2,0.6,1.0,1.7,0.8,0.2,0.1,0.2,0.2,0.1,0.1,5.4,44.4,12.162162162162163
道央,石狩,石狩市,入込総数,46.4,188.6,98.4,275.8,538.5,206.4,78.2,32.2,19.2,21.2,19.5,24.4,1548.8,1725.9,89.7386870618228
道央,石狩,石狩市,内道外客,0.8,11.7,2.0,3.5,16.1,3.4,1.5,0.5,0.1,0.2,0.1,0.2,40.1,43.7,91.76201372997711
道央,石狩,石狩市,内道内客,45.6,176.9,96.4,272.3,522.4,203.0,76.7,31.7,19.1,21.0,19.4,24.2,1508.7,1682.2,89.68612531209132
道央,石狩,石狩市,内日帰客,45.0,185.7,94.8,251.8,513.0,199.1,75.1,30.1,17.8,20.0,18.4,22.7,1473.5,1622.1,90.8390358177671
道央,石狩,石狩市,内宿泊客,1.4,2.9,3.6,24.0,25.5,7.3,3.1,2.1,1.4,1.2,1.1,1.7,75.3,103.8,72.54335260115606
道央,石狩,石狩市,宿泊客延数,1.4,2.9,3.6,24.0,25.5,7.3,3.1,2.1,1.4,1.2,1.1,1.7,75.3,103.8,72.54335260115606
道央,石狩,当別町,入込総数,20.1,64.1,84.6,77.0,92.0,71.0,48.5,16.9,13.7,16.3,20.3,15.2,539.7,561.0,96.20320855614975
道央,石狩,当別町,内道外客,0.0,1.0,0.6,2.8,2.2,0.8,0.3,0.0,0.1,0.0,0.0,0.0,7.8,2.3,339.13043478260875
道央,石狩,当別町,内道内客,20.1,63.1,84.0,74.2,89.8,70.2,48.2,16.9,13.6,16.3,20.3,15.2,531.9,558.7,95.20315017003757
道央,石狩,当別町,内日帰客,19.8,62.4,81.0,70.4,81.2,66.3,47.1,16.5,13.2,15.8,20.0,14.8,508.5,529.6,96.01586102719033
道央,石狩,当別町,内宿泊客,0.3,1.7,3.6,6.6,10.8,4.7,1.4,0.4,0.5,0.5,0.3,0.4,31.2,31.4,99.36305732484077
道央,石狩,当別町,宿泊客延数,0.3,1.7,3.6,6.6,10.8,4.7,1.4,0.4,0.5,0.5,0.3,0.4,31.2,31.4,99.36305732484077
道央,石狩,新篠津村,入込総数,29.2,34.8,32.0,33.3,32.8,31.2,28.6,20.3,22.9,29.2,25.1,23.2,342.6,354.3,96.69771380186283
道央,石狩,新篠津村,内道外客,0.0,0.0,0.1,0.1,0.2,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.7,0.5,140.0
道央,石狩,新篠津村,内道内客,29.2,34.8,31.9,33.2,32.6,31.1,28.5,20.2,22.9,29.2,25.1,23.2,341.9,353.8,96.63651780667043
道央,石狩,新篠津村,内日帰客,28.3,33.7,30.6,31.8,31.1,29.5,26.7,18.8,21.8,27.8,23.9,21.6,325.6,336.9,96.64588898783023
道央,石狩,新篠津村,内宿泊客,0.9,1.1,1.4,1.5,1.7,1.7,1.9,1.5,1.1,1.4,1.2,1.6,17.0,17.4,97.70114942528735
道央,石狩,新篠津村,宿泊客延数,1.0,1.2,1.5,1.6,1.8,1.7,1.9,1.5,1.2,1.4,1.3,1.6,17.7,18.4,96.19565217391305
道央,後志,小樽市,入込総数,411.0,613.7,616.4,811.9,910.0,680.4,658.5,476.5,537.6,499.5,699.1,491.2,7405.8,7696.5,96.22295848762424
道央,後志,小樽市,内道外客,157.9,199.7,221.6,273.1,324.5,287.7,144.5,121.6,127.7,112.0,119.9,134.0,2224.2,2251.1,98.8050286526587
道央,後志,小樽市,内道内客,253.1,414.0,394.8,538.8,585.5,392.7,514.0,354.9,409.9,387.5,579.2,357.2,5181.6,5445.4,95.15554412898962
道央,後志,小樽市,内日帰客,377.1,560.3,555.8,740.5,820.0,606.4,598.2,432.9,489.8,457.6,654.3,445.3,6738.2,7000.6,96.25174985001284
道央,後志,小樽市,内宿泊客,33.9,53.4,60.6,71.4,90.0,74.0,60.3,43.6,47.8,41.9,44.8,45.9,667.6,695.9,95.93332375341286
道央,後志,小樽市,宿泊客延数,37.2,57.8,66.3,76.6,97.1,80.5,65.8,47.0,54.0,47.6,52.8,50.9,733.6,773.2,94.87842731505431
道央,後志,島牧村,入込総数,3.2,10.5,12.6,16.4,23.7,10.9,14.6,2.2,1.4,1.6,1.7,3.2,102.0,110.5,92.3076923076923
道央,後志,島牧村,内道外客,0.6,2.1,2.5,3.2,4.7,2.1,1.5,0.2,0.1,0.2,0.2,0.3,17.7,19.2,92.1875
道央,後志,島牧村,内道内客,2.6,8.4,10.1,13.2,19.0,8.8,13.1,2.0,1.3,1.4,1.5,2.9,84.3,91.3,92.33296823658269
道央,後志,島牧村,内日帰客,2.8,9.7,11.9,11.0,19.0,8.9,14.2,2.0,1.3,1.4,1.5,2.9,86.6,93.8,92.32409381663112
道央,後志,島牧村,内宿泊客,0.4,0.8,0.7,5.4,4.7,2.0,0.4,0.2,0.1,0.2,0.2,0.3,15.4,16.7,92.21556886227546
道央,後志,島牧村,宿泊客延数,0.4,0.8,0.7,5.6,4.9,2.1,0.4,0.3,0.1,0.2,0.2,0.3,16.0,17.4,91.95402298850576
道央,後志,寿都町,入込総数,8.1,21.6,12.1,30.5,43.7,8.1,5.9,5.3,3.7,3.0,2.1,4.0,148.1,144.0,102.84722222222223
