area,promotion_bureau,commune,type,april,may,june,july,august,september,october,november,december,january,february,march,sum,previous_year,comparison_with_previous_year
道南,渡島,知内町,入込総数,8.6,36.8,6.3,7.0,29.9,6.8,6.5,5.3,3.9,4.8,3.9,4.8,124.6,130.2,95.6989247311828
道南,渡島,知内町,内道外客,3.7,23.3,2.1,2.3,12.4,2.6,0.3,0.3,0.2,0.3,0.2,0.2,47.9,49.3,97.16024340770791
道南,渡島,知内町,内道内客,4.9,13.5,4.2,4.7,17.5,4.2,6.2,5.0,3.7,4.5,3.7,4.6,76.7,80.9,94.80840543881335
道南,渡島,知内町,内日帰客,7.4,34.0,5.5,6.3,26.0,5.7,5.4,4.7,3.4,3.4,3.4,3.8,109.0,115.3,94.5359930615785
道南,渡島,知内町,内宿泊客,1.2,2.8,0.8,0.7,3.9,1.1,1.1,0.6,0.5,1.4,0.5,1.0,15.6,14.9,104.69798657718121
道南,渡島,知内町,宿泊客延数,1.2,3.0,0.9,1.0,4.2,1.2,1.1,0.6,0.5,1.4,0.5,1.0,16.6,15.7,105.73248407643314
道南,渡島,木古内町,入込総数,1.3,1.6,2.5,2.0,4.5,2.3,2.7,1.7,0.6,4.8,0.5,0.5,25.0,22.3,112.10762331838563
道南,渡島,木古内町,内道外客,0.0,0.1,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.2,450.0
道南,渡島,木古内町,内道内客,1.3,1.5,2.3,2.0,3.9,2.3,2.7,1.7,0.6,4.8,0.5,0.5,24.1,22.1,109.0497737556561
道南,渡島,木古内町,内日帰客,1.1,1.2,1.9,1.7,4.1,1.9,2.2,1.4,0.5,4.7,0.3,0.3,21.3,19.0,112.10526315789473
道南,渡島,木古内町,内宿泊客,0.2,0.4,0.6,0.3,0.4,0.4,0.5,0.3,0.1,0.1,0.2,0.2,3.7,3.3,112.12121212121214
道南,渡島,木古内町,宿泊客延数,0.3,0.6,1.0,0.4,0.5,0.6,0.5,0.3,0.2,0.2,0.2,0.3,5.1,4.3,118.60465116279069
道南,渡島,上磯町,入込総数,3.1,14.1,6.5,51.4,15.7,6.5,8.4,4.3,1.3,0.5,0.5,1.1,113.4,242.1,46.84014869888476
道南,渡島,上磯町,内道外客,1.6,4.7,3.5,3.7,4.6,3.4,3.4,1.7,0.7,0.3,0.3,0.6,28.5,97.9,29.11133810010214
道南,渡島,上磯町,内道内客,1.5,9.4,3.0,47.7,11.1,3.1,5.0,2.6,0.6,0.2,0.2,0.5,84.9,144.2,58.87656033287102
道南,渡島,上磯町,内日帰客,1.5,9.4,3.0,47.7,11.1,3.1,5.0,2.6,0.6,0.2,0.2,0.5,84.9,201.5,42.13399503722084
道南,渡島,上磯町,内宿泊客,1.6,4.7,3.5,3.7,4.6,3.4,3.4,1.7,0.7,0.3,0.3,0.6,28.5,40.6,70.19704433497537
道南,渡島,上磯町,宿泊客延数,1.6,4.7,3.5,3.7,4.6,3.4,3.4,1.7,0.7,0.3,0.3,0.6,28.5,40.6,70.19704433497537
道南,渡島,大野町,入込総数,51.6,60.1,56.0,59.2,63.0,58.6,51.5,42.9,46.3,52.0,50.3,46.3,637.8,552.6,115.41802388707924
道南,渡島,大野町,内道外客,1.7,2.1,1.7,2.1,3.5,1.9,0.6,0.4,0.4,0.4,0.4,0.4,15.6,9.2,169.56521739130437
道南,渡島,大野町,内道内客,49.9,58.0,54.3,57.1,59.5,56.7,50.9,42.5,45.9,51.6,49.9,45.9,622.2,543.4,114.50128818549872
道南,渡島,大野町,内日帰客,50.3,58.7,54.0,56.5,59.3,55.4,49.6,41.4,44.6,50.5,48.9,44.8,614.0,530.1,115.82720241463875
道南,渡島,大野町,内宿泊客,1.3,1.4,2.0,2.7,3.7,3.2,1.9,1.5,1.7,1.5,1.4,1.5,23.8,22.5,105.77777777777777
道南,渡島,大野町,宿泊客延数,1.7,1.7,2.3,3.3,4.2,3.9,2.4,1.9,2.2,1.9,1.7,1.8,29.0,31.7,91.48264984227129
道南,渡島,七飯町,入込総数,131.2,217.5,196.7,208.8,265.9,226.2,248.7,144.8,104.6,141.8,165.2,92.8,2144.2,2281.9,93.96555501993952
道南,渡島,七飯町,内道外客,91.6,148.2,135.3,151.0,189.9,164.2,159.3,102.4,73.5,80.2,94.1,66.8,1456.5,1505.3,96.7581213047233
道南,渡島,七飯町,内道内客,39.6,69.3,61.4,57.8,76.0,62.0,89.4,42.4,31.1,61.6,71.1,26.0,687.7,776.6,88.55266546484677
道南,渡島,七飯町,内日帰客,122.9,200.4,184.3,192.3,237.9,205.6,229.6,136.2,96.1,121.2,149.7,87.2,1963.4,2065.4,95.06148929989348
道南,渡島,七飯町,内宿泊客,8.3,17.1,12.4,16.5,28.0,20.6,19.1,8.6,8.5,20.6,15.5,5.6,180.8,216.5,83.51039260969978
道南,渡島,七飯町,宿泊客延数,8.3,17.1,12.4,16.5,28.0,20.6,19.1,8.6,8.5,20.6,15.5,5.6,180.8,216.5,83.51039260969978
道南,渡島,戸井町,入込総数,6.3,7.9,6.2,7.1,10.2,6.1,5.0,4.2,3.8,2.8,4.2,4.8,68.6,77.9,88.06161745827983
道南,渡島,戸井町,内道外客,0.0,0.0,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,100.0
道南,渡島,戸井町,内道内客,6.3,7.9,6.2,7.0,9.8,6.1,5.0,4.2,3.8,2.8,4.2,4.8,68.1,77.4,87.984496124031
道南,渡島,戸井町,内日帰客,6.3,7.4,6.1,6.5,8.4,5.8,4.9,4.2,3.8,2.8,4.2,4.8,65.2,75.0,86.93333333333334
道南,渡島,戸井町,内宿泊客,0.0,0.5,0.1,0.6,1.8,0.3,0.1,0.0,0.0,0.0,0.0,0.0,3.4,2.9,117.24137931034481
道南,渡島,戸井町,宿泊客延数,0.0,0.5,0.1,0.6,1.8,0.3,0.1,0.0,0.0,0.0,0.0,0.0,3.4,2.9,117.24137931034481
道南,渡島,恵山町,入込総数,14.8,74.1,48.9,53.2,59.6,29.9,27.1,15.6,12.0,2.2,3.3,3.4,344.1,374.7,91.83346677341875
道南,渡島,恵山町,内道外客,2.8,18.6,17.5,18.5,14.3,5.7,0.8,0.8,0.4,0.1,0.1,0.1,79.7,87.4,91.18993135011442
道南,渡島,恵山町,内道内客,12.0,55.5,31.4,34.7,45.3,24.2,26.3,14.8,11.6,2.1,3.2,3.3,264.4,287.3,92.02923773059518
道南,渡島,恵山町,内日帰客,14.8,73.6,48.6,53.0,59.4,29.7,26.9,15.5,12.0,2.2,3.3,3.4,342.4,372.4,91.94414607948443
道南,渡島,恵山町,内宿泊客,0.0,0.5,0.3,0.2,0.2,0.2,0.2,0.1,0.0,0.0,0.0,0.0,1.7,2.3,73.91304347826087
道南,渡島,恵山町,宿泊客延数,0.0,0.5,0.3,0.2,0.2,0.2,0.2,0.1,0.0,0.0,0.0,0.0,1.7,2.3,73.91304347826087
道南,渡島,椴法華村,入込総数,23.1,35.9,26.2,25.9,34.3,32.2,26.0,23.7,20.6,25.7,18.1,22.6,314.3,323.7,97.09607661414891
道南,渡島,椴法華村,内道外客,6.9,10.8,7.9,7.8,10.3,9.7,7.8,7.1,6.2,7.7,5.4,6.8,94.4,97.2,97.11934156378601
道南,渡島,椴法華村,内道内客,16.2,25.1,18.3,18.1,24.0,22.5,18.2,16.6,14.4,18.0,12.7,15.8,219.9,226.5,97.08609271523179
道南,渡島,椴法華村,内日帰客,21.6,33.7,24.2,23.7,32.0,30.1,23.8,22.0,19.1,24.2,16.9,21.3,292.6,301.7,96.98375870069607
道南,渡島,椴法華村,内宿泊客,1.5,2.2,2.0,2.2,2.3,2.1,2.2,1.7,1.5,1.5,1.2,1.3,21.7,22.0,98.63636363636363
道南,渡島,椴法華村,宿泊客延数,1.5,2.3,2.1,2.3,2.4,2.2,2.3,1.8,1.6,1.6,1.2,1.4,22.7,23.1,98.26839826839826
道南,渡島,南茅部町,入込総数,11.9,17.8,15.3,12.9,15.1,17.8,13.3,10.8,8.5,10.1,7.7,9.1,150.3,148.3,101.34861766689143
道南,渡島,南茅部町,内道外客,0.1,0.3,0.4,0.5,1.1,0.5,0.6,0.1,0.1,0.1,0.1,0.1,4.0,2.9,137.93103448275863
道南,渡島,南茅部町,内道内客,11.8,17.5,14.9,12.4,14.0,17.3,12.7,10.7,8.4,10.0,7.6,9.0,146.3,145.4,100.61898211829437
道南,渡島,南茅部町,内日帰客,10.8,16.1,13.8,11.5,13.4,16.3,11.9,9.8,7.9,9.4,7.0,8.3,136.2,135.1,100.8142116950407
道南,渡島,南茅部町,内宿泊客,1.1,1.7,1.5,1.4,1.7,1.5,1.4,1.0,0.6,0.7,0.7,0.8,14.1,13.2,106.81818181818181
道南,渡島,南茅部町,宿泊客延数,1.1,1.7,1.5,1.4,1.7,1.5,1.4,1.0,0.6,0.7,0.7,0.8,14.1,13.2,106.81818181818181
道南,渡島,鹿部町,入込総数,16.2,39.6,33.2,36.8,78.0,29.5,32.0,19.1,14.4,12.1,13.6,14.3,338.8,335.1,101.10414801551775
道南,渡島,鹿部町,内道外客,3.1,5.3,7.1,9.1,10.2,5.8,4.4,3.7,3.8,2.8,2.6,1.2,59.1,54.7,108.04387568555758
道南,渡島,鹿部町,内道内客,13.1,34.3,26.1,27.7,67.8,23.7,27.6,15.4,10.6,9.3,11.0,13.1,279.7,280.4,99.75035663338089
道南,渡島,鹿部町,内日帰客,10.5,29.9,23.3,25.1,64.3,20.2,24.2,12.8,8.5,7.4,9.0,10.9,246.1,239.6,102.71285475792989
道南,渡島,鹿部町,内宿泊客,5.7,9.7,9.9,11.7,13.7,9.3,7.8,6.3,5.9,4.7,4.6,3.4,92.7,95.5,97.06806282722513
道南,渡島,鹿部町,宿泊客延数,5.7,9.7,9.9,11.7,13.7,9.3,7.8,6.3,5.9,4.7,4.6,3.4,92.7,99.2,93.44758064516128
道南,渡島,砂原町,入込総数,3.4,14.7,6.7,8.4,12.4,25.1,8.4,3.6,2.1,1.3,0.6,1.6,88.3,130.7,67.55929609793421
道南,渡島,砂原町,内道外客,0.4,1.7,0.7,0.9,1.3,2.3,1.1,0.3,0.6,0.3,0.3,0.5,10.4,31.1,33.440514469453376
道南,渡島,砂原町,内道内客,3.0,13.0,6.0,7.5,11.1,22.8,7.3,3.3,1.5,1.0,0.3,1.1,77.9,99.6,78.2128514056225
道南,渡島,砂原町,内日帰客,3.4,14.7,6.7,8.4,12.4,25.1,8.4,3.6,2.1,1.3,0.6,1.6,88.3,130.7,67.55929609793421
道南,渡島,砂原町,内宿泊客,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
道南,渡島,砂原町,宿泊客延数,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
道南,渡島,森町,入込総数,38.6,208.5,54.2,62.5,95.7,57.3,58.1,30.0,22.8,36.5,31.8,30.9,726.9,777.4,93.50398765114484
道南,渡島,森町,内道外客,3.1,8.4,6.6,7.8,10.5,6.8,5.0,1.2,0.9,3.9,1.9,1.4,57.5,54.5,105.50458715596329
道南,渡島,森町,内道内客,35.5,200.1,47.6,54.7,85.2,50.5,53.1,28.8,21.9,32.6,29.9,29.5,669.4,722.9,92.5992530087149
道南,渡島,森町,内日帰客,34.7,199.9,46.8,53.0,84.8,50.5,51.6,27.4,19.6,30.5,28.2,28.0,655.0,695.5,94.17685118619698
道南,渡島,森町,内宿泊客,3.9,8.6,7.4,9.5,10.9,6.8,6.5,2.6,3.2,6.0,3.6,2.9,71.9,81.9,87.78998778998779
道南,渡島,森町,宿泊客延数,4.5,9.1,7.7,9.8,11.8,7.0,7.0,2.9,3.2,6.3,3.8,3.2,76.3,85.5,89.23976608187134
道南,渡島,八雲町,入込総数,12.2,24.2,22.1,33.1,27.2,18.3,23.3,11.2,6.6,7.2,5.3,8.4,199.1,205.8,96.74441205053449
道南,渡島,八雲町,内道外客,3.7,6.9,4.9,6.8,8.8,6.0,6.4,3.4,1.9,1.9,1.0,2.4,54.1,59.5,90.92436974789916
道南,渡島,八雲町,内道内客,8.5,17.3,17.2,26.3,18.4,12.3,16.9,7.8,4.7,5.3,4.3,6.0,145.0,146.3,99.11141490088858
道南,渡島,八雲町,内日帰客,11.4,22.4,20.8,31.6,25.4,16.5,21.3,10.1,5.9,6.3,4.8,7.7,184.2,188.2,97.87460148777896
道南,渡島,八雲町,内宿泊客,0.8,1.8,1.3,1.5,1.8,1.8,2.0,1.1,0.7,0.9,0.5,0.7,14.9,17.6,84.6590909090909
道南,渡島,八雲町,宿泊客延数,1.0,2.0,1.5,1.9,2.3,2.1,2.3,1.3,0.9,1.0,0.6,0.9,17.8,21.3,83.56807511737088
道南,渡島,長万部町,入込総数,45.0,114.4,101.1,85.9,75.7,101.9,118.2,55.9,45.7,26.3,33.6,32.4,836.1,843.4,99.1344557742471
道南,渡島,長万部町,内道外客,16.3,38.4,32.7,30.2,32.0,32.1,44.9,19.6,15.1,7.9,11.8,11.0,292.0,294.9,99.01661580196678
道南,渡島,長万部町,内道内客,28.7,76.0,68.4,55.7,43.7,69.8,73.3,36.3,30.6,18.4,21.8,21.4,544.1,548.5,99.19781221513219
道南,渡島,長万部町,内日帰客,42.9,111.7,98.8,83.4,71.8,99.7,116.1,54.1,44.1,24.7,32.1,30.5,809.9,818.3,98.97348160821215
道南,渡島,長万部町,内宿泊客,2.1,2.7,2.3,2.5,3.9,2.2,2.1,1.8,1.6,1.6,1.5,1.9,26.2,25.1,104.38247011952191
道南,渡島,長万部町,宿泊客延数,3.3,7.2,4.8,5.5,6.6,4.9,4.3,3.7,3.3,3.3,3.1,3.9,53.9,50.8,106.10236220472441
道南,檜山,江差町,入込総数,21.3,51.4,42.9,138.4,178.0,66.8,11.6,6.1,4.4,4.1,8.4,5.4,538.8,557.8,96.59376120473287
道南,檜山,江差町,内道外客,7.7,21.3,14.6,43.1,69.3,21.7,5.0,2.9,1.8,1.7,2.7,2.3,194.1,191.9,101.14643043251692
道南,檜山,江差町,内道内客,13.6,30.1,28.3,95.3,108.7,45.1,6.6,3.2,2.6,2.4,5.7,3.1,344.7,365.9,94.20606723148401
道南,檜山,江差町,内日帰客,16.0,44.4,37.0,129.5,167.1,58.2,9.0,4.2,2.5,2.5,6.6,3.7,480.7,498.9,96.35197434355582
道南,檜山,江差町,内宿泊客,5.3,7.0,5.9,8.9,10.9,8.6,2.6,1.9,1.9,1.6,1.8,1.7,58.1,58.9,98.64176570458405
道南,檜山,江差町,宿泊客延数,5.3,7.0,5.9,8.9,10.9,8.6,2.6,1.9,1.9,1.6,1.8,1.7,58.1,58.9,98.64176570458405
道南,檜山,上ノ国町,入込総数,5.1,8.6,11.3,7.4,12.5,5.5,4.0,2.4,2.1,2.3,2.1,2.5,65.8,75.5,87.1523178807947
道南,檜山,上ノ国町,内道外客,0.8,1.7,2.3,2.2,2.5,1.1,0.4,0.1,0.1,0.1,0.1,0.1,11.5,14.7,78.2312925170068
道南,檜山,上ノ国町,内道内客,4.3,6.9,9.0,5.2,10.0,4.4,3.6,2.3,2.0,2.2,2.0,2.4,54.3,60.8,89.30921052631578
道南,檜山,上ノ国町,内日帰客,4.6,8.2,11.1,6.8,11.9,5.1,3.6,2.2,1.9,2.2,1.9,2.3,61.8,71.6,86.31284916201118
道南,檜山,上ノ国町,内宿泊客,0.5,0.4,0.2,0.6,0.6,0.4,0.4,0.2,0.2,0.1,0.2,0.2,4.0,3.9,102.56410256410258
道南,檜山,上ノ国町,宿泊客延数,0.5,0.4,0.3,0.7,0.7,0.5,0.6,0.3,0.2,0.2,0.3,0.3,5.0,4.9,102.04081632653062
道南,檜山,厚沢部町,入込総数,9.9,17.6,10.5,15.3,24.9,12.2,13.4,8.3,7.9,7.5,6.3,8.2,142.0,141.6,100.28248587570623
道南,檜山,厚沢部町,内道外客,0.4,1.5,0.6,1.0,3.0,1.5,0.4,0.0,0.0,0.1,0.0,0.1,8.6,10.9,78.89908256880733
道南,檜山,厚沢部町,内道内客,9.5,16.1,9.9,14.3,21.9,10.7,13.0,8.3,7.9,7.4,6.3,8.1,133.4,130.7,102.06579954093344
道南,檜山,厚沢部町,内日帰客,9.5,16.5,9.7,13.4,22.1,11.1,12.4,7.8,7.5,6.9,5.9,7.7,130.5,128.9,101.2412723041117
道南,檜山,厚沢部町,内宿泊客,0.4,1.1,0.8,1.9,2.8,1.1,1.0,0.5,0.4,0.6,0.4,0.5,11.5,12.7,90.55118110236221
道南,檜山,厚沢部町,宿泊客延数,1.0,2.3,1.3,3.9,6.1,2.1,2.0,0.9,0.9,1.1,0.7,0.8,23.1,26.1,88.50574712643679
道南,檜山,乙部町,入込総数,11.2,22.3,13.1,35.6,55.3,13.0,10.9,7.2,5.9,5.7,4.9,6.6,191.7,177.4,108.06087936865838
道南,檜山,乙部町,内道外客,2.7,5.3,3.1,8.4,13.1,3.1,2.6,1.7,1.4,1.4,1.2,1.6,45.6,43.1,105.80046403712298
道南,檜山,乙部町,内道内客,8.5,17.0,10.0,27.2,42.2,9.9,8.3,5.5,4.5,4.3,3.7,5.0,146.1,134.3,108.78629932985851
道南,檜山,乙部町,内日帰客,10.4,21.2,12.3,34.3,53.9,11.7,9.5,6.3,5.3,5.1,4.3,6.2,180.5,166.0,108.73493975903614
道南,檜山,乙部町,内宿泊客,0.8,1.1,0.8,1.3,1.4,1.3,1.4,0.9,0.6,0.6,0.6,0.4,11.2,11.4,98.24561403508771
道南,檜山,乙部町,宿泊客延数,1.0,1.3,1.1,1.7,1.5,1.4,1.5,1.1,0.7,0.8,0.7,0.5,13.3,12.9,103.10077519379846
道南,檜山,熊石町,入込総数,6.2,32.3,7.5,11.1,27.4,7.4,6.8,4.5,3.2,5.7,5.0,5.1,122.2,154.8,78.94056847545218
道南,檜山,熊石町,内道外客,0.1,0.1,0.2,0.3,0.4,0.2,0.1,0.0,0.0,0.0,0.0,0.0,1.4,13.7,10.218978102189782
道南,檜山,熊石町,内道内客,6.1,32.2,7.3,10.8,27.0,7.2,6.7,4.5,3.2,5.7,5.0,5.1,120.8,141.1,85.61304039688164
道南,檜山,熊石町,内日帰客,5.1,30.1,5.9,8.2,22.1,5.4,5.1,3.3,2.5,5.0,4.4,4.4,101.5,129.2,78.56037151702787
道南,檜山,熊石町,内宿泊客,1.1,2.2,1.6,2.9,5.3,2.0,1.7,1.2,0.7,0.7,0.6,0.7,20.7,25.6,80.859375
道南,檜山,熊石町,宿泊客延数,1.2,2.4,1.7,3.1,5.5,2.1,1.7,1.2,0.7,0.7,0.6,0.7,21.6,26.4,81.81818181818183
道南,檜山,大成町,入込総数,3.6,10.2,5.3,13.5,13.4,5.2,4.6,2.2,1.3,1.8,1.3,1.7,64.1,68.1,94.12628487518356
道南,檜山,大成町,内道外客,0.0,0.2,0.3,0.4,0.5,0.3,0.2,0.1,0.0,0.0,0.0,0.0,2.0,2.3,86.95652173913044
道南,檜山,大成町,内道内客,3.6,10.0,5.0,13.1,12.9,4.9,4.4,2.1,1.3,1.8,1.3,1.7,62.1,65.8,94.37689969604864
道南,檜山,大成町,内日帰客,2.8,8.9,4.3,12.2,11.5,4.0,3.5,1.5,0.9,1.3,1.0,1.2,53.1,54.3,97.79005524861878
道南,檜山,大成町,内宿泊客,0.8,1.3,1.0,1.3,1.9,1.2,1.1,0.7,0.4,0.5,0.3,0.5,11.0,13.8,79.71014492753623
道南,檜山,大成町,宿泊客延数,0.8,1.3,1.0,1.3,1.9,1.2,1.1,0.7,0.4,0.5,0.3,0.5,11.0,13.8,79.71014492753623
道南,檜山,奥尻町,入込総数,2.0,7.7,6.9,11.9,12.3,5.4,3.0,1.4,1.1,0.9,0.9,1.3,54.8,57.6,95.13888888888889
道南,檜山,奥尻町,内道外客,0.4,2.6,2.8,1.7,2.0,1.7,0.7,0.1,0.1,0.1,0.1,0.1,12.4,12.6,98.41269841269842
道南,檜山,奥尻町,内道内客,1.6,5.1,4.1,10.2,10.3,3.7,2.3,1.3,1.0,0.8,0.8,1.2,42.4,45.0,94.22222222222221
道南,檜山,奥尻町,内日帰客,0.1,0.2,0.2,0.2,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.1,1.0,110.0
道南,檜山,奥尻町,内宿泊客,1.9,7.5,6.7,11.7,12.1,5.3,2.9,1.4,1.1,0.9,0.9,1.3,53.7,56.6,94.87632508833923
道南,檜山,奥尻町,宿泊客延数,2.2,8.2,7.2,12.5,12.8,5.8,3.1,1.5,1.2,1.0,0.9,1.3,57.7,60.7,95.05766062602964
道南,檜山,瀬棚町,入込総数,3.9,15.9,12.3,27.1,37.1,9.7,3.9,1.3,1.2,1.1,0.6,1.2,115.3,114.1,101.05170902716915
道南,檜山,瀬棚町,内道外客,0.2,0.6,1.2,1.1,1.5,0.4,0.2,0.1,0.1,0.0,0.0,0.1,5.5,5.0,110.0
道南,檜山,瀬棚町,内道内客,3.7,15.3,11.1,26.0,35.6,9.3,3.7,1.2,1.1,1.1,0.6,1.1,109.8,109.1,100.6416131989001
道南,檜山,瀬棚町,内日帰客,3.1,14.5,10.7,23.2,30.6,9.0,3.3,0.9,0.9,0.9,0.4,1.0,98.5,93.8,105.01066098081024
道南,檜山,瀬棚町,内宿泊客,0.8,1.4,1.6,3.9,6.5,0.7,0.6,0.4,0.3,0.2,0.2,0.2,16.8,20.3,82.75862068965517
道南,檜山,瀬棚町,宿泊客延数,0.9,1.7,2.0,4.6,7.7,0.7,0.8,0.5,0.3,0.3,0.2,0.2,19.9,24.7,80.56680161943319
道南,檜山,北桧山町,入込総数,7.6,30.1,12.2,15.1,16.3,11.6,8.7,7.2,5.8,6.0,6.0,6.7,133.3,129.9,102.61739799846038
道南,檜山,北桧山町,内道外客,0.4,1.5,0.6,0.8,0.8,0.6,0.4,0.4,0.3,0.3,0.3,0.3,6.7,6.0,111.66666666666667
道南,檜山,北桧山町,内道内客,7.2,28.6,11.6,14.3,15.5,11.0,8.3,6.8,5.5,5.7,5.7,6.4,126.6,123.9,102.17917675544794
道南,檜山,北桧山町,内日帰客,4.5,26.0,7.2,8.5,7.8,8.2,5.0,3.8,2.9,3.0,3.0,3.4,83.3,78.3,106.38569604086845
道南,檜山,北桧山町,内宿泊客,3.1,4.1,5.0,6.6,8.5,3.4,3.7,3.4,2.9,3.0,3.0,3.3,50.0,51.6,96.89922480620154
道南,檜山,北桧山町,宿泊客延数,3.9,5.1,6.3,8.3,10.6,4.3,4.6,4.3,3.6,3.8,3.8,4.2,62.8,63.1,99.52456418383517
道南,檜山,今金町,入込総数,2.5,5.9,4.4,6.5,15.6,11.6,4.5,2.4,3.6,13.7,27.8,5.2,103.7,108.7,95.4001839926403
道南,檜山,今金町,内道外客,0.0,0.0,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.1,0.2,0.0,0.7,0.7,100.0
道南,檜山,今金町,内道内客,2.5,5.9,4.4,6.4,15.4,11.5,4.5,2.4,3.6,13.6,27.6,5.2,103.0,108.0,95.37037037037037
道南,檜山,今金町,内日帰客,2.3,5.3,3.9,5.8,14.6,11.1,3.8,2.2,3.4,13.3,27.5,4.9,98.1,101.8,96.36542239685659
道南,檜山,今金町,内宿泊客,0.2,0.6,0.5,0.7,1.0,0.5,0.7,0.2,0.2,0.4,0.3,0.3,5.6,6.9,81.15942028985506
道南,檜山,今金町,宿泊客延数,0.3,0.7,0.6,0.8,1.1,0.6,0.8,0.3,0.3,0.5,0.4,0.4,6.8,7.5,90.66666666666666
道央,石狩,札幌市,入込総数,808.0,983.0,1060.0,1173.1,1182.4,1113.8,1041.6,888.3,719.0,672.0,711.0,763.9,11116.1,11243.9,98.86338370138475
道央,石狩,札幌市,内道外客,283.9,388.9,535.8,682.0,673.9,562.7,414.0,330.1,296.8,275.7,325.7,304.7,5074.2,5490.8,92.41276316748014
道央,石狩,札幌市,内道内客,524.1,594.1,524.2,491.1,508.5,551.1,627.6,558.2,422.2,396.3,385.3,459.2,6041.9,5753.1,105.01990231353531
道央,石狩,札幌市,内日帰客,535.3,575.6,550.0,617.2,591.8,579.7,652.3,593.1,410.3,340.5,314.1,426.3,6186.2,6565.4,94.22426660980291
道央,石狩,札幌市,内宿泊客,272.7,407.4,510.0,555.9,590.6,534.1,389.3,295.2,308.7,331.5,396.9,337.6,4929.9,4678.5,105.37351715293362
道央,石狩,札幌市,宿泊客延数,461.8,644.5,736.3,798.6,882.9,812.3,669.5,529.3,574.7,570.6,685.6,610.5,7976.6,7793.7,102.34676726073624
道央,石狩,定山渓,入込総数,142.5,170.5,217.9,265.2,266.5,222.2,199.5,157.0,135.2,129.6,136.6,143.6,2186.3,2439.6,89.61715035251682
