area,promotion_bureau,commune,type,april,may,june,july,august,september,october,november,december,january,february,march,sum,previous_year,comparison_with_previous_year
道央,空知,赤平市,内道内客,21.6,13.2,14.6,52.6,27.0,14.4,16.9,9.1,9.4,13.0,9.7,10.5,212.0,208.4,101.7274472168906
道央,空知,赤平市,内日帰客,21.4,12.8,13.9,50.1,22.6,13.1,16.4,8.9,9.1,12.7,9.5,10.2,200.7,197.8,101.46612740141556
道央,空知,赤平市,内宿泊客,0.2,0.4,0.7,2.6,4.5,1.3,0.5,0.2,0.3,0.3,0.2,0.3,11.500000000000002,10.799999999999999,106.48148148148151
道央,空知,赤平市,宿泊客延数,0.2,0.4,0.7,2.6,4.5,1.3,0.5,0.2,0.3,0.3,0.2,0.3,11.500000000000002,10.799999999999999,106.48148148148151
道央,空知,三笠市,入込総数,59.7,108.8,84.6,115.6,146.7,84.8,110.1,48.0,36.3,41.1,35.5,37.0,908.1999999999999,858.1000000000001,105.83848036359396
道央,空知,三笠市,内道外客,4.2,7.6,5.9,8.1,10.3,5.9,7.7,3.4,2.5,2.9,2.5,2.6,63.60000000000001,60.0,106.0
道央,空知,三笠市,内道内客,55.5,101.2,78.7,107.5,136.4,78.9,102.39999999999999,44.6,33.8,38.2,33.0,34.4,844.5999999999999,798.1,105.82633755168524
道央,空知,三笠市,内日帰客,57.9,105.5,82.1,112.1,142.3,82.3,106.8,46.6,35.199999999999996,39.9,34.4,35.9,881.0,832.3,105.85125555689055
道央,空知,三笠市,内宿泊客,1.8,3.3,2.5,3.5,4.4,2.5,3.3,1.4,1.1,1.2,1.1,1.1,27.200000000000003,25.8,105.4263565891473
道央,空知,三笠市,宿泊客延数,1.8,3.3,2.5,3.5,4.4,2.5,3.3,1.4,1.1,1.2,1.1,1.1,27.200000000000003,25.8,105.4263565891473
道央,空知,滝川市,入込総数,43.0,75.0,142.3,76.1,107.3,66.4,55.1,41.3,32.9,36.5,35.1,39.7,750.7,747.4999999999999,100.42809364548498
道央,空知,滝川市,内道外客,4.8,8.5,12.1,8.8,10.8,7.2,5.9,4.1,2.8,3.2,2.8,3.7,74.7,70.79999999999998,105.50847457627121
道央,空知,滝川市,内道内客,38.2,66.5,130.2,67.3,96.5,59.2,49.2,37.199999999999996,30.099999999999998,33.3,32.300000000000004,36.0,675.9999999999999,676.6999999999999,99.89655681986108
道央,空知,滝川市,内日帰客,41.1,73.4,140.7,73.8,104.4,64.4,53.6,40.4,32.1,35.6,34.300000000000004,38.800000000000004,732.5999999999999,731.1,100.2051702913418
道央,空知,滝川市,内宿泊客,1.9,1.6,1.6,2.3,2.9,2.0,1.5,0.9,0.8,0.9,0.8,0.9,18.099999999999998,16.400000000000002,110.36585365853655
道央,空知,滝川市,宿泊客延数,2.1,1.8,2.0,2.7,3.4,2.3,1.7,1.0,0.9,1.1,0.9,1.1,21.0,18.3,114.75409836065573
道央,空知,砂川市,入込総数,81.4,151.4,138.1,177.9,216.0,153.1,132.1,65.4,48.7,51.8,83.2,75.9,1375.0000000000002,1436.3,95.73208939636568
道央,空知,砂川市,内道外客,15.7,27.9,29.0,46.1,54.5,39.4,32.7,14.9,11.0,11.3,20.0,17.6,320.1,337.3,94.90068188556182
道央,空知,砂川市,内道内客,65.7,123.5,109.1,131.8,161.5,113.7,99.39999999999999,50.50000000000001,37.7,40.5,63.2,58.300000000000004,1054.9,1099.0,95.98726114649682
道央,空知,砂川市,内日帰客,79.9,145.6,136.3,175.3,211.3,149.9,131.29999999999998,64.7,47.5,50.9,81.9,74.80000000000001,1349.4000000000003,1410.5,95.66820276497698
道央,空知,砂川市,内宿泊客,1.5,5.8,1.8,2.6,4.7,3.2,0.8,0.7,1.2,0.9,1.3,1.1,25.599999999999998,25.799999999999997,99.2248062015504
道央,空知,砂川市,宿泊客延数,2.8,7.6,3.7,5.8,7.4,5.3,1.3,1.2,2.1,1.7,1.8,2.1,42.8,42.199999999999996,101.4218009478673
道央,空知,歌志内市,入込総数,26.4,32.2,27.9,32.0,40.0,28.9,29.3,21.6,33.5,50.2,32.1,30.1,384.20000000000005,397.5,96.65408805031448
道央,空知,歌志内市,内道外客,0.1,0.2,0.2,0.3,0.3,0.1,0.1,0.1,1.4,0.6,0.6,0.7,4.7,7.699999999999999,61.03896103896105
道央,空知,歌志内市,内道内客,26.3,32.0,27.7,31.7,39.7,28.8,29.2,21.5,32.1,49.6,31.5,29.400000000000002,379.5,389.79999999999995,97.3576192919446
道央,空知,歌志内市,内日帰客,25.8,31.2,27.1,30.8,38.1,27.9,28.3,20.900000000000002,31.3,47.800000000000004,31.0,28.5,368.70000000000005,383.29999999999995,96.19097312809812
道央,空知,歌志内市,内宿泊客,0.6,1.0,0.8,1.2,1.9,1.0,1.0,0.7,2.2,2.4,1.1,1.6,15.499999999999998,14.200000000000001,109.15492957746477
道央,空知,歌志内市,宿泊客延数,0.6,1.0,0.8,1.2,1.9,1.0,1.0,0.7,2.2,2.4,1.1,1.6,15.499999999999998,14.200000000000001,109.15492957746477
道央,空知,深川市,入込総数,59.1,97.9,89.0,151.5,134.1,90.3,96.5,53.9,38.6,40.5,47.6,45.9,944.9,893.4999999999999,105.75265808617796
道央,空知,深川市,内道外客,5.4,8.8,8.5,10.6,12.7,8.3,9.0,4.9,3.4,3.6,3.1,4.2,82.5,78.7,104.82846251588309
道央,空知,深川市,内道内客,53.7,89.1,80.5,140.9,121.4,82.0,87.5,49.0,35.2,36.9,44.5,41.699999999999996,862.4000000000001,814.8000000000001,105.84192439862544
道央,空知,深川市,内日帰客,58.8,97.2,88.2,149.5,131.2,88.9,95.8,53.1,38.1,40.2,47.2,45.4,933.6,882.5999999999999,105.77838205302517
道央,空知,深川市,内宿泊客,0.3,0.7,0.8,2.0,2.9,1.4,0.7,0.8,0.5,0.3,0.4,0.5,11.3,10.900000000000002,103.66972477064218
道央,空知,深川市,宿泊客延数,0.3,0.8,0.9,2.1,3.5,1.5,0.7,0.8,0.6,0.4,0.4,0.6,12.6,12.2,103.27868852459017
道央,空知,南幌町,入込総数,17.7,26.8,28.0,28.2,27.0,26.4,27.6,16.2,12.4,17.4,13.4,16.9,258.0,275.20000000000005,93.74999999999999
道央,空知,南幌町,内道外客,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,－
道央,空知,南幌町,内道内客,17.7,26.8,28.0,28.2,27.0,26.4,27.6,16.2,12.4,17.4,13.4,16.9,258.0,275.20000000000005,93.74999999999999
道央,空知,南幌町,内日帰客,16.8,25.7,26.7,26.1,24.2,24.4,26.0,15.0,11.3,15.999999999999998,12.200000000000001,15.399999999999999,239.8,259.40000000000003,92.44410177332306
道央,空知,南幌町,内宿泊客,0.9,1.1,1.3,2.1,2.8,2.0,1.6,1.2,1.1,1.4,1.2,1.5,18.2,15.799999999999999,115.18987341772153
道央,空知,南幌町,宿泊客延数,0.9,1.1,1.3,2.1,2.8,2.0,1.6,1.2,1.1,1.4,1.2,1.5,18.2,15.799999999999999,115.18987341772153
道央,空知,奈井江町,入込総数,11.2,18.7,16.8,19.5,26.2,16.1,13.5,9.4,6.2,5.4,5.5,7.1,155.6,103.30000000000001,150.62923523717328
道央,空知,奈井江町,内道外客,0.2,0.3,0.3,0.3,0.4,0.3,0.2,0.1,0.1,0.1,0.1,0.1,2.5000000000000004,2.4,104.1666666666667
道央,空知,奈井江町,内道内客,11.0,18.4,16.5,19.2,25.8,15.8,13.3,9.3,6.1000000000000005,5.300000000000001,5.4,7.0,153.1,100.9,151.73439048562932
道央,空知,奈井江町,内日帰客,11.2,18.7,16.8,19.5,26.2,16.1,13.5,9.4,6.2,5.4,5.5,7.1,155.6,97.79999999999998,159.10020449897752
道央,空知,奈井江町,内宿泊客,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,－
道央,空知,奈井江町,宿泊客延数,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,－
道央,空知,上砂川町,入込総数,6.6,8.1,8.7,8.3,11.8,7.8,7.7,6.7,6.6,8.1,7.0,8.0,95.39999999999999,94.30000000000001,101.1664899257688
道央,空知,上砂川町,内道外客,0.1,0.1,0.1,0.2,0.4,0.1,0.1,0.1,0.2,0.2,0.1,0.1,1.8000000000000003,1.9000000000000004,94.73684210526315
道央,空知,上砂川町,内道内客,6.5,8.0,8.6,8.1,11.4,7.7,7.6000000000000005,6.6000000000000005,6.3999999999999995,7.8999999999999995,6.9,7.9,93.60000000000002,92.39999999999999,101.29870129870133
道央,空知,上砂川町,内日帰客,6.2,7.6,8.1,7.7,10.9,7.2,7.0,6.3,6.3999999999999995,7.5,6.5,7.5,88.9,88.1,100.90805902383657
道央,空知,上砂川町,内宿泊客,0.4,0.5,0.6,0.6,0.9,0.6,0.7,0.4,0.2,0.6,0.5,0.5,6.5,6.200000000000001,104.83870967741933
道央,空知,上砂川町,宿泊客延数,0.5,0.6,0.7,0.7,1.1,0.7,0.8,0.5,0.2,0.7,0.6,0.6,7.699999999999999,7.300000000000001,105.47945205479449
道央,空知,由仁町,入込総数,21.5,38.2,42.3,47.6,42.5,41.4,41.1,23.3,12.2,14.2,13.1,15.5,352.90000000000003,348.09999999999997,101.37891410514221
道央,空知,由仁町,内道外客,0.1,1.0,2.0,2.9,2.1,1.8,4.1,1.3,0.0,0.0,0.0,0.0,15.3,7.999999999999999,191.25000000000003
道央,空知,由仁町,内道内客,21.4,37.2,40.3,44.7,40.4,39.6,37.0,22.0,12.2,14.2,13.1,15.5,337.6,340.09999999999997,99.26492208174068
道央,空知,由仁町,内日帰客,20.8,37.4,41.5,46.8,41.4,40.6,39.800000000000004,22.1,11.2,13.299999999999999,12.1,14.1,341.1000000000001,338.3,100.8276677505173
道央,空知,由仁町,内宿泊客,0.7,0.8,0.8,0.8,1.1,0.8,1.3,1.2,1.0,0.9,1.0,1.4,11.8,9.799999999999999,120.40816326530614
道央,空知,由仁町,宿泊客延数,0.7,0.8,0.8,0.8,1.1,0.8,1.3,1.2,1.0,0.9,1.0,1.4,11.8,9.799999999999999,120.40816326530614
道央,空知,長沼町,入込総数,70.2,114.5,96.4,108.9,145.9,102.5,70.5,38.0,25.7,54.0,43.6,36.2,906.4000000000001,796.9,113.74074538837999
道央,空知,長沼町,内道外客,3.1,13.2,9.7,9.2,12.4,9.1,6.1,0.7,0.0,0.0,0.0,0.0,63.50000000000001,72.9,87.10562414266118
道央,空知,長沼町,内道内客,67.1,101.3,86.7,99.7,133.5,93.4,64.4,37.3,25.7,54.0,43.6,36.2,842.9,723.9999999999999,116.42265193370167
道央,空知,長沼町,内日帰客,69.0,111.8,92.7,104.6,140.0,98.0,67.3,36.8,24.9,52.7,42.6,35.0,875.4,759.8999999999997,115.19936833793925
道央,空知,長沼町,内宿泊客,1.2,2.7,3.7,4.3,5.9,4.5,3.2,1.2,0.8,1.3,1.0,1.2,31.0,37.0,83.78378378378379
道央,空知,長沼町,宿泊客延数,1.3,3.0,4.0,4.4,6.4,4.6,4.1,1.2,0.8,1.3,1.0,1.2,33.30000000000001,38.5,86.49350649350652
道央,空知,栗山町,入込総数,38.1,34.5,29.2,49.2,31.1,115.1,30.4,11.8,9.2,9.4,8.2,8.2,374.3999999999999,396.70000000000005,94.37862364507181
道央,空知,栗山町,内道外客,0.2,0.6,0.9,0.9,0.8,0.8,0.6,0.3,0.3,0.1,0.2,0.2,5.8999999999999995,5.199999999999999,113.46153846153845
道央,空知,栗山町,内道内客,37.9,33.9,28.3,48.3,30.3,114.3,29.799999999999997,11.5,8.899999999999999,9.3,7.999999999999999,7.999999999999999,368.5,391.50000000000006,94.12515964240102
道央,空知,栗山町,内日帰客,37.4,33.0,27.2,46.5,28.1,112.4,28.299999999999997,10.8,8.5,8.700000000000001,7.3999999999999995,7.3999999999999995,355.7,377.5999999999999,94.2002118644068
道央,空知,栗山町,内宿泊客,0.7,1.5,2.0,2.7,3.0,2.7,2.1,1.0,0.7,0.7,0.8,0.8,18.700000000000003,19.099999999999998,97.9057591623037
道央,空知,栗山町,宿泊客延数,0.7,1.5,2.0,2.7,3.0,2.7,2.1,1.0,0.7,0.7,0.8,0.8,18.700000000000003,19.099999999999998,97.9057591623037
道央,空知,月形町,入込総数,8.7,15.5,14.9,27.3,18.7,13.4,12.7,6.4,4.7,5.5,4.8,5.9,138.50000000000003,160.7,86.18543870566275
道央,空知,月形町,内道外客,0.4,0.7,0.6,0.8,0.9,0.6,0.5,0.3,0.2,0.2,0.2,0.2,5.6000000000000005,6.199999999999999,90.32258064516131
道央,空知,月形町,内道内客,8.3,14.8,14.3,26.5,17.8,12.8,12.2,6.1000000000000005,4.5,5.3,4.6,5.7,132.89999999999998,154.49999999999997,86.01941747572816
道央,空知,月形町,内日帰客,8.2,15.1,14.4,26.7,17.8,13.0,12.1,6.0,4.3,5.0,4.3999999999999995,5.300000000000001,132.29999999999998,153.0,86.47058823529412
道央,空知,月形町,内宿泊客,0.5,0.4,0.5,0.6,0.9,0.4,0.6,0.4,0.4,0.5,0.4,0.6,6.2,7.699999999999999,80.51948051948052
道央,空知,月形町,宿泊客延数,0.5,0.4,0.5,0.6,0.9,0.4,0.6,0.4,0.4,0.5,0.4,0.6,6.2,7.699999999999999,80.51948051948052
道央,空知,浦臼町,入込総数,10.6,17.7,17.9,27.5,58.2,35.2,21.1,10.9,6.4,5.5,5.3,5.7,221.99999999999997,176.10000000000002,126.06473594548548
道央,空知,浦臼町,内道外客,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.2,1.2,100.0
道央,空知,浦臼町,内道内客,10.5,17.6,17.8,27.4,58.1,35.1,21.0,10.8,6.300000000000001,5.4,5.2,5.6000000000000005,220.8,174.9,126.24356775300171
道央,空知,浦臼町,内日帰客,10.2,17.3,17.4,26.3,56.9,34.4,20.900000000000002,10.700000000000001,6.2,5.3,5.2,5.6000000000000005,216.39999999999998,170.10000000000002,127.21928277483829
道央,空知,浦臼町,内宿泊客,0.4,0.4,0.5,1.2,1.3,0.8,0.2,0.2,0.2,0.2,0.1,0.1,5.6,6.0,93.33333333333333
道央,空知,浦臼町,宿泊客延数,0.4,0.4,0.5,1.2,1.3,0.8,0.2,0.2,0.2,0.2,0.1,0.1,5.6,6.0,93.33333333333333
道央,空知,新十津川町,入込総数,10.4,13.5,21.3,31.6,18.6,15.8,17.9,12.3,12.0,26.2,17.8,12.9,210.3,155.20000000000002,135.5025773195876
道央,空知,新十津川町,内道外客,1.0,1.4,2.1,3.2,1.9,1.6,1.8,1.2,1.2,2.6,1.8,1.3,21.1,14.5,145.51724137931035
道央,空知,新十津川町,内道内客,9.4,12.1,19.2,28.4,16.7,14.2,16.099999999999998,11.100000000000001,10.8,23.599999999999998,16.0,11.6,189.2,140.70000000000002,134.47050461975834
道央,空知,新十津川町,内日帰客,8.5,11.6,18.9,28.4,13.9,13.2,15.899999999999999,10.8,10.9,24.599999999999998,16.400000000000002,10.9,184.0,132.3,139.07785336356764
道央,空知,新十津川町,内宿泊客,1.9,1.9,2.4,3.2,4.7,2.6,2.0,1.5,1.1,1.6,1.4,2.0,26.3,22.9,114.84716157205241
道央,空知,新十津川町,宿泊客延数,2.1,2.1,2.6,3.5,5.2,2.9,2.2,1.7,1.2,1.8,1.5,2.2,28.999999999999996,26.5,109.43396226415092
道央,空知,妹背牛町,入込総数,17.7,22.4,22.1,26.5,27.9,22.6,19.0,17.2,16.3,19.3,16.1,17.8,244.9,257.8,94.99612102404966
道央,空知,妹背牛町,内道外客,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.3000000000000003,1.3000000000000003,100.0
道央,空知,妹背牛町,内道内客,17.6,22.3,22.0,26.4,27.7,22.5,18.9,17.099999999999998,16.2,19.2,16.0,17.7,243.59999999999997,256.49999999999994,94.97076023391814
道央,空知,妹背牛町,内日帰客,17.6,22.3,22.0,26.3,27.7,22.4,18.9,17.099999999999998,16.1,19.1,16.0,17.6,243.1,255.1,95.29596236769893
道央,空知,妹背牛町,内宿泊客,0.1,0.1,0.1,0.2,0.2,0.2,0.1,0.1,0.2,0.2,0.1,0.2,1.7999999999999998,2.7,66.66666666666666
道央,空知,妹背牛町,宿泊客延数,0.1,0.1,0.1,0.2,0.2,0.2,0.1,0.1,0.2,0.2,0.1,0.2,1.7999999999999998,2.7,66.66666666666666
道央,空知,秩父別町,入込総数,18.5,33.3,40.0,62.1,75.0,46.0,42.8,18.5,15.5,16.2,17.1,18.0,403.0,403.5999999999999,99.85133795837466
道央,空知,秩父別町,内道外客,0.4,0.9,1.2,2.0,2.4,1.4,1.6,0.5,0.8,1.5,0.7,0.9,14.3,11.1,128.82882882882885
道央,空知,秩父別町,内道内客,18.1,32.4,38.8,60.1,72.6,44.6,41.199999999999996,18.0,14.7,14.7,16.400000000000002,17.1,388.7,392.49999999999994,99.03184713375798
道央,空知,秩父別町,内日帰客,17.6,32.4,38.6,60.2,71.8,44.2,40.5,17.0,14.4,15.299999999999999,16.3,16.8,385.1,387.59999999999997,99.35500515995874
道央,空知,秩父別町,内宿泊客,0.9,0.9,1.4,1.9,3.2,1.8,2.3,1.5,1.1,0.9,0.8,1.2,17.900000000000002,16.0,111.87500000000001
道央,空知,秩父別町,宿泊客延数,0.9,0.9,1.4,1.9,3.2,1.8,2.3,1.5,1.1,0.9,0.8,1.2,17.900000000000002,16.0,111.87500000000001
道央,空知,雨竜町,入込総数,15.6,28.1,31.0,39.8,47.7,28.0,23.2,14.3,9.9,9.4,7.7,9.7,264.4,261.1,101.26388356951357
道央,空知,雨竜町,内道外客,0.0,0.0,0.1,0.7,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.0,120.0
道央,空知,雨竜町,内道内客,15.6,28.1,30.9,39.1,47.4,27.9,23.2,14.3,9.9,9.4,7.7,9.7,263.2,260.1,101.19184928873509
道央,空知,雨竜町,内日帰客,15.6,28.1,30.9,39.5,47.6,28.0,23.2,14.3,9.9,9.4,7.7,9.7,263.9,259.8,101.57813702848344
道央,空知,雨竜町,内宿泊客,0.0,0.0,0.1,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.3,38.46153846153846
道央,空知,雨竜町,宿泊客延数,0.0,0.0,0.1,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.3,38.46153846153846
道央,空知,北竜町,入込総数,15.6,21.1,24.6,62.4,195.1,40.2,23.6,15.0,13.1,15.8,13.4,15.2,455.1,301.2,151.09561752988049
道央,空知,北竜町,内道外客,0.0,0.1,0.1,7.7,41.0,0.1,1.7,1.1,0.9,1.1,0.9,1.1,55.800000000000004,64.4,86.64596273291926
道央,空知,北竜町,内道内客,15.6,21.0,24.5,54.7,154.1,40.1,21.900000000000002,13.9,12.2,14.700000000000001,12.5,14.1,399.29999999999995,236.8,168.62331081081078
道央,空知,北竜町,内日帰客,15.4,20.7,23.9,61.6,194.0,39.5,23.0,14.6,12.799999999999999,15.4,12.9,14.799999999999999,448.6,294.3,152.4294937138974
道央,空知,北竜町,内宿泊客,0.2,0.4,0.7,0.8,1.1,0.7,0.6,0.4,0.3,0.4,0.5,0.4,6.500000000000001,6.900000000000001,94.20289855072464
道央,空知,北竜町,宿泊客延数,0.2,0.4,0.7,0.8,1.1,0.7,0.6,0.4,0.3,0.4,0.5,0.4,6.500000000000001,6.900000000000001,94.20289855072464
道央,空知,沼田町,入込総数,6.9,12.4,13.1,74.9,93.0,13.3,13.4,6.1,5.4,6.1,5.8,7.2,257.6,271.7,94.81045270518956
道央,空知,沼田町,内道外客,1.0,1.9,2.0,11.2,13.9,2.0,2.0,0.9,0.8,0.9,0.9,1.1,38.599999999999994,40.8,94.6078431372549
道央,空知,沼田町,内道内客,5.9,10.5,11.1,63.7,79.1,11.3,11.4,5.199999999999999,4.6000000000000005,5.199999999999999,4.8999999999999995,6.1,219.0,230.9,94.84625378951928
道央,空知,沼田町,内日帰客,6.1,11.4,11.5,71.3,89.7,11.8,11.9,5.199999999999999,4.6000000000000005,5.3,4.8,6.1,239.70000000000002,252.9,94.7805456702254
道央,空知,沼田町,内宿泊客,0.8,1.0,1.6,3.6,3.3,1.5,1.5,0.9,0.8,0.8,1.0,1.1,17.900000000000006,18.800000000000004,95.21276595744682
道央,空知,沼田町,宿泊客延数,0.8,1.0,1.6,3.7,3.5,1.5,1.5,0.9,0.8,0.8,1.0,1.1,18.200000000000003,19.1,95.28795811518326
道央,石狩,札幌市,入込総数,1001.3,1166.4,1216.9,1559.0,1733.8,1555.6,900.3,762.4,665.1,758.8,756.5,965.1,13041.199999999999,12164.600000000002,107.20615556615094
道央,石狩,札幌市,内道外客,276.5,337.5,373.2,413.4,509.0,429.4,393.4,317.6,328.3,286.1,302.7,335.3,4302.4,4960.8,86.72794710530557
道央,石狩,札幌市,内道内客,724.8,828.9000000000001,843.7,1145.6,1224.8,1126.1999999999998,506.9,444.79999999999995,336.8,472.69999999999993,453.8,629.8,8738.8,7203.800000000001,121.3081984508176
道央,石狩,札幌市,内日帰客,605.9,691.3000000000001,714.2,969.2,1050.4,929.3999999999999,445.59999999999997,382.7,290.20000000000005,362.59999999999997,345.8,519.6,7306.9000000000015,6052.4,120.72731478421785
道央,石狩,札幌市,内宿泊客,395.4,475.1,502.7,589.8,683.4,626.2,454.7,379.7,374.9,396.2,410.7,445.5,5734.299999999999,6112.200000000001,93.81728346585516
道央,石狩,札幌市,宿泊客延数,599.7,793.6,868.9,965.8,1153.9,966.9,852.7,720.5,808.0,718.6,833.4,784.4,10066.399999999998,9578.1,105.09808834737575
道央,石狩,江別市,入込総数,54.0,113.4,106.7,153.0,95.0,110.5,92.1,30.5,30.2,18.2,22.3,19.799999999999997,845.7,749.8999999999999,112.77503667155624
道央,石狩,江別市,内道外客,0.9,2.0,1.9,2.0,1.9,1.8,1.5,0.5,0.5,0.4,3.3,0.4,17.099999999999998,7.8999999999999995,216.45569620253164
道央,石狩,江別市,内道内客,53.1,111.4,104.8,151.0,93.1,108.7,90.6,30.0,29.7,17.8,19.0,19.4,828.6,742.0000000000001,111.67115902964959
道央,石狩,江別市,内日帰客,53.9,113.2,106.6,152.7,94.7,110.0,92.1,30.4,30.0,18.0,22.2,19.799999999999997,843.6,747.5,112.85618729096991
道央,石狩,江別市,内宿泊客,0.1,0.2,0.1,0.3,0.3,0.5,0.0,0.1,0.2,0.2,0.1,0.0,2.1,2.4000000000000004,87.49999999999999
道央,石狩,江別市,宿泊客延数,0.2,0.3,0.2,0.5,0.4,0.8,0.1,0.1,0.2,0.2,0.1,0.1,3.200000000000001,3.8,84.21052631578951
道央,石狩,千歳市,入込総数,356.3,448.3,388.2,516.1,635.9,448.4,456.0,303.3,247.9,386.79999999999995,379.0,311.9,4878.1,4532.200000000001,107.63205507259165
道央,石狩,千歳市,内道外客,90.8,114.2,103.2,133.9,150.3,113.8,148.0,97.4,80.9,118.1,103.5,101.6,1355.6999999999998,1135.1000000000001,119.43441106510437
