area,promotion_bureau,commune,type,april,may,june,july,august,september,october,november,december,january,february,march,sum,previous_year,comparison_with_previous_year
道央,空知,赤平市,宿泊客延数,0.2,0.6,0.6,2.7,4.8,1.5,0.7,0.1,0.3,0.4,0.2,0.5,12.6,13.1,96.183206
道央,空知,三笠市,入込総数,61.6,127,89.4,127.1,165,104.8,101.4,52.5,39.9,43.6,39.3,45.9,997.5,994.8,100.271411
道央,空知,三笠市,内道外客,4.3,8.9,6.3,8.9,11.6,7.3,7.1,3.7,2.8,3.1,2.8,3.2,70,69.6,100.574713
道央,空知,三笠市,内道内客,57.3,118.1,83.1,118.2,153.4,97.5,94.3,48.8,37.1,40.5,36.5,42.7,927.5,925.2,100.248595
道央,空知,三笠市,内日帰客,59.8,123.2,86.7,123.3,160.1,101.7,98.4,50.9,38.7,42.3,38.1,44.5,967.7,964.9,100.290186
道央,空知,三笠市,内宿泊客,1.8,3.8,2.7,3.8,4.9,3.1,3,1.6,1.2,1.3,1.2,1.4,29.8,29.9,99.665552
道央,空知,三笠市,宿泊客延数,1.8,3.8,2.7,3.8,4.9,3.1,3,1.6,1.2,1.3,1.2,1.4,29.8,29.9,99.665552
道央,空知,滝川市,入込総数,44.2,185.3,72.5,77.8,115,61.4,42.9,29.4,24.2,25.2,27.9,30.6,736.4,745.9,98.726371
道央,空知,滝川市,内道外客,5.5,11.5,6.6,8.5,10.7,7,5,3.3,2.5,2.6,2.1,3.2,68.5,68,100.735294
道央,空知,滝川市,内道内客,38.7,173.8,65.9,69.3,104.3,54.4,37.9,26.1,21.7,22.6,25.8,27.4,667.9,677.9,98.524856
道央,空知,滝川市,内日帰客,43,184.2,71,75.3,111.6,59.7,41.1,28.1,22.8,24,26.7,29.5,717,728.9,98.367403
道央,空知,滝川市,内宿泊客,1.2,1.1,1.5,2.5,3.4,1.7,1.8,1.3,1.4,1.2,1.2,1.1,19.4,17,114.117647
道央,空知,滝川市,宿泊客延数,1.4,1.2,1.8,2.9,3.9,2,2.2,1.4,1.7,1.4,1.4,1.2,22.5,22,102.272727
道央,空知,砂川市,入込総数,67.1,148.1,108.1,145.2,177.6,131.9,109.5,60.2,50.4,61.1,80.3,69.8,1209.3,1267.9,95.378184
道央,空知,砂川市,内道外客,14.1,27.9,23.5,33.6,37,30,24.2,14.2,10.9,12.4,17.5,14.3,259.6,273.2,95.021962
道央,空知,砂川市,内道内客,53,120.2,84.6,111.6,140.6,101.9,85.3,46,39.5,48.7,62.8,55.5,949.7,994.7,95.476023
道央,空知,砂川市,内日帰客,66.2,140.7,106.4,142.5,170.9,127.2,105.1,59.4,49.6,59.5,78.2,68.4,1174.1,1234.6,95.099627
道央,空知,砂川市,内宿泊客,0.9,7.4,1.7,2.7,6.7,4.7,4.4,0.8,0.8,1.6,2.1,1.4,35.2,33.3,105.705706
道央,空知,砂川市,宿泊客延数,1.8,9,3.1,5,9.1,6,5.2,1.2,1.5,3.2,2.2,2.4,49.7,49.8,99.799197
道央,空知,歌志内市,入込総数,33.4,35.2,25.2,30.3,33.3,24.8,25.8,16.7,29.4,41.5,33.2,29.2,358,365,98.082192
道央,空知,歌志内市,内道外客,0.1,0.1,0.2,0.2,0.4,0.2,0.2,0.1,0.3,0.3,0.2,0.2,2.5,2.1,119.047619
道央,空知,歌志内市,内道内客,33.3,35.1,25,30.1,32.9,24.6,25.6,16.6,29.1,41.2,33,29,355.5,362.9,97.960871
道央,空知,歌志内市,内日帰客,32.8,34.3,23.6,28.7,30.6,23.4,24.4,16.1,27.2,39.8,31.9,28,340.8,350.1,97.343616
道央,空知,歌志内市,内宿泊客,0.6,0.9,1.6,1.6,2.7,1.4,1.4,0.6,2.2,1.7,1.3,1.2,17.2,14.9,115.436242
道央,空知,歌志内市,宿泊客延数,0.6,0.9,1.6,1.6,2.7,1.4,1.4,0.6,2.2,1.7,1.3,1.2,17.2,14.9,115.436242
道央,空知,深川市,入込総数,65.2,96.9,81.3,139.2,118.3,95.7,83.7,45.2,38.9,39.1,55.7,53.2,912.4,926.9,98.435646
道央,空知,深川市,内道外客,6,8.8,7.5,11,13.7,9,7.7,4.2,3.5,3.6,3.3,5,83.3,82.5,100.969697
道央,空知,深川市,内道内客,59.2,88.1,73.8,128.2,104.6,86.7,76,41,35.4,35.5,52.4,48.2,829.1,844.4,98.188063
道央,空知,深川市,内日帰客,64.9,96.2,80.4,136.5,112,93.8,83.1,44.4,37.3,38.4,55.2,52.7,894.9,914.7,97.835356
道央,空知,深川市,内宿泊客,0.3,0.7,0.9,2.7,6.3,1.9,0.6,0.8,1.6,0.7,0.5,0.5,17.5,12.2,143.442623
道央,空知,深川市,宿泊客延数,0.3,0.8,1,3,7,2,0.7,0.9,1.7,0.8,0.6,0.7,19.5,14,139.285714
道央,空知,南幌町,入込総数,21,27.9,24.4,29,26.4,27.8,28.2,18.2,14,18.7,15.1,20,270.7,274,98.79562
道央,空知,南幌町,内道外客,0,0,0,0,0,0,0,0,0,0,0,0,0,0,－
道央,空知,南幌町,内道内客,21,27.9,24.4,29,26.4,27.8,28.2,18.2,14,18.7,15.1,20,270.7,274,98.79562
道央,空知,南幌町,内日帰客,20,26.3,22.9,25.9,22.9,25.3,26.2,17,13,17.3,14.1,18.7,249.6,253.2,98.578199
道央,空知,南幌町,内宿泊客,1,1.6,1.5,3.1,3.5,2.5,2,1.2,1,1.4,1,1.3,21.1,20.8,101.442308
道央,空知,南幌町,宿泊客延数,1,1.6,1.5,3.1,3.5,2.5,2,1.2,1,1.4,1,1.3,21.1,20.8,101.442308
道央,空知,奈井江町,入込総数,9.3,16.4,10.7,15,18.5,12.4,8.4,5.4,5,4.7,4.7,7.1,117.6,130,90.461538
道央,空知,奈井江町,内道外客,0.1,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0,0,0.1,1.4,13.1,10.687023
道央,空知,奈井江町,内道内客,9.2,16.2,10.5,14.8,18.3,12.3,8.3,5.3,4.9,4.7,4.7,7,116.2,116.9,99.401198
道央,空知,奈井江町,内日帰客,9.3,16.4,10.7,15,18.5,12.4,8.4,5.4,5,4.7,4.7,7.1,117.6,130,90.461538
道央,空知,奈井江町,内宿泊客,0,0,0,0,0,0,0,0,0,0,0,0,0,0,－
道央,空知,奈井江町,宿泊客延数,0,0,0,0,0,0,0,0,0,0,0,0,0,0,－
道央,空知,上砂川町,入込総数,7,7.8,8,8.1,13.6,8.2,9.7,7.1,7.3,8.4,7.7,8.4,101.3,97,104.43299
道央,空知,上砂川町,内道外客,0.1,0.1,0.1,0.2,0.4,0.1,0.1,0.1,0.2,0.3,0.1,0.1,1.9,1.8,105.555556
道央,空知,上砂川町,内道内客,6.9,7.7,7.9,7.9,13.2,8.1,9.6,7,7.1,8.1,7.6,8.3,99.4,95.2,104.411765
道央,空知,上砂川町,内日帰客,6.6,7.2,7.3,7.2,12.7,7.3,8.8,6.6,6.9,7.9,7.2,7.9,93.6,89.6,104.464286
道央,空知,上砂川町,内宿泊客,0.4,0.6,0.7,0.9,0.9,0.9,0.9,0.5,0.4,0.5,0.5,0.5,7.7,7.4,104.054054
道央,空知,上砂川町,宿泊客延数,0.5,0.7,0.8,1.1,1.1,1.1,1.1,0.6,0.5,0.6,0.6,0.6,9.3,9,103.333333
道央,空知,由仁町,入込総数,23,43.4,40.1,48.9,38.4,44.8,35.8,17.2,12.8,15.5,13.4,17,350.3,365.9,95.73654
道央,空知,由仁町,内道外客,0.5,1.9,3,3.5,1.5,2.5,1.5,0,0,0,0,0,14.4,14.9,96.644295
道央,空知,由仁町,内道内客,22.5,41.5,37.1,45.4,36.9,42.3,34.3,17.2,12.8,15.5,13.4,17,335.9,351,95.698006
道央,空知,由仁町,内日帰客,22.4,42.2,38.9,47.3,36.3,43.2,34.5,16.3,12,14.6,12.7,16.1,336.5,352.6,95.433919
道央,空知,由仁町,内宿泊客,0.6,1.2,1.2,1.6,2.1,1.6,1.3,0.9,0.8,0.9,0.7,0.9,13.8,13.3,103.759398
道央,空知,由仁町,宿泊客延数,0.6,1.2,1.2,1.6,2.1,1.6,1.3,0.9,0.8,0.9,0.7,0.9,13.8,13.3,103.759398
道央,空知,長沼町,入込総数,46.4,80.8,58.9,70.9,96.1,72.3,67.7,35.4,25,52.6,43.5,40.6,690.2,816.2,84.562607
道央,空知,長沼町,内道外客,0.1,0.9,1.3,1.9,2.6,2.5,1.5,0.1,0.1,0,0.1,0.1,11.2,13.5,82.962963
道央,空知,長沼町,内道内客,46.3,79.9,57.6,69,93.5,69.8,66.2,35.3,24.9,52.6,43.4,40.5,679,802.7,84.58951
道央,空知,長沼町,内日帰客,45.4,77.9,55.6,66,89.7,67.9,64.5,34.5,23.9,51.6,42.5,39.4,658.9,784.6,83.979098
道央,空知,長沼町,内宿泊客,1,2.9,3.3,4.9,6.4,4.4,3.2,0.9,1.1,1,1,1.2,31.3,31.6,99.050633
道央,空知,長沼町,宿泊客延数,1.1,3,3.3,5.1,6.7,4.5,3.2,0.9,1.1,1,1,1.2,32.1,33.9,94.690265
道央,空知,栗山町,入込総数,40,36.6,27.2,51.3,33.8,203.3,20,5.6,7.4,8.6,6.8,7.9,448.5,450.9,99.467731
道央,空知,栗山町,内道外客,2.5,1.2,0.9,1.8,1.5,1.2,0.3,0.2,0.6,1.2,0.3,0.9,12.6,22.2,56.756757
道央,空知,栗山町,内道内客,37.5,35.4,26.3,49.5,32.3,202.1,19.7,5.4,6.8,7.4,6.5,7,435.9,428.7,101.679496
道央,空知,栗山町,内日帰客,38.9,35,25.1,48.7,30.8,201.3,18.9,5.2,6.7,7.8,6,7.2,431.6,428.3,100.770488
道央,空知,栗山町,内宿泊客,1.1,1.6,2.1,2.6,3,2,1.1,0.4,0.7,0.8,0.8,0.7,16.9,22.6,74.778761
道央,空知,栗山町,宿泊客延数,1.1,1.6,2.1,2.6,3,2,1.1,0.4,0.7,0.8,0.8,0.7,16.9,22.6,74.778761
道央,空知,月形町,入込総数,6,9.6,9,25,12.9,10.9,8.6,5,4.7,5.6,5.5,7,109.8,103.2,106.395349
道央,空知,月形町,内道外客,0.3,0.5,0.4,0.6,0.6,0.5,0.4,0.2,0.2,0.2,0.2,0.3,4.4,4.6,95.652174
道央,空知,月形町,内道内客,5.7,9.1,8.6,24.4,12.3,10.4,8.2,4.8,4.5,5.4,5.3,6.7,105.4,98.6,106.896552
道央,空知,月形町,内日帰客,5.8,9.3,8.5,24.7,12.3,10.4,8.3,4.7,4.4,5.2,5,6.4,105,97.6,107.581967
道央,空知,月形町,内宿泊客,0.2,0.3,0.5,0.3,0.6,0.5,0.3,0.3,0.3,0.4,0.5,0.6,4.8,5.6,85.714286
道央,空知,月形町,宿泊客延数,0.2,0.3,0.5,0.3,0.6,0.5,0.5,0.3,0.3,0.4,0.5,0.6,5,5.6,89.285714
道央,空知,浦臼町,入込総数,15.5,24.8,21,34,44.6,27.7,18,9.2,6.5,5.5,5.5,9.9,222.2,226.4,98.144876
道央,空知,浦臼町,内道外客,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.2,1.2,100
道央,空知,浦臼町,内道内客,15.4,24.7,20.9,33.9,44.5,27.6,17.9,9.1,6.4,5.4,5.4,9.8,221,225.2,98.134991
道央,空知,浦臼町,内日帰客,15.3,24.2,20.5,32.2,42.6,26.5,17.6,9.1,6.4,5.4,5.4,9.8,215,220.6,97.461469
道央,空知,浦臼町,内宿泊客,0.2,0.6,0.5,1.8,2,1.2,0.4,0.1,0.1,0.1,0.1,0.1,7.2,5.8,124.137931
道央,空知,浦臼町,宿泊客延数,0.2,0.6,0.5,1.8,2,1.2,0.4,0.1,0.1,0.1,0.1,0.1,7.2,5.8,124.137931
道央,空知,新十津川町,入込総数,9.3,10.7,14.8,23.5,15.7,12.7,15.1,9.6,9.3,11,9.9,10.6,152.2,142.1,107.107671
道央,空知,新十津川町,内道外客,0.9,1.1,1.5,2.4,1.6,1.3,1.5,1,0.9,1.1,1,1.1,15.4,14.2,108.450704
道央,空知,新十津川町,内道内客,8.4,9.6,13.3,21.1,14.1,11.4,13.6,8.6,8.4,9.9,8.9,9.5,136.8,127.9,106.958561
道央,空知,新十津川町,内日帰客,7.6,9.1,12.8,20.3,11.4,10.1,12.8,8.2,8.2,9.4,8.5,8.9,127.3,117.6,108.248299
道央,空知,新十津川町,内宿泊客,1.7,1.6,2,3.2,4.3,2.6,2.3,1.4,1.1,1.6,1.4,1.7,24.9,24.5,101.632653
道央,空知,新十津川町,宿泊客延数,1.7,1.6,2,3.2,4.3,2.6,2.3,1.4,1.1,1.6,1.4,1.7,24.9,24.5,101.632653
道央,空知,妹背牛町,入込総数,14.8,19.8,17.9,24.2,29.1,19.4,16.5,15.9,16.4,19,15.6,16.9,225.5,215.8,104.494903
道央,空知,妹背牛町,内道外客,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.2,0.1,0.1,1.4,1.3,107.692308
道央,空知,妹背牛町,内道内客,14.7,19.7,17.8,24.1,28.9,19.3,16.4,15.8,16.3,18.8,15.5,16.8,224.1,214.5,104.475524
道央,空知,妹背牛町,内日帰客,14.7,19.7,17.8,24,28.8,19.3,16.4,15.8,16.2,18.9,15.5,16.8,223.9,213.8,104.724041
道央,空知,妹背牛町,内宿泊客,0.1,0.1,0.1,0.2,0.3,0.1,0.1,0.1,0.2,0.1,0.1,0.1,1.6,2,80
道央,空知,妹背牛町,宿泊客延数,0.1,0.1,0.1,0.2,0.3,0.1,0.1,0.1,0.2,0.2,0.2,0.1,1.8,2,90
道央,空知,秩父別町,入込総数,35,39.2,42.5,65.9,82.5,55.2,31.7,16.3,19.2,17.6,13,19.1,437.2,454.6,96.172459
道央,空知,秩父別町,内道外客,0.8,1,1,1.6,2.1,1.3,0.8,0.4,0.5,0.4,0.3,0.5,10.7,10.7,100
道央,空知,秩父別町,内道内客,34.2,38.2,41.5,64.3,80.4,53.9,30.9,15.9,18.7,17.2,12.7,18.6,426.5,443.9,96.080198
道央,空知,秩父別町,内日帰客,34,38,41.2,64.3,80.2,53.4,29.9,15.4,17.8,16.5,12,18.2,420.9,438.4,96.008212
道央,空知,秩父別町,内宿泊客,1,1.2,1.3,1.6,2.3,1.8,1.8,0.9,1.4,1.1,1,0.9,16.3,16.2,100.617284
道央,空知,秩父別町,宿泊客延数,1,1.2,1.3,1.6,2.3,1.8,1.8,0.9,1.4,1.1,1,0.9,16.3,16.2,100.617284
道央,空知,雨竜町,入込総数,16,31,26.4,38.1,46,29.5,22.2,10.9,8,7.4,7.1,10.9,253.5,260,97.5
道央,空知,雨竜町,内道外客,0,0,0.2,0.8,0.2,0.1,0,0,0,0,0,0,1.3,1.2,108.333333
道央,空知,雨竜町,内道内客,16,31,26.2,37.3,45.8,29.4,22.2,10.9,8,7.4,7.1,10.9,252.2,258.8,97.449768
道央,空知,雨竜町,内日帰客,16,31,26.3,37.8,45.9,29.4,22.2,10.9,8,7.4,7.1,10.9,252.9,259.5,97.456647
道央,空知,雨竜町,内宿泊客,0,0,0.1,0.3,0.1,0.1,0,0,0,0,0,0,0.6,0.5,120
道央,空知,雨竜町,宿泊客延数,0,0,0.1,0.3,0.1,0.1,0,0,0,0,0,0,0.6,0.5,120
道央,空知,北竜町,入込総数,14.6,21.2,21.7,99.6,235.5,22.5,20.1,12.3,13.8,14.9,12.2,15.4,503.8,502.4,100.278662
道央,空知,北竜町,内道外客,1,1.5,1.5,7,16.5,1.6,1.4,0.9,1,1,0.9,1.4,35.7,66.7,53.523238
道央,空知,北竜町,内道内客,13.6,19.7,20.2,92.6,219,20.9,18.7,11.4,12.8,13.9,11.3,14,468.1,435.7,107.436309
道央,空知,北竜町,内日帰客,14.3,20.9,21.1,98.8,234.5,21.8,19.4,11.8,13.3,14.5,11.8,15,497.2,496.3,100.181342
道央,空知,北竜町,内宿泊客,0.3,0.3,0.6,0.8,1,0.7,0.7,0.5,0.5,0.4,0.4,0.4,6.6,6.1,108.196721
道央,空知,北竜町,宿泊客延数,0.3,0.6,1.2,2,3,3.7,4.4,4.9,5.4,5.8,6.2,6.6,44.1,41.3,106.779661
道央,空知,沼田町,入込総数,5.3,8.7,9.6,26.2,70.1,9.6,7.7,4.2,4.8,6.3,4.6,6.5,163.6,169.8,96.348645
道央,空知,沼田町,内道外客,0.8,1.3,1.4,3.9,10.5,1.4,1.2,0.6,0.7,0.9,0.7,1,24.4,24.9,97.991968
道央,空知,沼田町,内道内客,4.5,7.4,8.2,22.3,59.6,8.2,6.5,3.6,4.1,5.4,3.9,5.5,139.2,144.9,96.066253
道央,空知,沼田町,内日帰客,4.6,8.1,8.2,23.2,67,8.3,7,3.5,4.2,5.6,3.9,5.4,149,157.6,94.543147
道央,空知,沼田町,内宿泊客,0.7,0.6,1.4,3,3.1,1.3,0.7,0.7,0.6,0.7,0.7,1.1,14.6,12.2,119.672131
道央,空知,沼田町,宿泊客延数,0.7,0.6,1.4,3,3.1,1.3,0.7,0.7,0.6,0.7,0.7,1.1,14.6,12.2,119.672131
道央,石狩,札幌市,入込総数,1098.6,1277.8,1281.6,1669.8,1788.9,1691.2,918.9,778.8,678.2,802.4,780.2,1113.1,13879.5,13652.8,101.660465
道央,石狩,札幌市,内道外客,345.1,405.4,431,481,545,491.9,354.6,298.3,314.1,286.3,297.9,345.2,4595.8,4731.4,97.134041
道央,石狩,札幌市,内道内客,753.5,872.4,850.6,1188.8,1243.9,1199.3,564.3,480.5,364.1,516.1,482.3,767.9,9283.7,8921.4,104.061022
道央,石狩,札幌市,内日帰客,703.9,782.4,751.3,1033.7,1122.3,1090.9,494.9,418.2,320.4,404.6,382.4,649.2,8154.2,7503.9,108.66616
道央,石狩,札幌市,内宿泊客,394.7,495.4,530.3,636.1,666.6,600.3,424,360.6,357.8,397.8,397.8,463.9,5725.3,6148.9,93.110963
道央,石狩,札幌市,宿泊客延数,770.7,951.3,1001.3,1182.7,1264.4,1066.3,885.4,750.4,869,878.3,910.2,829,11359,12133.7,93.615303
道央,石狩,江別市,入込総数,74,147.3,115,150.9,124.2,136.9,97.5,43.4,45,30.4,36.9,44.6,1046.1,926,112.969762
道央,石狩,江別市,内道外客,2.3,4.7,2.7,4.2,5.8,4,3.5,0.9,0.8,0.6,0.8,1.4,31.7,21.8,145.412844
道央,石狩,江別市,内道内客,71.7,142.6,112.3,146.7,118.4,132.9,94,42.5,44.2,29.8,36.1,43.2,1014.4,904.2,112.187569
道央,石狩,江別市,内日帰客,73.9,147,114.9,150.5,123.8,136.4,97.2,43.3,44.6,30.3,36.9,44.6,1043.4,923.5,112.983216
道央,石狩,江別市,内宿泊客,0.1,0.3,0.1,0.4,0.4,0.5,0.3,0.1,0.4,0.1,0,0,2.7,2.5,108
道央,石狩,江別市,宿泊客延数,0.1,0.4,0.2,0.6,0.5,0.7,0.4,0.2,0.6,0.2,0,0.1,4,4,100
道央,石狩,千歳市,入込総数,382.9,500.2,402.4,519.5,658.2,472.3,478.2,350.6,263.4,392.9,421.5,345.3,5187.4,5099.5,101.723698
道央,石狩,千歳市,内道外客,99.5,131.8,110.7,138.8,155.9,124.1,164.2,137.1,89.4,130.7,121.5,117,1520.7,1512.3,100.555445
道央,石狩,千歳市,内道内客,283.4,368.4,291.7,380.7,502.3,348.2,314,213.5,174,262.2,300,228.3,3666.7,3587.2,102.216213
道央,石狩,千歳市,内日帰客,369.5,481,381.8,493.4,626,449.2,456.5,334.8,245.4,372.5,402,327.8,4939.9,4869.1,101.454067
道央,石狩,千歳市,内宿泊客,13.4,19.2,20.6,26.1,32.2,23.1,21.7,15.8,18,20.4,19.5,17.5,247.5,230.4,107.421875
道央,石狩,千歳市,宿泊客延数,16.6,24.9,26.6,32.7,39.7,28.6,25.8,18.8,21.7,24.1,24,22.6,306.1,276.9,110.545323
道央,石狩,恵庭市,入込総数,97.4,184.4,131.9,157.5,153,137.5,186.3,61.9,34.5,36.1,37.7,49.6,1267.8,1354.7,93.585296
道央,石狩,恵庭市,内道外客,11,22.2,25.5,29.8,29.4,27,26.2,6.5,6.3,6.7,6.9,8.9,206.4,226.7,91.045434
道央,石狩,恵庭市,内道内客,86.4,162.2,106.4,127.7,123.6,110.5,160.1,55.4,28.2,29.4,30.8,40.7,1061.4,1128,94.095745
道央,石狩,恵庭市,内日帰客,97.1,183.5,131.5,156.4,152.5,136.8,186,61.2,34.4,36,37.5,49.5,1262.4,1348.7,93.601246
道央,石狩,恵庭市,内宿泊客,0.3,0.9,0.4,1.1,0.5,0.7,0.3,0.7,0.1,0.1,0.2,0.1,5.4,6,90
道央,石狩,恵庭市,宿泊客延数,0.5,1.1,0.5,1.9,1.1,1.5,0.5,1,0.1,0.2,0.3,0.1,8.8,10,88
道央,石狩,北広島市,入込総数,52.4,105.4,110.5,140.1,168.6,131.5,94.9,34.3,38,107.6,51,22.3,1056.6,804.7,131.303591
道央,石狩,北広島市,内道外客,6.2,12.7,17.5,20.6,16.8,16.8,17.5,9,12.1,11.3,9.6,7.3,157.4,125.8,125.119237
道央,石狩,北広島市,内道内客,46.2,92.7,93,119.5,151.8,114.7,77.4,25.3,25.9,96.3,41.4,15,899.2,678.9,132.449551
道央,石狩,北広島市,内日帰客,44.9,95.3,100.5,127,155.8,117.1,87.5,28.3,29.5,99.4,43.1,17.2,945.6,720.6,131.22398
道央,石狩,北広島市,内宿泊客,7.5,10.1,10,13.1,12.8,14.4,7.4,6,8.5,8.2,7.9,5.1,111,84.1,131.985731
道央,石狩,北広島市,宿泊客延数,7.7,10.4,10.5,13.4,13.2,14.6,9.2,6.7,9.2,8.4,8,5.3,116.6,125.3,93.056664
道央,石狩,石狩市,入込総数,100,346.3,158,270.8,574.3,244.8,143,70.2,54.1,43.7,45.6,56.1,2106.9,2070.5,101.758029
道央,石狩,石狩市,内道外客,1.9,20.8,3.8,5.3,21.6,5.7,2.8,1.1,0.6,0.4,0.4,0.6,65,55.5,117.117117
道央,石狩,石狩市,内道内客,98.1,325.5,154.2,265.5,552.7,239.1,140.2,69.1,53.5,43.3,45.2,55.5,2041.9,2015,101.334988
道央,石狩,石狩市,内日帰客,99.7,345.5,157.1,260.6,556.6,237.8,142.3,69.8,53.7,43.2,45.2,55.7,2067.2,2033.9,101.637249
道央,石狩,石狩市,内宿泊客,0.3,0.8,0.9,10.2,17.7,7,0.7,0.4,0.4,0.5,0.4,0.4,39.7,36.6,108.469945
道央,石狩,石狩市,宿泊客延数,0.3,0.8,0.9,10.2,17.7,7,0.7,0.4,0.4,0.5,0.4,0.4,39.7,36.6,108.469945
道央,石狩,当別町,入込総数,15.6,47.2,46.4,53.8,59.6,53.6,41.9,16,15.8,29.5,20.2,20.2,419.8,445.4,94.252357
道央,石狩,当別町,内道外客,0.1,0.8,0.8,1,0.8,1.1,0.1,0,0,0,0,0,4.7,1.4,335.714286
道央,石狩,当別町,内道内客,15.5,46.4,45.6,52.8,58.8,52.5,41.8,16,15.8,29.5,20.2,20.2,415.1,444,93.490991
道央,石狩,当別町,内日帰客,15.2,45.3,44.6,47.7,48.9,49.6,40,15.4,15.3,29.1,19.9,19.8,390.8,414.6,94.259527
