area,promotion_bureau,commune,type,april,may,june,july,august,september,october,november,december,january,february,march,sum,previous_year,comparison_with_previous_year
道央,空知,赤平市,宿泊客延数,0.1,0.5,0.6,1.9,3.7,1.3,0.5,0.2,0.4,0.3,0.2,0.2,9.899999999999999,10.6,0.9339622641509433
道央,空知,三笠市,入込総数,39.7,103.7,72.0,82.2,111.1,62.8,77.7,34.0,22.9,27.6,23.7,23.2,680.6000000000001,718.2,0.9476468950153162
道央,空知,三笠市,内道外客,2.8,7.3,5.0,5.8,7.8,4.4,5.4,2.4,1.6,1.9,1.7,1.6,47.7,41.2,1.1577669902912622
道央,空知,三笠市,内道内客,36.900000000000006,96.4,67.0,76.4,103.3,58.4,72.3,31.6,21.299999999999997,25.700000000000003,22.0,21.599999999999998,632.9000000000001,677.0,0.9348596750369278
道央,空知,三笠市,内日帰客,38.5,100.60000000000001,69.8,79.7,107.8,60.9,75.4,33.0,22.2,26.8,23.0,22.5,660.2,702.0,0.9404558404558405
道央,空知,三笠市,内宿泊客,1.2,3.1,2.2,2.5,3.3,1.9,2.3,1.0,0.7,0.8,0.7,0.7,20.4,16.2,1.2592592592592593
道央,空知,三笠市,宿泊客延数,1.2,3.1,2.2,2.5,3.3,1.9,2.3,1.0,0.7,0.8,0.7,0.7,20.4,16.2,1.2592592592592593
道央,空知,滝川市,入込総数,50.4,90.4,108.6,78.5,103.1,72.5,49.4,33.9,29.4,31.1,26.8,30.0,704.0999999999999,779.3,0.9035031438470421
道央,空知,滝川市,内道外客,5.2,10.3,12.1,8.6,10.1,7.4,4.6,3.0,2.2,2.2,2.0,2.5,70.2,79.7,0.8808030112923463
道央,空知,滝川市,内道内客,45.199999999999996,80.10000000000001,96.5,69.9,93.0,65.1,44.8,30.9,27.2,28.900000000000002,24.8,27.5,633.9000000000001,699.5999999999999,0.9060891938250432
道央,空知,滝川市,内日帰客,49.8,89.60000000000001,107.19999999999999,76.2,100.6,70.8,48.1,33.1,28.7,30.200000000000003,26.0,28.9,689.2,763.3,0.9029215249574218
道央,空知,滝川市,内宿泊客,0.6,0.8,1.4,2.3,2.5,1.7,1.3,0.8,0.7,0.9,0.8,1.1,14.9,16.0,0.93125
道央,空知,滝川市,宿泊客延数,0.8,1.4,1.8,3.0,3.3,2.3,1.5,0.9,0.8,1.0,0.9,1.2,18.900000000000002,17.9,1.0558659217877098
道央,空知,砂川市,入込総数,69.8,213.9,166.9,206.9,251.7,201.0,156.0,88.5,61.6,64.0,107.5,84.2,1672.0,1873.1,0.8926378730446853
道央,空知,砂川市,内道外客,14.0,38.2,34.9,54.2,65.5,52.2,38.9,21.6,14.6,15.1,27.4,20.4,397.0,401.0,0.9900249376558603
道央,空知,砂川市,内道内客,55.8,175.7,132.0,152.7,186.2,148.8,117.1,66.9,47.0,48.9,80.1,63.800000000000004,1275.0,1472.1,0.8661096392908091
道央,空知,砂川市,内日帰客,68.89999999999999,205.6,164.5,204.20000000000002,248.1,199.6,154.1,88.1,60.800000000000004,62.6,106.8,83.4,1646.6999999999998,1848.8999999999999,0.8906376764562712
道央,空知,砂川市,内宿泊客,0.9,8.3,2.4,2.7,3.6,1.4,1.9,0.4,0.8,1.4,0.7,0.8,25.299999999999997,24.2,1.0454545454545454
道央,空知,砂川市,宿泊客延数,1.7,10.7,4.7,5.5,6.4,3.0,2.5,0.7,1.3,2.7,1.4,1.5,42.1,42.5,0.9905882352941177
道央,空知,歌志内市,入込総数,29.8,42.1,29.6,32.7,41.5,31.5,30.3,20.3,26.7,52.7,40.6,34.5,412.3,494.1,0.8344464683262497
道央,空知,歌志内市,内道外客,0.1,0.2,0.1,0.4,0.7,0.3,0.1,0.1,1.7,1.0,0.7,0.6,6.0,7.0,0.8571428571428571
道央,空知,歌志内市,内道内客,29.7,41.9,29.5,32.300000000000004,40.8,31.2,30.2,20.2,25.0,51.7,39.9,33.9,406.2999999999999,487.1,0.8341203038390472
道央,空知,歌志内市,内日帰客,29.2,41.2,28.900000000000002,31.200000000000003,40.0,30.5,29.3,19.8,25.5,51.300000000000004,39.2,33.4,399.5,478.3,0.8352498431946477
道央,空知,歌志内市,内宿泊客,0.6,0.9,0.7,1.5,1.5,1.0,1.0,0.5,1.2,1.4,1.4,1.1,12.8,15.8,0.810126582278481
道央,空知,歌志内市,宿泊客延数,0.6,0.9,0.7,1.5,1.5,1.0,1.0,0.5,1.2,1.4,1.4,1.1,12.8,15.8,0.810126582278481
道央,空知,深川市,入込総数,54.0,98.7,82.9,116.9,116.7,77.5,86.5,45.0,32.8,34.0,48.0,40.5,833.5,937.6,0.8889718430034129
道央,空知,深川市,内道外客,5.0,9.0,7.8,8.7,10.8,7.0,7.5,4.0,2.8,3.0,3.0,3.5,72.1,83.5,0.8634730538922155
道央,空知,深川市,内道内客,49.0,89.7,75.10000000000001,108.2,105.9,70.5,79.0,41.0,29.999999999999996,31.0,45.0,37.0,761.4,854.1,0.8914646996838778
道央,空知,深川市,内日帰客,53.7,97.9,82.0,114.80000000000001,114.3,75.7,85.8,44.5,32.3,33.5,47.7,40.3,822.5,925.7,0.8885167980987361
道央,空知,深川市,内宿泊客,0.3,0.8,0.9,2.1,2.4,1.8,0.7,0.5,0.5,0.5,0.3,0.2,11.0,11.9,0.9243697478991596
道央,空知,深川市,宿泊客延数,0.3,0.9,0.9,2.2,2.8,1.8,0.8,0.5,0.7,0.6,0.4,0.4,12.3,13.2,0.9318181818181819
道央,空知,南幌町,入込総数,23.0,34.1,30.2,31.9,34.5,36.4,32.8,21.3,14.8,16.1,14.6,17.8,307.50000000000006,313.7,0.9802358941664012
道央,空知,南幌町,内道外客,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
道央,空知,南幌町,内道内客,23.0,34.1,30.2,31.9,34.5,36.4,32.8,21.3,14.8,16.1,14.6,17.8,307.50000000000006,313.7,0.9802358941664012
道央,空知,南幌町,内日帰客,22.0,33.0,28.8,30.0,31.9,34.5,30.9,20.0,13.8,14.900000000000002,13.7,16.400000000000002,289.9,298.9,0.9698895951823352
道央,空知,南幌町,内宿泊客,1.0,1.1,1.4,1.9,2.6,1.9,1.9,1.3,1.0,1.2,0.9,1.4,17.599999999999998,14.8,1.189189189189189
道央,空知,南幌町,宿泊客延数,1.0,1.1,1.4,1.9,2.6,1.9,1.9,1.3,1.0,1.2,0.9,1.4,17.599999999999998,14.8,1.189189189189189
道央,空知,奈井江町,入込総数,9.5,10.9,8.6,10.3,10.8,9.9,10.1,9.4,9.3,9.7,9.0,11.2,118.7,122.6,0.968189233278956
道央,空知,奈井江町,内道外客,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,2.4,2.6,0.923076923076923
道央,空知,奈井江町,内道内客,9.3,10.700000000000001,8.4,10.100000000000001,10.600000000000001,9.700000000000001,9.9,9.200000000000001,9.100000000000001,9.5,8.8,11.0,116.3,120.0,0.9691666666666666
道央,空知,奈井江町,内日帰客,9.1,10.200000000000001,7.8999999999999995,9.5,10.0,9.1,9.299999999999999,9.0,8.8,9.299999999999999,8.7,10.799999999999999,111.7,115.3,0.96877710320902
道央,空知,奈井江町,内宿泊客,0.4,0.7,0.7,0.8,0.8,0.8,0.8,0.4,0.5,0.4,0.3,0.4,7.000000000000001,7.3,0.9589041095890413
道央,空知,奈井江町,宿泊客延数,0.4,0.7,0.7,0.8,0.8,0.8,0.8,0.4,0.5,0.4,0.3,0.4,7.000000000000001,7.3,0.9589041095890413
道央,空知,上砂川町,入込総数,6.2,8.4,7.7,7.9,9.5,7.3,7.6,7.4,7.6,8.4,6.8,7.8,92.6,93.8,0.9872068230277186
道央,空知,上砂川町,内道外客,0.1,0.1,0.1,0.2,0.3,0.1,0.1,0.1,0.2,0.3,0.1,0.1,1.8000000000000003,1.7,1.058823529411765
道央,空知,上砂川町,内道内客,6.1000000000000005,8.3,7.6000000000000005,7.7,9.2,7.2,7.5,7.300000000000001,7.3999999999999995,8.1,6.7,7.7,90.80000000000001,92.1,0.9858849077090122
道央,空知,上砂川町,内日帰客,6.0,7.9,7.1000000000000005,7.2,8.7,6.6,6.8,6.9,7.3,7.7,6.5,7.5,86.2,87.39999999999999,0.9862700228832953
道央,空知,上砂川町,内宿泊客,0.2,0.5,0.6,0.7,0.8,0.7,0.8,0.5,0.3,0.7,0.3,0.3,6.3999999999999995,6.4,0.9999999999999999
道央,空知,上砂川町,宿泊客延数,0.2,0.6,0.7,0.8,1.0,0.8,1.0,0.6,0.4,0.8,0.4,0.4,7.7,7.7,1.0
道央,空知,由仁町,入込総数,25.6,43.9,44.3,48.0,43.2,41.6,39.4,26.5,17.5,17.7,19.9,19.9,387.49999999999994,382.5,1.0130718954248366
道央,空知,由仁町,内道外客,0.6,2.0,2.5,2.9,2.2,1.9,0.5,0.2,0.5,1.2,1.3,0.4,16.2,13.9,1.1654676258992804
道央,空知,由仁町,内道内客,25.0,41.9,41.8,45.1,41.0,39.7,38.9,26.3,17.0,16.5,18.599999999999998,19.5,371.3,368.6,1.00732501356484
道央,空知,由仁町,内日帰客,25.0,43.0,43.3,46.6,41.7,40.300000000000004,38.4,25.8,16.8,17.0,19.299999999999997,19.0,376.20000000000005,367.2,1.0245098039215688
道央,空知,由仁町,内宿泊客,0.6,0.9,1.0,1.4,1.5,1.3,1.0,0.7,0.7,0.7,0.6,0.9,11.299999999999999,15.3,0.7385620915032679
道央,空知,由仁町,宿泊客延数,0.6,0.9,1.0,1.4,1.5,1.3,1.0,0.7,0.7,0.7,0.6,0.9,11.299999999999999,15.3,0.7385620915032679
道央,空知,長沼町,入込総数,52.6,105.7,77.5,81.5,122.1,93.9,79.6,44.3,24.5,51.8,50.3,42.8,826.5999999999998,859.6,0.9616100511865981
道央,空知,長沼町,内道外客,2.5,17.6,10.8,9.5,20.2,16.7,7.7,0.5,0.1,0.1,0.1,0.1,85.89999999999999,86.2,0.9965197215777261
道央,空知,長沼町,内道内客,50.1,88.1,66.7,72.0,101.89999999999999,77.2,71.89999999999999,43.8,24.4,51.699999999999996,50.199999999999996,42.699999999999996,740.7,773.4,0.9577191621411948
道央,空知,長沼町,内日帰客,51.6,102.5,73.5,75.4,113.5,88.0,76.8,43.099999999999994,23.7,50.699999999999996,49.3,41.4,789.5,821.7,0.960812948764756
道央,空知,長沼町,内宿泊客,1.0,3.2,4.0,6.1,8.6,5.9,2.8,1.2,0.8,1.1,1.0,1.4,37.099999999999994,37.9,0.9788918205804749
道央,空知,長沼町,宿泊客延数,1.0,3.7,4.0,6.6,9.6,7.2,3.7,1.2,0.8,1.2,1.0,1.4,41.400000000000006,41.0,1.0097560975609758
道央,空知,栗山町,入込総数,38.1,36.7,31.3,46.1,33.9,114.3,26.2,12.8,10.3,10.8,10.3,10.5,381.30000000000007,336.7,1.1324621324621327
道央,空知,栗山町,内道外客,0.3,0.6,0.9,0.7,0.6,0.8,0.6,0.2,0.2,0.1,0.2,0.2,5.4,6.1,0.8852459016393444
道央,空知,栗山町,内道内客,37.800000000000004,36.1,30.400000000000002,45.4,33.3,113.5,25.599999999999998,12.600000000000001,10.100000000000001,10.700000000000001,10.100000000000001,10.3,375.9000000000001,330.59999999999997,1.137023593466425
道央,空知,栗山町,内日帰客,37.4,35.1,29.5,43.6,31.099999999999998,112.0,24.2,12.0,9.5,9.9,9.700000000000001,9.7,363.69999999999993,319.2,1.1394110275689222
道央,空知,栗山町,内宿泊客,0.7,1.6,1.8,2.5,2.8,2.3,2.0,0.8,0.8,0.9,0.6,0.8,17.6,17.5,1.0057142857142858
道央,空知,栗山町,宿泊客延数,0.7,1.6,1.8,2.5,2.8,2.3,2.0,0.8,0.8,0.9,0.6,0.8,17.6,17.5,1.0057142857142858
道央,空知,月形町,入込総数,10.2,18.5,18.6,26.6,23.9,18.8,16.0,9.7,7.5,7.9,8.2,9.0,174.9,177.9,0.9831365935919055
道央,空知,月形町,内道外客,0.5,0.8,0.7,0.9,1.0,0.8,0.6,0.4,0.3,0.3,0.3,0.3,6.8999999999999995,6.6,1.0454545454545454
道央,空知,月形町,内道内客,9.7,17.7,17.900000000000002,25.700000000000003,22.9,18.0,15.4,9.299999999999999,7.2,7.6000000000000005,7.8999999999999995,8.7,168.0,171.3,0.9807355516637477
道央,空知,月形町,内日帰客,9.5,17.8,18.1,25.8,22.9,18.2,15.3,9.1,7.0,7.2,7.3999999999999995,8.2,166.49999999999997,168.9,0.9857904085257547
道央,空知,月形町,内宿泊客,0.7,0.7,0.5,0.8,1.0,0.6,0.7,0.6,0.5,0.7,0.8,0.8,8.4,9.0,0.9333333333333333
道央,空知,月形町,宿泊客延数,0.7,0.7,0.5,0.8,1.0,0.6,0.7,0.6,0.5,0.7,0.8,0.8,8.4,9.0,0.9333333333333333
道央,空知,浦臼町,入込総数,8.8,19.2,14.1,17.2,29.9,22.9,13.4,8.7,6.4,5.1,4.9,6.2,156.79999999999998,148.0,1.0594594594594593
道央,空知,浦臼町,内道外客,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.2,1.2,1.0
道央,空知,浦臼町,内道内客,8.700000000000001,19.099999999999998,14.0,17.099999999999998,29.799999999999997,22.799999999999997,13.3,8.6,6.300000000000001,5.0,4.800000000000001,6.1000000000000005,155.6,146.8,1.0599455040871932
道央,空知,浦臼町,内日帰客,8.700000000000001,18.7,13.299999999999999,16.0,28.0,21.9,13.0,8.399999999999999,6.2,4.8999999999999995,4.800000000000001,6.0,149.9,141.6,1.0586158192090396
道央,空知,浦臼町,内宿泊客,0.1,0.5,0.8,1.2,1.9,1.0,0.4,0.3,0.2,0.2,0.1,0.2,6.9,6.4,1.078125
道央,空知,浦臼町,宿泊客延数,0.1,0.5,0.8,1.2,1.9,1.0,0.4,0.3,0.2,0.2,0.1,0.2,6.9,6.4,1.078125
道央,空知,新十津川町,入込総数,5.8,9.3,11.4,14.5,13.2,9.8,4.7,2.7,3.8,27.9,22.2,8.4,133.7,146.3,0.9138755980861243
道央,空知,新十津川町,内道外客,0.5,0.8,0.9,1.2,1.1,0.8,0.4,0.2,0.3,2.3,1.8,0.7,11.0,10.2,1.0784313725490198
道央,空知,新十津川町,内道内客,5.3,8.5,10.5,13.3,12.1,9.0,4.3,2.5,3.5,25.599999999999998,20.4,7.7,122.7,136.10000000000002,0.9015429831006612
道央,空知,新十津川町,内日帰客,3.0,8.0,9.8,11.6,8.5,7.300000000000001,3.0,1.8000000000000003,2.9,26.7,21.2,6.7,110.5,122.70000000000002,0.9005704971475141
道央,空知,新十津川町,内宿泊客,2.8,1.3,1.6,2.9,4.7,2.5,1.7,0.9,0.9,1.2,1.0,1.7,23.199999999999996,23.6,0.9830508474576268
道央,空知,新十津川町,宿泊客延数,3.2,1.6,1.9,3.1,5.4,3.3,1.8,1.0,1.1,1.4,1.1,2.1,27.000000000000004,27.3,0.9890109890109892
道央,空知,妹背牛町,入込総数,18.0,25.0,23.0,26.7,31.4,23.1,22.0,19.3,19.2,21.6,19.3,20.2,268.8,268.7,1.0003721622627466
道央,空知,妹背牛町,内道外客,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.3000000000000003,1.3,1.0000000000000002
道央,空知,妹背牛町,内道内客,17.9,24.9,22.9,26.599999999999998,31.2,23.0,21.9,19.2,19.099999999999998,21.5,19.2,20.099999999999998,267.5,267.4,1.00037397157816
道央,空知,妹背牛町,内日帰客,17.9,24.7,22.8,26.5,31.099999999999998,22.900000000000002,21.8,19.2,19.0,21.400000000000002,19.1,20.0,266.4,266.4,1.0
道央,空知,妹背牛町,内宿泊客,0.1,0.3,0.2,0.2,0.3,0.2,0.2,0.1,0.2,0.2,0.2,0.2,2.4000000000000004,2.3,1.0434782608695654
道央,空知,妹背牛町,宿泊客延数,0.1,0.3,0.2,0.2,0.3,0.2,0.2,0.1,0.2,0.2,0.2,0.2,2.4000000000000004,2.3,1.0434782608695654
道央,空知,秩父別町,入込総数,15.4,36.7,47.5,82.6,85.7,48.7,47.2,15.5,14.6,13.3,11.5,15.7,434.4,507.3,0.8562980484920165
道央,空知,秩父別町,内道外客,0.3,1.0,1.4,2.7,2.7,1.4,1.4,0.3,0.2,0.1,0.1,0.2,11.8,15.1,0.7814569536423842
道央,空知,秩父別町,内道内客,15.1,35.7,46.1,79.89999999999999,83.0,47.300000000000004,45.800000000000004,15.2,14.4,13.200000000000001,11.4,15.5,422.59999999999997,492.2,0.8585940674522551
道央,空知,秩父別町,内日帰客,14.6,35.5,46.2,80.8,82.8,47.300000000000004,45.5,14.6,13.6,12.0,10.5,14.799999999999999,418.2000000000001,491.2,0.8513843648208471
道央,空知,秩父別町,内宿泊客,0.8,1.2,1.3,1.8,2.9,1.4,1.7,0.9,1.0,1.3,1.0,0.9,16.2,16.1,1.0062111801242235
道央,空知,秩父別町,宿泊客延数,0.8,1.2,1.3,1.8,3.0,1.4,1.7,0.9,1.0,1.3,1.0,0.9,16.3,16.1,1.0124223602484472
道央,空知,雨竜町,入込総数,14.9,29.0,27.0,31.2,40.0,23.5,22.2,12.5,7.8,8.4,7.0,8.7,232.20000000000002,276.9,0.8385698808234021
道央,空知,雨竜町,内道外客,0.0,0.0,0.0,0.7,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,1.6,0.6249999999999999
道央,空知,雨竜町,内道内客,14.9,29.0,27.0,30.5,39.8,23.4,22.2,12.5,7.8,8.4,7.0,8.7,231.2,275.29999999999995,0.8398111151471124
道央,空知,雨竜町,内日帰客,14.9,29.0,27.0,31.0,39.9,23.4,22.2,12.5,7.8,8.4,7.0,8.7,231.8,276.2,0.8392469225199132
道央,空知,雨竜町,内宿泊客,0.0,0.0,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.7,0.5714285714285715
道央,空知,雨竜町,宿泊客延数,0.0,0.0,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.7,0.5714285714285715
道央,空知,北竜町,入込総数,10.5,11.9,11.1,54.0,117.0,11.0,11.3,10.8,9.8,10.1,9.5,11.3,278.30000000000007,299.5,0.9292153589315528
道央,空知,北竜町,内道外客,0.7,0.8,0.8,14.0,35.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,52.2,61.2,0.8529411764705882
道央,空知,北竜町,内道内客,9.8,11.1,10.299999999999999,40.0,81.9,10.2,11.3,10.8,9.8,10.1,9.5,11.3,226.10000000000002,238.3,0.9488040285354595
道央,空知,北竜町,内日帰客,10.2,11.5,10.5,53.0,116.0,10.2,10.5,10.4,9.5,9.799999999999999,9.1,10.9,271.59999999999997,292.4,0.9288645690834473
道央,空知,北竜町,内宿泊客,0.3,0.4,0.6,1.0,1.0,0.8,0.8,0.4,0.3,0.3,0.4,0.4,6.7,7.1,0.943661971830986
道央,空知,北竜町,宿泊客延数,0.3,0.4,0.6,1.0,1.0,0.8,0.8,0.4,0.3,0.3,0.4,0.4,6.7,7.1,0.943661971830986
道央,空知,沼田町,入込総数,7.4,13.3,15.9,35.0,107.0,16.0,16.2,7.7,7.4,8.8,7.1,8.2,249.99999999999997,246.0,1.0162601626016259
道央,空知,沼田町,内道外客,1.1,2.0,2.4,5.3,16.0,2.4,2.4,1.2,1.1,1.3,1.1,1.2,37.5,36.9,1.016260162601626
道央,空知,沼田町,内道内客,6.300000000000001,11.3,13.5,29.7,91.0,13.6,13.799999999999999,6.5,6.300000000000001,7.500000000000001,6.0,6.999999999999999,212.50000000000003,209.1,1.016260162601626
道央,空知,沼田町,内日帰客,6.800000000000001,12.200000000000001,14.700000000000001,31.3,103.3,14.3,14.399999999999999,6.5,6.4,7.700000000000001,5.699999999999999,6.499999999999999,229.8,225.4,1.0195208518189884
道央,空知,沼田町,内宿泊客,0.6,1.1,1.2,3.7,3.7,1.7,1.8,1.2,1.0,1.1,1.4,1.7,20.2,20.6,0.9805825242718446
道央,空知,沼田町,宿泊客延数,0.6,1.1,1.2,3.8,3.9,1.7,1.8,1.2,1.0,1.1,1.4,1.7,20.499999999999996,20.9,0.9808612440191387
道央,石狩,札幌市,入込総数,885.1,1102.7,1225.7,1410.0,1427.1,1338.6,1168.3,967.7,787.3,739.3,801.6,752.1,12605.5,13014.3,0.9685883989150397
道央,石狩,札幌市,内道外客,276.8,377.6,547.5,721.4,715.7,613.5,464.6,367.3,305.8,293.3,342.8,270.0,5296.3,5758.0,0.9198159083014936
道央,石狩,札幌市,内道内客,608.3,725.1,678.2,688.6,711.3999999999999,725.0999999999999,703.6999999999999,600.4000000000001,481.49999999999994,445.99999999999994,458.8,482.1,7309.200000000002,7256.299999999999,1.0072902167771458
道央,石狩,札幌市,内日帰客,540.6,601.1,622.9000000000001,699.6,661.8,656.8999999999999,638.3,565.1,396.49999999999994,330.59999999999997,317.1,402.1,6432.600000000001,6630.799999999999,0.9701091874283649
道央,石狩,札幌市,内宿泊客,344.5,501.6,602.8,710.4,765.3,681.7,530.0,402.6,390.8,408.7,484.5,350.0,6172.900000000001,6383.5,0.9670086942899664
道央,石狩,札幌市,宿泊客延数,540.5,743.7,815.9,960.0,1075.3,954.3,823.0,652.8,689.1,699.4,801.4,619.2,9374.6,9483.8,0.988485628123748
道央,石狩,江別市,入込総数,32.3,104.7,94.6,146.8,82.5,101.8,79.0,28.3,22.1,19.1,19.8,18.2,749.1999999999999,805.0,0.9306832298136645
道央,石狩,江別市,内道外客,0.6,1.4,1.3,1.8,1.7,1.5,1.0,0.6,0.4,0.3,0.2,0.3,11.100000000000001,10.4,1.0673076923076925
道央,石狩,江別市,内道内客,31.699999999999996,103.3,93.3,145.0,80.8,100.3,78.0,27.7,21.700000000000003,18.8,19.6,17.9,738.1,794.6,0.9288950415303298
道央,石狩,江別市,内日帰客,32.099999999999994,104.5,94.39999999999999,146.5,82.0,101.6,78.8,28.2,21.900000000000002,18.8,19.8,18.0,746.5999999999999,802.4,0.930458624127617
道央,石狩,江別市,内宿泊客,0.2,0.2,0.2,0.3,0.5,0.2,0.2,0.1,0.2,0.3,0.0,0.2,2.6,2.6,1.0
道央,石狩,江別市,宿泊客延数,0.3,0.2,0.3,0.4,0.7,0.4,0.3,0.2,0.3,0.4,0.0,0.2,3.7,4.1,0.902439024390244
道央,石狩,千歳市,入込総数,350.2,455.7,394.2,494.3,633.9,450.2,463.0,317.6,259.4,379.3,377.7,319.0,4894.499999999999,4955.6,0.987670514165792
