area,promotion_bureau,commune,type,april,may,june,july,august,september,october,november,december,january,february,march,sum,previous_year,comparison_with_previous_year
道南,渡島,福島町,内宿泊客,0.2,0.6,0.2,0.3,0.4,0.2,0.1,0.1,0.0,0.0,0.0,0.0,2.1,6.5,32.30769230769231
道南,渡島,福島町,宿泊客延数,0.2,0.6,0.2,0.3,0.4,0.2,0.1,0.1,0.0,0.0,0.0,0.0,2.1,7.9,26.582278481012654
道南,渡島,知内町,入込総数,8.4,27.2,6.5,7.7,17.9,6.3,6.2,5.2,3.6,4.9,4.2,5.2,103.3,124.6,82.90529695024077
道南,渡島,知内町,内道外客,4.3,16.0,2.1,2.8,9.0,2.5,0.3,0.2,0.5,0.3,0.7,0.4,39.1,47.9,81.62839248434238
道南,渡島,知内町,内道内客,4.1,11.2,4.4,4.9,8.9,3.8,5.9,5.0,3.1,4.6,3.5,4.8,64.2,76.7,83.70273794002607
道南,渡島,知内町,内日帰客,7.3,24.7,5.6,7.0,16.5,5.5,5.1,4.5,3.1,4.0,2.9,4.3,90.5,109.0,83.02752293577981
道南,渡島,知内町,内宿泊客,1.1,2.5,0.9,0.7,1.4,0.8,1.1,0.7,0.5,0.9,1.3,0.9,12.8,15.6,82.05128205128206
道南,渡島,知内町,宿泊客延数,1.2,3.0,1.1,0.9,4.2,1.2,1.1,0.8,0.5,1.0,1.5,1.1,17.6,16.6,106.02409638554218
道南,渡島,木古内町,入込総数,0.4,3.0,3.2,2.7,4.7,3.4,3.0,2.0,0.5,5.2,0.4,0.8,29.3,25.0,117.2
道南,渡島,木古内町,内道外客,0.0,0.1,0.2,0.1,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.7,0.9,77.77777777777777
道南,渡島,木古内町,内道内客,0.4,2.9,3.0,2.6,4.5,3.4,3.0,2.0,0.5,5.1,0.4,0.8,28.6,24.1,118.67219917012449
道南,渡島,木古内町,内日帰客,0.3,2.5,2.8,2.3,4.3,3.0,2.5,1.7,0.3,5.0,0.2,0.6,25.5,21.3,119.71830985915493
道南,渡島,木古内町,内宿泊客,0.1,0.5,0.4,0.4,0.4,0.4,0.5,0.3,0.2,0.2,0.2,0.2,3.8,3.7,102.7027027027027
道南,渡島,木古内町,宿泊客延数,0.1,0.7,0.5,0.5,0.5,0.4,0.6,0.3,0.2,0.2,0.2,0.2,4.4,5.1,86.27450980392159
道南,渡島,(旧）上磯町,入込総数,2.9,12.3,5.8,36.5,15.4,6.6,10.3,11.3,1.1,0.5,0.5,1.4,104.6,113.4,92.23985890652557
道南,渡島,(旧）上磯町,内道外客,1.6,5.0,3.2,3.4,4.4,3.5,2.9,1.7,0.6,0.3,0.3,0.8,27.7,28.5,97.19298245614036
道南,渡島,(旧）上磯町,内道内客,1.3,7.3,2.6,33.1,11.0,3.1,7.4,9.6,0.5,0.2,0.2,0.6,76.9,84.9,90.5771495877503
道南,渡島,(旧）上磯町,内日帰客,1.3,7.3,2.6,33.1,11.0,3.1,7.4,9.6,0.5,0.2,0.2,0.6,76.9,84.9,90.5771495877503
道南,渡島,(旧）上磯町,内宿泊客,1.6,5.0,3.2,3.4,4.4,3.5,2.9,1.7,0.6,0.3,0.3,0.8,27.7,28.5,97.19298245614036
道南,渡島,(旧）上磯町,宿泊客延数,1.6,5.0,3.2,3.4,4.4,3.5,2.9,1.7,0.6,0.3,0.3,0.8,27.7,28.5,97.19298245614036
道南,渡島,（旧）大野町,入込総数,49.2,61.5,55.0,56.7,62.3,60.1,47.6,40.7,36.2,41.1,36.0,40.3,586.7,637.8,91.98808403888367
道南,渡島,（旧）大野町,内道外客,1.1,1.4,1.7,2.4,3.0,2.1,0.5,0.3,0.4,0.4,0.3,0.4,14.0,15.6,89.74358974358975
道南,渡島,（旧）大野町,内道内客,48.1,60.1,53.3,54.3,59.3,58.0,47.1,40.4,35.8,40.7,35.7,39.9,572.7,622.2,92.0443587270974
道南,渡島,（旧）大野町,内日帰客,47.7,59.9,53.3,54.4,58.5,57.2,46.1,39.2,34.6,39.4,34.7,38.9,563.9,614.0,91.84039087947883
道南,渡島,（旧）大野町,内宿泊客,1.5,1.6,1.7,2.3,3.8,2.9,1.5,1.5,1.6,1.7,1.3,1.4,22.8,23.8,95.7983193277311
道南,渡島,（旧）大野町,宿泊客延数,2.1,2.5,2.7,3.1,4.8,4.2,1.7,1.9,2.1,2.0,1.6,1.7,30.4,29.0,104.82758620689654
道南,渡島,七飯町,入込総数,109.0,193.0,171.7,195.2,235.8,201.4,253.1,164.6,125.4,145.3,175.6,98.6,2068.7,2144.2,96.47887323943662
道南,渡島,七飯町,内道外客,66.4,119.8,108.6,129.6,157.6,136.1,129.4,101.8,80.0,73.9,85.7,55.5,1244.4,1456.5,85.43769309989702
道南,渡島,七飯町,内道内客,42.6,73.2,63.1,65.6,78.2,65.3,123.7,62.8,45.4,71.4,89.9,43.1,824.3,687.7,119.86331249091171
道南,渡島,七飯町,内日帰客,104.2,181.9,164.5,182.3,216.9,187.9,239.0,160.7,118.1,138.5,167.6,94.2,1955.8,1963.4,99.612916369563
道南,渡島,七飯町,内宿泊客,4.8,11.1,7.2,12.9,18.9,13.5,14.1,3.9,7.3,6.8,8.0,4.4,112.9,180.8,62.44469026548673
道南,渡島,七飯町,宿泊客延数,4.8,11.1,7.2,12.9,18.9,13.5,14.1,3.9,7.3,6.8,8.0,4.4,112.9,180.8,62.44469026548673
道南,渡島,鹿部町,入込総数,12.7,30.7,24.7,27.3,55.6,28.4,32.4,19.1,12.5,10.0,12.2,15.1,280.7,338.8,82.85123966942149
道南,渡島,鹿部町,内道外客,1.8,4.9,5.5,7.2,8.7,6.2,4.7,3.5,3.8,1.8,1.7,1.2,51.0,59.1,86.29441624365482
道南,渡島,鹿部町,内道内客,10.9,25.8,19.2,20.1,46.9,22.2,27.7,15.6,8.7,8.2,10.5,13.9,229.7,279.7,82.12370396853773
道南,渡島,鹿部町,内日帰客,8.8,22.3,16.7,18.4,43.7,19.4,23.5,13.4,6.7,7.1,8.7,11.4,200.1,246.1,81.30841121495327
道南,渡島,鹿部町,内宿泊客,3.9,8.4,8.0,8.9,11.9,9.0,8.9,5.7,5.8,2.9,3.5,3.7,80.6,92.7,86.94714131607336
道南,渡島,鹿部町,宿泊客延数,4.0,8.4,8.0,9.1,11.9,9.0,8.9,5.7,5.8,2.9,3.5,3.7,80.9,92.7,87.27076591154261
道南,渡島,森町,入込総数,38.6,205.0,51.5,65.0,87.0,64.5,68.0,33.5,23.1,38.0,34.8,33.2,742.2,726.9,102.10482872472141
道南,渡島,森町,内道外客,1.3,4.9,4.5,5.6,9.4,5.6,4.7,1.5,0.8,1.8,2.3,1.4,43.8,57.5,76.17391304347827
道南,渡島,森町,内道内客,37.3,200.1,47.0,59.4,77.6,58.9,63.3,32.0,22.3,36.2,32.5,31.8,698.4,669.4,104.33223782491783
道南,渡島,森町,内日帰客,34.7,198.1,45.3,58.8,77.6,57.8,60.7,29.4,19.8,33.8,30.9,29.4,676.3,655.0,103.25190839694656
道南,渡島,森町,内宿泊客,3.9,6.9,6.2,6.2,9.4,6.7,7.3,4.1,3.3,4.2,3.9,3.8,65.9,71.9,91.65507649513212
道南,渡島,森町,宿泊客延数,4.6,7.3,6.7,6.6,10.2,7.1,7.7,4.4,3.5,4.8,4.2,4.2,71.3,76.3,93.44692005242464
道南,渡島,（旧）八雲町,入込総数,13.8,23.4,19.1,29.7,27.4,17.5,24.3,10.5,5.5,6.4,5.7,9.5,192.8,199.1,96.83576092415872
道南,渡島,（旧）八雲町,内道外客,4.6,7.7,5.2,6.6,8.8,6.1,6.6,3.5,1.8,1.8,1.7,3.1,57.5,54.1,106.28465804066542
道南,渡島,（旧）八雲町,内道内客,9.2,15.7,13.9,23.1,18.6,11.4,17.7,7.0,3.7,4.6,4.0,6.4,135.3,145.0,93.3103448275862
道南,渡島,（旧）八雲町,内日帰客,13.1,21.9,17.9,28.5,25.9,16.2,22.4,9.4,4.8,5.5,5.2,8.8,179.6,184.2,97.50271444082519
道南,渡島,（旧）八雲町,内宿泊客,0.7,1.5,1.2,1.2,1.5,1.3,1.9,1.1,0.7,0.9,0.5,0.7,13.2,14.9,88.59060402684563
道南,渡島,（旧）八雲町,宿泊客延数,0.8,1.7,1.4,1.6,1.9,1.5,2.2,1.3,0.8,1.0,0.7,0.9,15.8,17.8,88.76404494382022
道南,渡島,（旧）熊石町,入込総数,7.4,26.6,8.3,10.8,27.2,10.9,7.4,5.6,3.8,5.7,4.7,4.4,122.8,122.2,100.49099836333879
道南,渡島,（旧）熊石町,内道外客,0.0,0.1,0.2,0.2,0.4,0.2,0.1,0.1,0.0,0.0,0.0,0.0,1.3,1.4,92.85714285714288
道南,渡島,（旧）熊石町,内道内客,7.4,26.5,8.1,10.6,26.8,10.7,7.3,5.5,3.8,5.7,4.7,4.4,121.5,120.8,100.57947019867551
道南,渡島,（旧）熊石町,内日帰客,6.7,24.3,6.9,8.3,22.6,8.9,5.3,4.0,2.9,4.9,4.1,3.8,102.7,101.5,101.18226600985223
道南,渡島,（旧）熊石町,内宿泊客,0.7,2.3,1.4,2.5,4.6,2.0,2.1,1.6,0.9,0.8,0.6,0.6,20.1,20.7,97.10144927536233
道南,渡島,（旧）熊石町,宿泊客延数,0.8,2.5,1.5,2.7,4.8,2.1,2.1,1.6,0.9,0.8,0.6,0.6,21.0,21.6,97.22222222222221
道南,渡島,長万部町,入込総数,41.6,92.9,78.1,66.6,62.0,127.9,87.0,62.9,45.6,23.6,27.4,33.4,749.0,836.1,89.58258581509388
道南,渡島,長万部町,内道外客,14.9,31.7,25.3,23.4,26.3,37.7,34.5,21.4,14.1,6.8,9.3,11.4,256.8,292.0,87.94520547945206
道南,渡島,長万部町,内道内客,26.7,61.2,52.8,43.2,35.7,90.2,52.5,41.5,31.5,16.8,18.1,22.0,492.2,544.1,90.46131225877595
道南,渡島,長万部町,内日帰客,39.6,90.3,75.9,64.4,58.2,125.6,84.9,61.3,44.1,21.9,25.9,31.7,723.8,809.9,89.36905790838375
道南,渡島,長万部町,内宿泊客,2.0,2.6,2.2,2.2,3.8,2.3,2.1,1.6,1.5,1.7,1.5,1.7,25.2,26.2,96.18320610687023
道南,渡島,長万部町,宿泊客延数,3.2,5.5,4.8,5.0,7.6,4.6,4.2,3.3,3.1,3.5,3.1,3.6,51.5,53.9,95.54730983302412
道南,檜山,江差町,入込総数,24.6,146.3,38.5,103.3,145.7,55.1,11.5,6.4,3.6,3.4,6.8,5.5,550.7,538.8,102.20861172976987
道南,檜山,江差町,内道外客,10.5,57.2,15.0,40.4,56.8,21.0,3.2,1.0,0.5,0.5,0.8,1.0,207.9,194.1,107.10973724884082
道南,檜山,江差町,内道内客,14.1,89.1,23.5,62.9,88.9,34.1,8.3,5.4,3.1,2.9,6.0,4.5,342.8,344.7,99.4487960545402
道南,檜山,江差町,内日帰客,20.3,140.5,33.8,95.7,137.0,48.1,9.9,5.1,2.5,2.4,5.8,4.6,505.7,480.7,105.20074890784272
道南,檜山,江差町,内宿泊客,4.3,5.8,4.7,7.6,8.7,7.0,1.6,1.3,1.1,1.0,1.0,0.9,45.0,58.1,77.4526678141136
道南,檜山,江差町,宿泊客延数,4.3,5.8,4.7,7.6,8.7,7.0,1.6,1.3,1.1,1.0,1.0,0.9,45.0,58.1,77.4526678141136
道南,檜山,上ノ国町,入込総数,7.6,27.2,15.6,11.1,17.9,9.7,8.4,4.8,3.2,3.0,2.9,4.5,115.9,65.8,176.13981762917933
道南,檜山,上ノ国町,内道外客,1.1,5.4,3.1,3.3,3.6,1.9,1.0,0.2,0.2,0.2,0.2,0.2,20.4,11.5,177.3913043478261
道南,檜山,上ノ国町,内道内客,6.5,21.8,12.5,7.8,14.3,7.8,7.4,4.6,3.0,2.8,2.7,4.3,95.5,54.3,175.87476979742175
道南,檜山,上ノ国町,内日帰客,7.5,27.0,15.4,10.9,17.7,9.5,8.2,4.7,3.1,3.0,2.8,4.4,114.2,61.8,184.789644012945
道南,檜山,上ノ国町,内宿泊客,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.0,0.1,0.1,1.7,4.0,42.5
道南,檜山,上ノ国町,宿泊客延数,0.1,0.2,0.2,0.3,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,2.5,5.0,50.0
道南,檜山,厚沢部町,入込総数,9.6,18.2,11.1,17.4,23.9,10.9,13.0,10.1,6.9,6.4,6.5,7.9,141.9,142.0,99.92957746478874
道南,檜山,厚沢部町,内道外客,0.2,0.3,0.2,0.5,1.1,0.3,0.6,0.1,0.1,0.0,0.0,0.1,3.5,8.6,40.69767441860465
道南,檜山,厚沢部町,内道内客,9.4,17.9,10.9,16.9,22.8,10.6,12.4,10.0,6.8,6.4,6.5,7.8,138.4,133.4,103.74812593703149
道南,檜山,厚沢部町,内日帰客,8.9,17.0,10.4,15.4,20.8,10.1,11.7,9.5,6.3,6.0,6.0,7.5,129.6,130.5,99.3103448275862
道南,檜山,厚沢部町,内宿泊客,0.7,1.2,0.7,2.0,3.1,0.8,1.3,0.6,0.6,0.4,0.5,0.4,12.3,11.5,106.95652173913044
道南,檜山,厚沢部町,宿泊客延数,1.3,2.4,1.3,4.0,6.4,1.8,1.6,1.0,0.7,0.7,1.0,0.4,22.6,23.1,97.83549783549783
道南,檜山,乙部町,入込総数,11.0,23.5,12.7,31.8,55.3,13.1,12.0,7.5,5.8,6.0,5.4,6.2,190.3,191.7,99.26969222743872
道南,檜山,乙部町,内道外客,2.6,5.5,3.0,7.5,13.0,3.1,2.8,1.8,1.4,1.4,1.3,1.5,44.9,45.6,98.46491228070174
道南,檜山,乙部町,内道内客,8.4,18.0,9.7,24.3,42.3,10.0,9.2,5.7,4.4,4.6,4.1,4.7,145.4,146.1,99.52087611225188
道南,檜山,乙部町,内日帰客,10.2,22.4,11.9,30.4,54.0,12.0,11.1,6.5,5.2,5.1,4.6,5.6,179.0,180.5,99.16897506925207
道南,檜山,乙部町,内宿泊客,0.8,1.1,0.8,1.4,1.3,1.1,0.9,1.0,0.6,0.9,0.8,0.6,11.3,11.2,100.89285714285717
道南,檜山,乙部町,宿泊客延数,1.1,1.2,0.9,1.7,1.4,1.2,1.1,1.1,0.7,1.3,1.1,0.7,13.5,13.3,101.50375939849623
道南,檜山,（旧）大成町,入込総数,3.2,8.5,5.0,10.6,11.7,5.0,5.0,2.4,1.4,2.0,1.6,2.1,58.5,64.1,91.26365054602185
道南,檜山,（旧）大成町,内道外客,0.1,0.2,0.5,0.8,0.9,0.6,0.1,0.1,0.0,0.0,0.0,0.0,3.3,2.0,165.0
道南,檜山,（旧）大成町,内道内客,3.1,8.3,4.5,9.8,10.8,4.4,4.9,2.3,1.4,2.0,1.6,2.1,55.2,62.1,88.8888888888889
道南,檜山,（旧）大成町,内日帰客,2.3,7.0,4.0,9.2,9.9,3.9,4.0,1.8,1.0,1.6,1.3,1.6,47.6,53.1,89.6421845574388
道南,檜山,（旧）大成町,内宿泊客,0.9,1.5,1.0,1.4,1.8,1.1,1.0,0.6,0.4,0.4,0.3,0.5,10.9,11.0,99.0909090909091
道南,檜山,（旧）大成町,宿泊客延数,0.9,1.5,1.0,1.4,1.8,1.1,1.0,0.6,0.4,0.4,0.3,0.5,10.9,11.0,99.0909090909091
道南,檜山,奥尻町,入込総数,2.5,7.2,6.6,10.3,11.3,5.3,3.7,1.5,1.1,0.9,0.8,1.4,52.6,54.8,95.98540145985403
道南,檜山,奥尻町,内道外客,0.5,2.4,2.7,1.5,1.8,1.7,0.8,0.1,0.1,0.1,0.1,0.1,11.9,12.4,95.96774193548387
道南,檜山,奥尻町,内道内客,2.0,4.8,3.9,8.8,9.5,3.6,2.9,1.4,1.0,0.8,0.7,1.3,40.7,42.4,95.99056603773586
道南,檜山,奥尻町,内日帰客,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.9,1.1,81.81818181818181
道南,檜山,奥尻町,内宿泊客,2.4,7.1,6.5,10.2,11.1,5.2,3.6,1.4,1.1,0.9,0.8,1.4,51.7,53.7,96.2756052141527
道南,檜山,奥尻町,宿泊客延数,2.6,7.6,7.0,10.8,11.9,5.7,3.9,1.5,1.2,0.9,0.9,1.4,55.4,57.7,96.01386481802425
道南,檜山,（旧）瀬棚町,入込総数,4.1,14.9,11.8,26.1,36.4,9.3,3.4,1.2,1.9,1.1,0.8,1.3,112.3,115.3,97.398091934085
道南,檜山,（旧）瀬棚町,内道外客,0.2,0.8,0.7,1.0,1.3,0.4,0.2,0.0,0.1,0.0,0.0,0.1,4.8,5.5,87.27272727272727
道南,檜山,（旧）瀬棚町,内道内客,3.9,14.1,11.1,25.1,35.1,8.9,3.2,1.2,1.8,1.1,0.8,1.2,107.5,109.8,97.90528233151184
道南,檜山,（旧）瀬棚町,内日帰客,3.4,13.4,10.6,22.3,29.6,8.4,2.9,0.9,1.6,0.8,0.5,0.9,95.3,98.5,96.751269035533
道南,檜山,（旧）瀬棚町,内宿泊客,0.7,1.5,1.2,3.8,6.8,0.9,0.5,0.3,0.3,0.3,0.3,0.4,17.0,16.8,101.19047619047619
道南,檜山,（旧）瀬棚町,宿泊客延数,0.8,1.8,1.4,4.5,8.0,0.9,0.6,0.3,0.4,0.3,0.4,0.5,19.9,19.9,100.0
道南,檜山,（旧）北檜山町,入込総数,6.9,28.7,10.5,16.9,14.7,11.0,7.3,5.2,5.5,5.5,6.1,6.6,124.9,133.3,93.69842460615153
道南,檜山,（旧）北檜山町,内道外客,0.3,1.4,0.5,0.8,0.7,0.5,0.3,0.2,0.2,0.2,0.3,0.3,5.7,6.7,85.07462686567165
道南,檜山,（旧）北檜山町,内道内客,6.6,27.3,10.0,16.1,14.0,10.5,7.0,5.0,5.3,5.3,5.8,6.3,119.2,126.6,94.15481832543445
道南,檜山,（旧）北檜山町,内日帰客,4.0,24.9,6.8,9.2,7.3,7.3,3.6,1.9,2.7,2.8,3.0,3.3,76.8,83.3,92.1968787515006
道南,檜山,（旧）北檜山町,内宿泊客,2.9,3.8,3.7,7.7,7.4,3.7,3.7,3.3,2.8,2.7,3.1,3.3,48.1,50.0,96.2
道南,檜山,（旧）北檜山町,宿泊客延数,3.6,4.7,4.6,9.6,9.3,4.6,4.6,4.1,3.5,3.3,3.8,4.1,59.8,62.8,95.22292993630573
道南,檜山,今金町,入込総数,2.2,4.5,3.5,8.6,10.5,11.1,4.5,1.8,4.6,13.8,27.7,4.9,97.7,103.7,94.21407907425265
道南,檜山,今金町,内道外客,0.0,0.0,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.1,0.2,0.0,0.7,0.7,100.0
道南,檜山,今金町,内道内客,2.2,4.5,3.5,8.5,10.3,11.0,4.5,1.8,4.6,13.7,27.5,4.9,97.0,103.0,94.1747572815534
道南,檜山,今金町,内日帰客,2.1,4.1,3.0,8.0,9.7,10.7,3.9,1.7,4.4,13.4,27.5,4.7,93.2,98.1,95.00509683995924
道南,檜山,今金町,内宿泊客,0.1,0.4,0.5,0.6,0.8,0.4,0.6,0.1,0.2,0.4,0.2,0.2,4.5,5.6,80.35714285714286
道南,檜山,今金町,宿泊客延数,0.2,0.5,0.6,0.7,0.9,0.5,0.7,0.2,0.3,0.5,0.3,0.3,5.7,6.8,83.82352941176471
道央,石狩,札幌市,入込総数,775.1,954.1,1042.0,1144.3,1140.7,1121.2,1106.2,924.4,745.7,694.5,718.2,760.4,11126.8,11116.1,100.09625678070546
道央,石狩,札幌市,内道外客,263.9,370.6,522.6,655.2,647.0,568.5,447.3,355.2,314.3,294.7,327.1,304.1,5070.5,5074.2,99.92708210161209
道央,石狩,札幌市,内道内客,511.2,583.5,519.4,489.1,493.7,552.7,658.9,569.2,431.4,399.8,391.1,456.3,6056.3,6041.9,100.2383356229001
道央,石狩,札幌市,内日帰客,519.8,525.3,552.2,600.9,574.6,601.0,669.0,594.8,416.9,354.5,332.7,419.7,6161.4,6186.2,99.59910769131291
道央,石狩,札幌市,内宿泊客,255.3,428.8,489.8,543.4,566.1,520.2,437.2,329.6,328.8,340.0,385.5,340.7,4965.4,4929.9,100.72009574230714
道央,石狩,札幌市,宿泊客延数,441.2,687.2,700.1,779.1,848.4,782.5,706.5,558.7,615.9,585.3,657.2,633.2,7995.3,7976.6,100.23443572449415
道央,石狩,定山渓,入込総数,134.9,180.3,214.1,267.4,263.4,233.4,202.6,154.8,138.2,130.1,133.4,143.1,2195.7,2186.3,100.42995014407903
道央,石狩,定山渓,内道外客,38.9,71.6,81.8,103.7,99.8,107.8,97.3,68.4,44.3,44.3,49.2,41.7,848.8,822.3,103.22266812598808
道央,石狩,定山渓,内道内客,96.0,108.7,132.3,163.7,163.6,125.6,105.3,86.4,93.9,85.8,84.2,101.4,1346.9,1364.0,98.74633431085044
道央,石狩,定山渓,内日帰客,51.1,66.4,103.8,139.2,111.3,77.4,44.8,31.6,13.5,9.2,16.4,12.0,676.7,564.9,119.7911134714109
道央,石狩,定山渓,内宿泊客,83.8,113.9,110.3,128.2,152.1,156.0,157.8,123.2,124.7,120.9,117.0,131.1,1519.0,1621.4,93.68447021092882
道央,石狩,定山渓,宿泊客延数,93.4,122.5,113.1,130.1,157.6,162.6,171.2,137.9,145.8,167.0,130.7,155.2,1687.1,1968.6,85.70049781570658
道央,石狩,江別市,入込総数,34.7,99.2,100.8,185.6,83.6,101.8,84.7,27.6,26.8,14.3,11.1,9.3,779.5,847.0,92.03069657615112
道央,石狩,江別市,内道外客,0.6,1.4,1.3,1.9,1.2,1.4,1.0,0.4,0.3,0.2,0.1,0.1,9.9,17.6,56.25
道央,石狩,江別市,内道内客,34.1,97.8,99.5,183.7,82.4,100.4,83.7,27.2,26.5,14.1,11.0,9.2,769.6,829.4,92.78996865203763
道央,石狩,江別市,内日帰客,34.7,99.2,100.8,185.6,83.6,101.8,84.7,27.6,26.8,14.3,11.1,9.3,779.5,840.3,92.76448887302155
道央,石狩,江別市,内宿泊客,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0.0
道央,石狩,江別市,宿泊客延数,0.4,0.5,0.8,0.6,0.9,0.7,0.4,0.0,0.2,0.3,0.0,0.0,4.8,10.2,47.05882352941176
道央,石狩,千歳市,入込総数,147.7,518.1,457.7,464.7,765.3,438.9,368.8,234.9,169.5,266.9,304.8,202.8,4340.1,1877.4,231.1760945989134
道央,石狩,千歳市,内道外客,44.6,188.2,154.3,161.1,265.6,155.5,145.5,88.8,67.4,92.7,80.1,77.5,1521.3,325.5,467.37327188940094
道央,石狩,千歳市,内道内客,103.1,329.9,303.4,303.6,499.7,283.4,223.3,146.1,102.1,174.2,224.7,125.3,2818.8,1551.9,181.635414653006
道央,石狩,千歳市,内日帰客,141.8,508.5,445.9,447.4,742.4,424.7,355.1,227.0,163.3,260.2,298.3,196.4,4211.0,1741.7,241.77527702819086
道央,石狩,千歳市,内宿泊客,5.9,9.6,11.8,17.3,22.9,14.2,13.7,7.9,6.2,6.7,6.5,6.4,129.1,135.7,95.13633014001475
道央,石狩,千歳市,宿泊客延数,6.2,10.1,12.5,18.1,24.1,15.1,13.7,8.2,6.5,7.4,6.9,6.7,135.5,158.7,85.38122243226213
道央,石狩,恵庭市,入込総数,18.6,47.2,46.4,50.2,43.0,43.9,85.3,20.4,14.5,15.0,13.8,13.8,412.1,478.4,86.1413043478261
道央,石狩,恵庭市,内道外客,3.1,7.8,13.5,14.6,12.5,12.7,17.1,4.1,8.3,8.5,7.9,7.9,118.0,121.5,97.11934156378601
道央,石狩,恵庭市,内道内客,15.5,39.4,32.9,35.6,30.5,31.2,68.2,16.3,6.2,6.5,5.9,5.9,294.1,356.9,82.40403474362567
道央,石狩,恵庭市,内日帰客,17.2,45.8,44.6,48.3,41.0,41.8,83.7,18.9,13.1,13.7,12.3,12.3,392.7,455.4,86.23188405797102
道央,石狩,恵庭市,内宿泊客,1.4,1.4,1.8,1.9,2.0,2.1,1.6,1.5,1.4,1.3,1.5,1.5,19.4,23.0,84.34782608695652
道央,石狩,恵庭市,宿泊客延数,1.6,1.7,2.0,2.2,2.2,2.4,1.8,1.7,1.5,1.5,1.6,1.7,21.9,25.6,85.546875
道央,石狩,北広島市,入込総数,19.0,63.1,73.2,76.0,68.8,70.6,65.1,23.4,11.1,44.4,22.8,7.8,545.3,601.9,90.59644459212494
道央,石狩,北広島市,内道外客,0.6,5.7,11.6,10.8,9.6,9.5,9.6,4.1,0.2,0.0,0.0,0.0,61.7,69.2,89.16184971098265
道央,石狩,北広島市,内道内客,18.4,57.4,61.6,65.2,59.2,61.1,55.5,19.3,10.9,44.4,22.8,7.8,483.6,532.7,90.78280458043928
道央,石狩,北広島市,内日帰客,17.5,60.5,67.5,71.1,62.7,65.2,63.2,22.9,11.0,44.2,22.7,7.6,516.1,550.2,93.80225372591784
道央,石狩,北広島市,内宿泊客,1.5,2.6,5.7,4.9,6.1,5.4,1.9,0.5,0.1,0.2,0.1,0.2,29.2,51.7,56.47969052224371
