area,promotion_bureau,commune,type,april,may,june,july,august,september,october,november,december,january,february,march,sum,previous_year,comparison_with_previous_year
十勝,十勝,音更町,内日帰客,80.9,132.89999999999998,111.10000000000001,145.20000000000002,152.0,103.79999999999998,101.69999999999999,54.900000000000006,40.8,71.9,67.0,59.39999999999999,1121.6,977.1999999999998,114.77691363078183
十勝,十勝,音更町,内宿泊客,24.3,32.8,34.8,44.6,43.6,36.9,42.0,31.3,30.5,34.4,34.4,32.2,421.79999999999995,393.40000000000003,107.21911540416878
十勝,十勝,音更町,宿泊客延数,25.5,34.4,36.1,46.9,46.7,38.3,43.6,33.3,31.6,36.1,36.1,33.4,442.0000000000001,415.6,106.3522617901829
十勝,十勝,士幌町,入込総数,21.6,65.6,43.9,50.6,64.2,42.0,36.9,20.0,12.8,13.0,14.0,17.4,401.99999999999994,99.50000000000001,404.0201005025125
十勝,十勝,士幌町,内道外客,2.0,6.0,4.1,4.7,6.0,4.0,3.5,1.9,1.2,1.2,1.3,1.6,37.50000000000001,21.1,177.72511848341236
十勝,十勝,士幌町,内道内客,19.6,59.599999999999994,39.8,45.9,58.2,38.0,33.4,18.1,11.600000000000001,11.8,12.7,15.799999999999999,364.5,78.4,464.92346938775506
十勝,十勝,士幌町,内日帰客,21.1,64.5,42.8,48.6,61.800000000000004,40.3,35.6,19.4,12.3,12.5,13.5,17.0,389.4,86.0,452.7906976744186
十勝,十勝,士幌町,内宿泊客,0.5,1.1,1.1,2.0,2.4,1.7,1.3,0.6,0.5,0.5,0.5,0.4,12.6,13.5,93.33333333333333
十勝,十勝,士幌町,宿泊客延数,0.5,1.1,1.1,2.0,2.4,1.7,1.3,0.6,0.5,0.5,0.5,0.4,12.6,13.5,93.33333333333333
十勝,十勝,上士幌町,入込総数,6.4,13.4,40.3,54.1,118.0,55.6,53.2,43.9,13.4,13.2,12.8,14.7,438.99999999999994,359.1,122.25006961849066
十勝,十勝,上士幌町,内道外客,1.8,3.9,11.1,15.3,34.8,8.6,14.9,6.8,3.2,3.6,3.7,3.8,111.5,95.0,117.36842105263159
十勝,十勝,上士幌町,内道内客,4.6000000000000005,9.5,29.199999999999996,38.8,83.2,47.0,38.300000000000004,37.1,10.2,9.6,9.100000000000001,10.899999999999999,327.50000000000006,264.1,124.00605831124577
十勝,十勝,上士幌町,内日帰客,5.6000000000000005,11.8,34.699999999999996,46.0,104.1,46.400000000000006,47.400000000000006,38.199999999999996,10.8,10.299999999999999,11.200000000000001,12.799999999999999,379.3,310.6,122.1184803605924
十勝,十勝,上士幌町,内宿泊客,0.8,1.6,5.6,8.1,13.9,9.2,5.8,5.7,2.6,2.9,1.6,1.9,59.7,48.50000000000001,123.09278350515463
十勝,十勝,上士幌町,宿泊客延数,0.8,1.6,5.6,8.2,14.3,9.4,6.9,8.3,4.8,3.0,1.8,2.0,66.69999999999999,53.89999999999999,123.74768089053802
十勝,十勝,鹿追町,入込総数,41.0,76.2,76.7,106.0,118.0,105.2,85.8,15.4,11.3,17.9,44.1,18.6,716.1999999999999,744.9,96.14713384346891
十勝,十勝,鹿追町,内道外客,0.4,3.8,6.2,10.9,14.0,17.3,7.8,0.5,0.3,2.2,5.4,0.9,69.7,96.5,72.2279792746114
十勝,十勝,鹿追町,内道内客,40.6,72.4,70.5,95.1,104.0,87.9,78.0,14.9,11.0,15.7,38.7,17.700000000000003,646.5000000000001,648.4,99.70697100555215
十勝,十勝,鹿追町,内日帰客,40.4,74.2,74.3,101.7,112.7,100.9,82.6,14.700000000000001,10.600000000000001,15.999999999999998,41.2,17.6,686.9000000000001,699.5000000000001,98.1987133666905
十勝,十勝,鹿追町,内宿泊客,0.6,2.0,2.4,4.3,5.3,4.3,3.2,0.7,0.7,1.9,2.9,1.0,29.299999999999997,45.400000000000006,64.5374449339207
十勝,十勝,鹿追町,宿泊客延数,0.6,2.0,2.4,4.3,5.3,4.3,3.2,0.7,0.7,1.9,2.9,1.0,29.299999999999997,45.400000000000006,64.5374449339207
十勝,十勝,新得町,入込総数,30.4,39.1,37.5,61.4,58.6,49.0,27.6,13.0,101.5,189.9,148.9,102.3,859.1999999999999,933.4,92.05056781658453
十勝,十勝,新得町,内道外客,9.2,12.4,14.7,24.4,21.8,18.2,11.0,3.5,43.8,80.6,63.8,43.9,347.29999999999995,204.40000000000003,169.91193737769075
十勝,十勝,新得町,内道内客,21.2,26.700000000000003,22.8,37.0,36.8,30.8,16.6,9.5,57.7,109.30000000000001,85.10000000000001,58.4,511.90000000000003,729.0000000000001,70.21947873799725
十勝,十勝,新得町,内日帰客,28.299999999999997,35.6,30.7,50.2,49.3,39.3,21.1,10.9,92.1,179.4,138.5,93.6,769.0,829.1,92.75117597394765
十勝,十勝,新得町,内宿泊客,2.1,3.5,6.8,11.2,9.3,9.7,6.5,2.1,9.4,10.5,10.4,8.7,90.2,104.30000000000001,86.48130393096835
十勝,十勝,新得町,宿泊客延数,2.8,4.7,9.0,20.6,21.7,16.0,8.0,3.2,21.4,26.2,22.4,19.1,175.1,170.6,102.6377491207503
十勝,十勝,清水町,入込総数,0.2,4.2,7.2,12.9,8.1,5.0,2.9,0.1,0.0,0.0,0.0,0.0,40.6,50.9,79.76424361493125
十勝,十勝,清水町,内道外客,0.1,2.3,5.8,9.9,5.7,3.6,2.4,0.0,0.0,0.0,0.0,0.0,29.8,34.300000000000004,86.8804664723032
十勝,十勝,清水町,内道内客,0.1,1.9000000000000004,1.4000000000000004,3.0,2.3999999999999995,1.4,0.5,0.1,0.0,0.0,0.0,0.0,10.8,16.6,65.06024096385542
十勝,十勝,清水町,内日帰客,0.2,4.2,7.2,12.9,8.1,5.0,2.9,0.1,0.0,0.0,0.0,0.0,40.6,50.9,79.76424361493125
十勝,十勝,清水町,内宿泊客,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,－
十勝,十勝,清水町,宿泊客延数,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,－
十勝,十勝,芽室町,入込総数,1.3,20.7,16.4,20.9,26.5,19.9,18.9,14.4,6.5,21.7,23.7,8.0,198.89999999999998,200.7,99.10313901345292
十勝,十勝,芽室町,内道外客,0.0,0.1,0.2,0.4,0.5,0.2,0.1,0.0,0.0,1.8,0.3,0.0,3.6,4.0,90.0
十勝,十勝,芽室町,内道内客,1.3,20.599999999999998,16.2,20.5,26.0,19.7,18.799999999999997,14.4,6.5,19.9,23.4,8.0,195.3,196.70000000000002,99.28825622775801
十勝,十勝,芽室町,内日帰客,1.0,20.3,15.999999999999998,20.099999999999998,25.5,19.299999999999997,18.299999999999997,14.1,6.2,21.3,23.5,7.8,193.4,196.0,98.6734693877551
十勝,十勝,芽室町,内宿泊客,0.3,0.4,0.4,0.8,1.0,0.6,0.6,0.3,0.3,0.4,0.2,0.2,5.500000000000001,4.699999999999999,117.02127659574472
十勝,十勝,芽室町,宿泊客延数,0.3,0.5,0.4,1.1,1.3,0.7,0.7,0.4,0.4,0.5,0.3,0.2,6.800000000000002,6.0,113.33333333333336
十勝,十勝,中札内村,入込総数,72.0,140.0,112.0,147.0,155.0,109.0,90.0,37.0,5.0,4.0,6.0,10.0,887.0,757.0999999999999,117.15757495707307
十勝,十勝,中札内村,内道外客,14.0,28.0,22.0,29.0,31.0,22.0,18.0,7.0,1.0,1.0,1.0,2.0,176.0,151.39999999999998,116.24834874504626
十勝,十勝,中札内村,内道内客,58.0,112.0,90.0,118.0,124.0,87.0,72.0,30.0,4.0,3.0,5.0,8.0,711.0,605.7,117.38484398216937
十勝,十勝,中札内村,内日帰客,71.8,139.0,111.0,144.0,151.0,107.0,89.0,36.7,4.6,3.7,5.6,9.6,873.0000000000001,757.0999999999999,115.30841368379345
十勝,十勝,中札内村,内宿泊客,0.2,1.0,1.0,3.0,4.0,2.0,1.0,0.3,0.4,0.3,0.4,0.4,14.000000000000002,0.0,－
十勝,十勝,中札内村,宿泊客延数,0.2,1.0,1.0,3.0,4.0,2.0,1.0,0.3,0.4,0.3,0.4,0.4,14.000000000000002,0.0,－
十勝,十勝,更別村,入込総数,0.8,7.0,4.9,10.3,10.6,6.1,5.7,0.9,0.1,0.2,0.6,0.2,47.40000000000001,43.20000000000001,109.72222222222223
十勝,十勝,更別村,内道外客,0.0,0.1,0.0,0.4,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.7999999999999999,112.50000000000003
十勝,十勝,更別村,内道内客,0.8,6.9,4.9,9.9,10.299999999999999,6.0,5.7,0.9,0.1,0.2,0.6,0.2,46.50000000000001,42.400000000000006,109.66981132075473
十勝,十勝,更別村,内日帰客,0.7000000000000001,6.3,4.6000000000000005,8.8,7.5,5.3999999999999995,5.4,0.8,0.0,0.2,0.6,0.1,40.400000000000006,37.0,109.18918918918921
十勝,十勝,更別村,内宿泊客,0.1,0.7,0.3,1.5,3.1,0.7,0.3,0.1,0.1,0.0,0.0,0.1,6.999999999999998,6.199999999999999,112.9032258064516
十勝,十勝,更別村,宿泊客延数,0.1,0.7,0.3,1.5,3.1,0.7,0.3,0.1,0.1,0.0,0.0,0.1,6.999999999999998,6.199999999999999,112.9032258064516
十勝,十勝,大樹町,入込総数,2.7,4.6,3.1,4.9,9.0,8.9,4.7,3.5,2.9,4.0,2.7,3.3,54.300000000000004,54.5,99.63302752293579
十勝,十勝,大樹町,内道外客,0.3,0.5,0.4,0.8,0.8,1.1,0.1,0.1,0.1,0.1,0.1,0.1,4.499999999999998,4.599999999999998,97.82608695652173
十勝,十勝,大樹町,内道内客,2.4000000000000004,4.1,2.7,4.1000000000000005,8.2,7.800000000000001,4.6000000000000005,3.4,2.8,3.9,2.6,3.1999999999999997,49.8,49.900000000000006,99.79959919839678
十勝,十勝,大樹町,内日帰客,2.2,3.8,1.9000000000000001,3.4000000000000004,7.5,7.5,3.7,2.7,2.2,3.4,2.1,2.5999999999999996,43.00000000000001,46.800000000000004,91.88034188034189
十勝,十勝,大樹町,内宿泊客,0.5,0.8,1.2,1.5,1.5,1.4,1.0,0.8,0.7,0.6,0.6,0.7,11.299999999999999,7.699999999999999,146.75324675324674
十勝,十勝,大樹町,宿泊客延数,0.5,0.9,1.3,1.6,1.7,1.5,1.1,0.9,0.7,0.7,0.7,0.8,12.4,8.5,145.8823529411765
十勝,十勝,広尾町,入込総数,3.5,4.2,4.3,18.1,21.5,11.5,10.2,11.5,23.6,2.2,2.1,2.6,115.3,123.0,93.73983739837398
十勝,十勝,広尾町,内道外客,0.2,0.2,0.3,0.4,1.0,0.5,0.5,0.7,1.0,0.1,0.1,0.1,5.099999999999999,6.0,84.99999999999997
十勝,十勝,広尾町,内道内客,3.3,4.0,4.0,17.700000000000003,20.5,11.0,9.7,10.8,22.6,2.1,2.0,2.5,110.19999999999999,117.0,94.18803418803418
十勝,十勝,広尾町,内日帰客,3.0,3.7,3.8,17.1,11.5,10.5,9.0,10.5,22.1,1.7000000000000002,1.9000000000000001,2.3000000000000003,97.1,96.39999999999999,100.72614107883817
十勝,十勝,広尾町,内宿泊客,0.5,0.5,0.5,1.0,10.0,1.0,1.2,1.0,1.5,0.5,0.2,0.3,18.2,26.6,68.42105263157893
十勝,十勝,広尾町,宿泊客延数,1.0,1.0,1.0,2.0,15.0,2.0,1.6,2.8,1.9,0.8,0.6,0.8,30.500000000000004,35.1,86.8945868945869
十勝,十勝,幕別町,入込総数,30.9,74.0,75.3,87.6,84.3,80.8,88.3,41.1,25.3,29.8,24.2,27.3,668.8999999999999,628.4000000000001,106.44493952896241
十勝,十勝,幕別町,内道外客,2.2,4.9,6.8,11.2,9.5,6.7,17.7,5.9,3.0,3.2,3.7,3.3,78.10000000000001,81.1,96.3008631319359
十勝,十勝,幕別町,内道内客,28.7,69.1,68.5,76.39999999999999,74.8,74.1,70.6,35.2,22.3,26.6,20.5,24.0,590.8000000000001,547.3,107.94810889822767
十勝,十勝,幕別町,内日帰客,26.7,66.6,68.6,77.8,73.8,71.2,77.89999999999999,34.2,19.9,22.5,18.4,21.700000000000003,579.3,539.0999999999999,107.45687256538676
十勝,十勝,幕別町,内宿泊客,4.2,7.4,6.7,9.8,10.5,9.6,10.4,6.9,5.4,7.3,5.8,5.6,89.6,89.30000000000001,100.33594624860021
十勝,十勝,幕別町,宿泊客延数,4.3,7.5,6.8,9.9,10.6,9.7,10.4,6.9,5.4,7.3,5.8,5.6,90.19999999999999,89.4,100.89485458612974
十勝,十勝,池田町,入込総数,16.0,32.7,21.6,28.5,32.8,24.3,32.5,13.7,9.1,10.8,18.3,17.1,257.40000000000003,256.59999999999997,100.3117692907249
十勝,十勝,池田町,内道外客,4.8,9.8,6.5,8.5,9.8,7.3,9.7,4.1,2.7,3.2,5.5,5.1,77.0,77.1,99.8702983138781
十勝,十勝,池田町,内道内客,11.2,22.900000000000002,15.100000000000001,20.0,22.999999999999996,17.0,22.8,9.6,6.3999999999999995,7.6000000000000005,12.8,12.000000000000002,180.4,179.50000000000003,100.50139275766014
十勝,十勝,池田町,内日帰客,15.8,32.300000000000004,21.200000000000003,27.6,31.599999999999998,23.7,32.1,13.5,9.0,10.700000000000001,18.2,17.0,252.69999999999996,251.70000000000002,100.39729837107664
十勝,十勝,池田町,内宿泊客,0.2,0.4,0.4,0.9,1.2,0.6,0.4,0.2,0.1,0.1,0.1,0.1,4.699999999999998,4.8999999999999995,95.91836734693875
十勝,十勝,池田町,宿泊客延数,0.2,0.4,0.4,0.9,1.3,0.7,0.4,0.2,0.2,0.1,0.1,0.1,5.0,5.3,94.33962264150944
十勝,十勝,豊頃町,入込総数,1.1,5.9,5.5,9.8,11.0,17.0,5.3,2.2,1.0,0.9,0.7,0.6,61.0,53.5,114.01869158878503
十勝,十勝,豊頃町,内道外客,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.30000000000000004,133.33333333333331
十勝,十勝,豊頃町,内道内客,1.1,5.800000000000001,5.5,9.700000000000001,10.9,16.9,5.3,2.2,1.0,0.9,0.7,0.6,60.6,53.2,113.90977443609023
十勝,十勝,豊頃町,内日帰客,0.9000000000000001,5.6000000000000005,5.3,9.100000000000001,10.0,16.6,4.8999999999999995,1.6,0.8,0.7,0.19999999999999996,0.3,56.0,48.7,114.98973305954824
十勝,十勝,豊頃町,内宿泊客,0.2,0.3,0.2,0.7,1.0,0.4,0.4,0.6,0.2,0.2,0.5,0.3,5.0,4.8,104.16666666666667
十勝,十勝,豊頃町,宿泊客延数,0.2,0.3,0.2,0.7,1.0,0.4,0.4,0.6,0.2,0.2,0.5,0.3,5.0,4.8,104.16666666666667
十勝,十勝,本別町,入込総数,30.0,68.0,41.0,59.0,82.0,49.0,41.7,25.3,20.2,20.0,20.4,21.9,478.49999999999994,505.20000000000005,94.7149643705463
十勝,十勝,本別町,内道外客,0.0,0.2,0.3,0.6,0.7,0.5,0.5,0.1,0.1,0.0,0.0,0.0,3.0,2.0000000000000004,149.99999999999997
十勝,十勝,本別町,内道内客,30.0,67.8,40.7,58.4,81.3,48.5,41.2,25.2,20.099999999999998,20.0,20.4,21.9,475.49999999999994,503.2,94.49523052464228
十勝,十勝,本別町,内日帰客,29.4,67.0,39.9,57.0,80.0,47.5,40.300000000000004,24.400000000000002,19.4,19.2,19.7,21.4,465.19999999999993,492.3000000000001,94.49522648791383
十勝,十勝,本別町,内宿泊客,0.6,1.0,1.1,2.0,2.0,1.5,1.4,0.9,0.8,0.8,0.7,0.5,13.3,12.9,103.10077519379846
十勝,十勝,本別町,宿泊客延数,0.7,1.2,1.3,2.4,2.4,1.8,1.7,1.1,1.0,1.0,0.8,0.6,16.0,19.5,82.05128205128204
十勝,十勝,足寄町,入込総数,18.3,23.6,78.1,109.2,125.1,75.7,38.0,13.4,7.3,7.9,8.6,11.0,516.1999999999999,462.2,111.68325400259627
十勝,十勝,足寄町,内道外客,3.5,4.6,15.1,21.1,24.1,14.6,7.3,2.6,1.4,1.5,1.7,2.1,99.6,89.10000000000002,111.78451178451174
十勝,十勝,足寄町,内道内客,14.8,19.0,62.99999999999999,88.1,101.0,61.1,30.7,10.8,5.9,6.4,6.8999999999999995,8.9,416.5999999999999,373.0999999999999,111.6590726346824
十勝,十勝,足寄町,内日帰客,18.0,22.200000000000003,76.0,105.5,121.69999999999999,73.9,36.4,12.4,6.3999999999999995,7.6000000000000005,8.2,10.8,499.0999999999999,446.59999999999997,111.7554858934169
十勝,十勝,足寄町,内宿泊客,0.3,1.4,2.1,3.7,3.4,1.8,1.6,1.0,0.9,0.3,0.4,0.2,17.099999999999998,15.6,109.6153846153846
十勝,十勝,足寄町,宿泊客延数,0.7,1.6,2.7,4.2,4.0,2.0,1.6,1.0,1.0,0.4,0.4,0.2,19.799999999999997,18.099999999999994,109.39226519337018
十勝,十勝,陸別町,入込総数,9.2,23.8,12.8,25.0,30.7,20.1,15.1,7.5,5.9,5.7,16.3,6.5,178.6,169.4,105.43093270365998
十勝,十勝,陸別町,内道外客,0.8,2.2,1.2,1.9,2.9,1.5,1.3,0.7,0.5,0.5,0.8,0.6,14.9,13.5,110.37037037037037
十勝,十勝,陸別町,内道内客,8.399999999999999,21.6,11.600000000000001,23.1,27.8,18.6,13.799999999999999,6.8,5.4,5.2,15.5,5.9,163.7,155.89999999999998,105.00320718409237
十勝,十勝,陸別町,内日帰客,8.899999999999999,23.2,12.200000000000001,23.8,29.2,19.0,14.4,7.0,5.300000000000001,5.3,15.700000000000001,6.3,170.3,160.49999999999997,106.1059190031153
十勝,十勝,陸別町,内宿泊客,0.3,0.6,0.6,1.2,1.5,1.1,0.7,0.5,0.6,0.4,0.6,0.2,8.3,8.899999999999999,93.25842696629216
十勝,十勝,陸別町,宿泊客延数,0.3,0.6,0.6,1.2,1.5,1.1,0.7,0.5,0.6,0.4,0.6,0.2,8.3,8.899999999999999,93.25842696629216
十勝,十勝,浦幌町,入込総数,15.6,28.2,20.5,29.1,35.4,54.6,24.1,11.6,7.2,7.3,7.4,11.0,252.0,263.2,95.74468085106383
十勝,十勝,浦幌町,内道外客,1.9,3.3,2.5,3.0,3.8,2.8,2.4,1.2,0.7,0.7,0.7,1.1,24.099999999999998,22.200000000000003,108.55855855855853
十勝,十勝,浦幌町,内道内客,13.7,24.9,18.0,26.1,31.599999999999998,51.800000000000004,21.700000000000003,10.4,6.5,6.6,6.7,9.9,227.9,240.99999999999997,94.56431535269711
十勝,十勝,浦幌町,内日帰客,15.5,27.8,20.3,28.0,33.9,54.2,23.900000000000002,11.6,7.2,7.3,7.4,11.0,248.1,259.3,95.68067875048206
十勝,十勝,浦幌町,内宿泊客,0.1,0.4,0.2,1.1,1.5,0.4,0.2,0.0,0.0,0.0,0.0,0.0,3.9,3.9,100.0
十勝,十勝,浦幌町,宿泊客延数,0.1,0.4,0.2,1.1,1.5,0.4,0.2,0.0,0.0,0.0,0.0,0.0,3.9,3.9,100.0
釧路・根室,釧路,釧路市,入込総数,397.2,381.1,423.6,532.2,592.7,721.8,511.7,352.2,271.9,251.9,508.9,294.2,5239.399999999999,4599.500000000001,113.91238178062828
釧路・根室,釧路,釧路市,内道外客,102.3,108.2,157.7,203.8,213.7,258.6,151.3,98.1,64.8,52.7,169.4,69.0,1649.6000000000001,1575.2,104.7232097511427
釧路・根室,釧路,釧路市,内道内客,294.9,272.90000000000003,265.90000000000003,328.40000000000003,379.00000000000006,463.19999999999993,360.4,254.1,207.09999999999997,199.2,339.5,225.2,3589.7999999999997,3024.3,118.69854181132821
釧路・根室,釧路,釧路市,内日帰客,283.4,281.6,313.0,404.1,455.90000000000003,549.5,385.0,243.7,178.59999999999997,171.8,375.29999999999995,194.2,3836.0999999999995,3274.5000000000005,117.15071003206594
釧路・根室,釧路,釧路市,内宿泊客,113.8,99.5,110.6,128.1,136.8,172.3,126.7,108.5,93.3,80.1,133.6,100.0,1403.2999999999997,1325.0,105.90943396226413
釧路・根室,釧路,釧路市,宿泊客延数,122.0,106.2,118.6,139.3,147.4,183.5,135.3,117.7,109.4,88.9,153.7,113.5,1535.5000000000002,1451.6000000000001,105.77982915403692
釧路・根室,釧路,釧路町,入込総数,3.3,7.9,10.9,18.7,28.1,13.9,4.8,1.3,1.1,1.0,1.9,1.4,94.30000000000001,109.80000000000001,85.88342440801458
釧路・根室,釧路,釧路町,内道外客,2.6,6.3,8.7,14.9,22.4,11.1,2.1,0.6,0.5,0.4,0.8,0.6,70.99999999999999,82.4,86.1650485436893
釧路・根室,釧路,釧路町,内道内客,0.6999999999999997,1.6000000000000005,2.200000000000001,3.799999999999999,5.700000000000003,2.8000000000000007,2.6999999999999997,0.7000000000000001,0.6000000000000001,0.6,1.0999999999999999,0.7999999999999999,23.300000000000008,27.400000000000002,85.03649635036498
釧路・根室,釧路,釧路町,内日帰客,3.3,7.9,10.9,18.7,28.1,13.9,4.8,1.3,1.1,1.0,1.9,1.4,94.30000000000001,109.80000000000001,85.88342440801458
釧路・根室,釧路,釧路町,内宿泊客,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,－
釧路・根室,釧路,釧路町,宿泊客延数,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,－
釧路・根室,釧路,厚岸町,入込総数,18.6,75.4,41.6,61.7,59.3,48.7,74.6,19.4,10.5,10.8,13.6,14.9,449.09999999999997,414.59999999999997,108.32127351664256
釧路・根室,釧路,厚岸町,内道外客,5.1,13.2,11.2,23.5,22.5,11.3,12.5,5.3,2.9,3.0,3.8,4.1,118.39999999999999,105.5,112.22748815165875
釧路・根室,釧路,厚岸町,内道内客,13.500000000000002,62.2,30.400000000000002,38.2,36.8,37.400000000000006,62.099999999999994,14.099999999999998,7.6,7.800000000000001,9.8,10.8,330.7000000000001,309.09999999999997,106.98802976383053
釧路・根室,釧路,厚岸町,内日帰客,17.700000000000003,73.60000000000001,39.800000000000004,59.300000000000004,56.099999999999994,46.300000000000004,72.6,18.099999999999998,9.3,9.600000000000001,12.6,13.5,428.50000000000006,391.20000000000005,109.53476482617587
釧路・根室,釧路,厚岸町,内宿泊客,0.9,1.8,1.8,2.4,3.2,2.4,2.0,1.3,1.2,1.2,1.0,1.4,20.6,23.399999999999995,88.03418803418805
釧路・根室,釧路,厚岸町,宿泊客延数,1.4,2.7,2.5,3.5,4.8,3.5,2.4,1.8,1.7,1.7,1.2,1.7,28.899999999999995,31.900000000000006,90.59561128526643
釧路・根室,釧路,浜中町,入込総数,31.3,36.5,57.4,86.1,50.2,61.1,50.8,12.8,11.3,10.1,15.3,8.5,431.4000000000001,380.8,113.28781512605045
釧路・根室,釧路,浜中町,内道外客,8.8,5.9,20.5,29.0,18.0,18.8,12.2,3.4,3.0,2.7,4.1,2.3,128.70000000000002,137.29999999999998,93.7363437727604
釧路・根室,釧路,浜中町,内道内客,22.5,30.6,36.9,57.099999999999994,32.2,42.3,38.599999999999994,9.4,8.3,7.3999999999999995,11.200000000000001,6.2,302.7,243.49999999999997,124.31211498973308
釧路・根室,釧路,浜中町,内日帰客,31.2,36.1,56.699999999999996,84.5,47.900000000000006,59.800000000000004,50.199999999999996,12.600000000000001,11.100000000000001,9.9,15.100000000000001,8.4,423.5,374.00000000000006,113.23529411764703
釧路・根室,釧路,浜中町,内宿泊客,0.1,0.4,0.7,1.6,2.3,1.3,0.6,0.2,0.2,0.2,0.2,0.1,7.8999999999999995,6.799999999999999,116.1764705882353
釧路・根室,釧路,浜中町,宿泊客延数,0.2,0.4,0.7,1.7,2.4,1.4,0.6,0.2,0.2,0.2,0.3,0.1,8.4,7.4,113.51351351351352
釧路・根室,釧路,標茶町,入込総数,2.9,6.7,15.8,25.5,31.0,17.5,6.9,1.9,1.0,2.2,9.3,1.2,121.90000000000002,102.7,118.69522882181111
釧路・根室,釧路,標茶町,内道外客,1.8,4.1,9.6,15.5,19.5,12.2,4.2,1.2,0.4,1.4,5.7,0.7,76.30000000000003,65.7,116.13394216133945
釧路・根室,釧路,標茶町,内道内客,1.0999999999999999,2.6000000000000005,6.200000000000001,10.0,11.5,5.300000000000001,2.7,0.7,0.6,0.8000000000000003,3.6000000000000005,0.5,45.60000000000001,37.0,123.24324324324327
釧路・根室,釧路,標茶町,内日帰客,2.4,5.300000000000001,14.3,22.5,26.0,15.3,5.4,1.2999999999999998,0.4,1.7000000000000002,8.700000000000001,0.7999999999999999,104.10000000000001,85.3,122.0398593200469
釧路・根室,釧路,標茶町,内宿泊客,0.5,1.4,1.5,3.0,5.0,2.2,1.5,0.6,0.6,0.5,0.6,0.4,17.8,17.4,102.29885057471266
釧路・根室,釧路,標茶町,宿泊客延数,0.6,1.7,2.1,3.9,6.8,2.8,2.3,1.2,1.0,0.8,0.9,0.7,24.8,23.8,104.20168067226892
釧路・根室,釧路,弟子屈町,入込総数,31.9,85.9,88.0,129.4,175.6,111.2,93.9,46.6,24.6,48.1,54.9,46.6,936.7000000000002,914.4999999999999,102.42755604155278
釧路・根室,釧路,弟子屈町,内道外客,7.4,41.2,60.8,95.3,129.6,76.6,51.1,13.1,7.2,12.0,25.1,10.5,529.9,514.0999999999999,103.07333203656877
釧路・根室,釧路,弟子屈町,内道内客,24.5,44.7,27.200000000000003,34.10000000000001,46.0,34.60000000000001,42.800000000000004,33.5,17.400000000000002,36.1,29.799999999999997,36.1,406.80000000000007,400.3999999999999,101.59840159840164
釧路・根室,釧路,弟子屈町,内日帰客,25.4,69.4,68.8,105.4,144.79999999999998,88.9,75.9,37.7,19.200000000000003,40.9,46.9,41.0,764.3,733.4,104.2132533406054
釧路・根室,釧路,弟子屈町,内宿泊客,6.5,16.5,19.2,24.0,30.8,22.3,18.0,8.9,5.4,7.2,8.0,5.6,172.4,181.10000000000002,95.19602429596907
釧路・根室,釧路,弟子屈町,宿泊客延数,8.8,17.7,20.2,25.5,33.2,23.9,19.6,9.9,6.4,8.9,9.6,6.6,190.3,197.19999999999996,96.50101419878298
釧路・根室,釧路,鶴居村,入込総数,13.6,21.0,15.2,19.5,23.5,15.9,23.9,15.5,12.5,15.1,12.6,16.5,204.79999999999998,155.4,131.78893178893176
釧路・根室,釧路,鶴居村,内道外客,2.2,4.0,2.4,3.1,4.1,2.7,9.7,5.2,4.1,9.5,5.0,5.9,57.9,28.5,203.1578947368421
釧路・根室,釧路,鶴居村,内道内客,11.399999999999999,17.0,12.799999999999999,16.4,19.4,13.2,14.2,10.3,8.4,5.6,7.6,10.6,146.9,126.89999999999999,115.7604412923562
釧路・根室,釧路,鶴居村,内日帰客,12.9,20.1,14.299999999999999,18.3,22.3,14.700000000000001,22.299999999999997,14.2,11.3,13.6,11.1,15.2,190.29999999999998,144.60000000000002,131.60442600276622
釧路・根室,釧路,鶴居村,内宿泊客,0.7,0.9,0.9,1.2,1.2,1.2,1.6,1.3,1.2,1.5,1.5,1.3,14.500000000000002,10.8,134.25925925925927
釧路・根室,釧路,鶴居村,宿泊客延数,0.8,0.9,1.0,1.2,1.3,1.2,1.8,1.6,1.6,1.7,2.0,1.8,16.9,12.2,138.52459016393442
釧路・根室,釧路,白糠町,入込総数,41.7,70.3,56.9,72.7,95.6,76.6,63.1,37.9,25.1,25.1,22.1,34.1,621.2000000000002,600.8000000000001,103.3954727030626
釧路・根室,釧路,白糠町,内道外客,0.4,0.5,0.4,0.8,1.3,1.2,1.2,0.9,0.8,0.5,0.4,0.3,8.700000000000001,8.6,101.16279069767444
釧路・根室,釧路,白糠町,内道内客,41.300000000000004,69.8,56.5,71.9,94.3,75.39999999999999,61.9,37.0,24.3,24.6,21.700000000000003,33.800000000000004,612.5,592.2,103.42789598108746
