area,promotion_bureau,commune,type,april,may,june,july,august,september,october,november,december,january,february,march,sum,previous_year,comparison_with_previous_year
道央,石狩,北広島市,内道内客,31.4,64.3,66.1,67.2,87.9,91.9,83.0,35.4,19.6,52.9,31.9,23.0,654.6,501.7,130.47638030695637
道央,石狩,北広島市,内日帰客,31.4,68.0,73.9,73.7,90.8,96.7,84.2,37.3,19.9,59.1,34.9,32.4,702.3,534.8,131.32011967090503
道央,石狩,北広島市,内宿泊客,0.4,1.8,9.5,7.2,5.7,4.6,4.0,2.0,3.0,3.4,2.4,3.5,47.5,5.0,950.0
道央,石狩,北広島市,宿泊客延数,0.6,2.9,10.1,8.1,24.4,26.2,19.1,15.1,14.1,19.6,13.1,14.6,167.9,5.4,3109.259259259259
道央,石狩,石狩市,入込総数,90.2,219.6,134.5,305.3,731.3,239.8,112.1,48.4,36.0,28.7,15.9,36.0,1997.8,1548.8,128.99018595041323
道央,石狩,石狩市,内道外客,1.7,11.4,2.7,4.1,19.8,4.0,1.6,0.7,0.4,0.2,0.1,0.3,47.0,40.1,117.2069825436409
道央,石狩,石狩市,内道内客,88.5,208.2,131.8,301.2,711.5,235.8,110.5,47.7,35.6,28.5,15.8,35.7,1950.8,1508.7,129.30337376549346
道央,石狩,石狩市,内日帰客,89.0,216.9,131.0,282.1,705.7,233.3,111.8,48.3,35.9,28.6,15.9,35.2,1933.7,1473.5,131.23176111299628
道央,石狩,石狩市,内宿泊客,1.2,2.7,3.5,23.2,25.6,6.5,0.3,0.1,0.1,0.1,0.0,0.8,64.1,75.3,85.12616201859228
道央,石狩,石狩市,宿泊客延数,1.2,2.7,3.5,23.2,25.6,6.5,0.3,0.1,0.1,0.1,0.0,0.8,64.1,75.3,85.12616201859228
道央,石狩,当別町,入込総数,18.7,73.5,75.7,66.8,91.8,63.1,47.8,14.6,11.9,14.7,19.3,13.3,511.2,539.7,94.71928849360755
道央,石狩,当別町,内道外客,0.0,0.1,0.2,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.6,7.8,7.6923076923076925
道央,石狩,当別町,内道内客,18.7,73.4,75.5,66.7,91.7,63.0,47.8,14.6,11.9,14.7,19.3,13.3,510.6,531.9,95.99548787366047
道央,石狩,当別町,内日帰客,18.3,71.4,72.6,60.1,80.0,58.7,47.1,14.1,11.4,14.4,19.0,12.9,480.0,508.5,94.3952802359882
道央,石狩,当別町,内宿泊客,0.4,2.1,3.1,6.7,11.8,4.4,0.7,0.5,0.5,0.3,0.3,0.4,31.2,31.2,100.0
道央,石狩,当別町,宿泊客延数,0.4,2.1,3.1,6.7,11.8,4.4,0.7,0.5,0.5,0.3,0.3,0.4,31.2,31.2,100.0
道央,石狩,新篠津村,入込総数,24.2,25.9,23.1,23.7,29.1,24.4,23.3,17.2,16.4,21.4,22.0,18.7,269.4,342.6,78.6339754816112
道央,石狩,新篠津村,内道外客,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.7,71.42857142857143
道央,石狩,新篠津村,内道内客,24.2,25.9,23.0,23.6,29.0,24.3,23.2,17.2,16.4,21.4,22.0,18.7,268.9,341.9,78.64872769815734
道央,石狩,新篠津村,内日帰客,23.3,24.9,22.2,22.3,27.6,22.9,21.7,15.9,15.4,20.5,21.2,17.5,255.4,325.6,78.43980343980344
道央,石狩,新篠津村,内宿泊客,0.9,1.0,0.9,1.4,1.5,1.5,1.6,1.3,1.0,0.9,0.8,1.2,14.0,17.0,82.35294117647058
道央,石狩,新篠津村,宿泊客延数,1.0,1.0,0.9,1.6,1.6,1.5,1.7,1.4,1.0,1.0,0.8,1.3,14.8,17.7,83.61581920903956
道央,後志,小樽市,入込総数,414.6,613.1,611.7,805.5,916.0,629.3,629.4,448.8,481.0,498.8,634.9,461.4,7144.5,7405.8,96.47168435550513
道央,後志,小樽市,内道外客,101.5,128.9,227.8,243.1,300.2,246.7,174.9,133.5,121.8,104.5,101.8,123.2,2007.9,2224.2,90.27515511195038
道央,後志,小樽市,内道内客,313.1,484.2,383.9,562.4,615.8,382.6,454.5,315.3,359.2,394.3,533.1,338.2,5136.6,5181.6,99.13154238073182
道央,後志,小樽市,内日帰客,380.3,560.7,552.6,736.7,829.3,559.0,567.7,406.5,437.1,459.3,594.9,423.2,6507.3,6738.2,96.57326882550237
道央,後志,小樽市,内宿泊客,34.3,52.4,59.1,68.8,86.7,70.3,61.7,42.3,43.9,39.5,40.0,38.2,637.2,667.6,95.44637507489514
道央,後志,小樽市,宿泊客延数,37.2,57.2,65.8,76.6,93.8,76.2,66.9,46.2,49.2,45.0,44.7,42.2,701.0,733.6,95.55616139585605
道央,後志,島牧村,入込総数,2.6,9.5,10.2,13.6,21.3,9.2,13.1,1.9,1.4,1.4,1.7,2.9,88.8,102.0,87.05882352941177
道央,後志,島牧村,内道外客,0.5,1.9,2.0,2.7,4.2,1.8,1.3,0.2,0.1,0.1,0.2,0.3,15.3,17.7,86.4406779661017
道央,後志,島牧村,内道内客,2.1,7.6,8.2,10.9,17.1,7.4,11.8,1.7,1.3,1.3,1.5,2.6,73.5,84.3,87.18861209964413
道央,後志,島牧村,内日帰客,2.2,8.8,9.6,8.7,12.6,7.4,12.7,1.7,1.3,1.3,1.6,2.7,70.6,86.6,81.52424942263279
道央,後志,島牧村,内宿泊客,0.4,0.7,0.6,4.9,8.7,1.8,0.4,0.2,0.1,0.1,0.1,0.2,18.2,15.4,118.18181818181816
道央,後志,島牧村,宿泊客延数,0.4,0.7,0.6,5.1,9.2,1.9,0.5,0.4,0.4,0.3,0.4,0.3,20.2,16.0,126.25
道央,後志,寿都町,入込総数,9.7,33.0,13.3,33.6,45.6,10.5,9.2,6.9,3.7,3.7,2.7,5.3,177.2,148.1,119.64888588791356
